species,taxon,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,lwA,lwB,Habitat,Subgroup,Abs_lat,max_size
Pampus spp, Miscellaneous pelagic fishes,25.8,3.3,NA,0.200048145,0.5459927,NA,NA,NA,0.01778,3.02,marine,Finfish,29.985295,0.32585415915851
Panaeus brasiliensis,"Shrimps, prawns",19.1,NA,NA,0.126,0.078,NA,NA,NA,NA,NA,marine,Crustacean,27.242339,NA
Panaeus brasiliensis,"Shrimps, prawns",19.1,NA,NA,0.124,0.091,NA,NA,NA,NA,NA,marine,Crustacean,23.55052,NA
Panaeus brasiliensis,"Shrimps, prawns",19.1,NA,NA,0.1,0.072,NA,NA,NA,NA,NA,marine,Crustacean,27.242339,NA
Pandalus borealis,"Shrimps, prawns",14,2.46,NA,0.021326832,0.02665854,NA,NA,78,0.025948,3.613,marine,Crustacean,34.854423,0.358975229775721
Pandalus jordani,"Shrimps, prawns",3,3.24,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,46.25,NA
Pandalus jordani,"Shrimps, prawns",3,3.24,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,46.25,NA
Pandalus jordani,"Shrimps, prawns",3,3.24,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.778261,NA
Pangasius hypophthalamus, Miscellaneous freshwater fishes,130,3.1,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Finfish,15.484682,NA
Panopea abrupta," Clams, cockles, arkshells",17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,47.735928,NA
Paralithodes camtschaticus,"King crabs, squat-lobsters",40,2.82,NA,0.09645976,0.030333648,NA,NA,NA,NA,NA,marine,Crustacean,52.183333,NA
Paralithodes platypus,"King crabs, squat-lobsters",18,2.82,NA,0.087174,0.0417834,NA,NA,NA,NA,NA,marine,Crustacean,56.4097,NA
Parambassis wolffii, Miscellaneous coastal fishes,20,3.7,1252.61,NA,NA,1.53,1.809024,NA,0.01995,3.01,marine,Finfish,12.265754,0.164453525042636
Parapenaeopsis atlantica,"Shrimps, prawns",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,6.524379,NA
Parapenaeopsis stylifera,"Shrimps, prawns",14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,NA
Parapenaeus longirostris,"Shrimps, prawns",4,3.31,NA,0.013605048,0.015811272,NA,NA,NA,NA,NA,marine,Crustacean,37.017954,NA
Parapenaeus longirostris,"Shrimps, prawns",4,3.31,NA,0.01930446,0.030611358,NA,NA,NA,NA,NA,marine,Crustacean,37.017954,NA
Parastromateus niger, Miscellaneous pelagic fishes,62,3.64,NA,NA,NA,NA,NA,NA,0.0211,3.012000084,marine,Finfish,3.144341,5.2840433833651
Parastromateus niger, Miscellaneous pelagic fishes,62,3.64,NA,NA,NA,NA,NA,NA,0.0211,3.012000084,marine,Finfish,9.71212,5.2840433833651
Parona signata, Miscellaneous pelagic fishes,46,3.4,NA,0.1336918,0.508827,NA,NA,NA,0.01175,2.9,marine,Finfish,34.941407,0.779893998762744
Patagonotothen ramsayi,Miscellaneous demersal fishes,44,3.5,NA,0.086307624,0.195420108,NA,NA,NA,0.00617,3.19,marine,Finfish,51.796253,1.07869633215983
Patagonotothen ramsayi,Miscellaneous demersal fishes,44,3.5,NA,0.055120347,0.280779133,NA,NA,NA,0.00617,3.19,marine,Finfish,51.796253,1.07869633215983
Patagonotothen ramsayi,Miscellaneous demersal fishes,44,3.5,8.635,NA,NA,0.3265,0.6825,NA,0.00617,3.19,marine,Finfish,51.796253,1.07869633215983
Patagonotothen ramsayi,Miscellaneous demersal fishes,44,3.5,NA,0.093000334,0.236501244,NA,NA,NA,0.00617,3.19,marine,Finfish,51.796253,1.07869633215983
Patagonotothen ramsayi,Miscellaneous demersal fishes,44,3.5,NA,0.154125024,0.341466648,NA,NA,NA,0.00617,3.19,marine,Finfish,51.796253,1.07869633215983
Penaeus indicus,"Shrimps, prawns",18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,NA
Penaeus kerathurus,"Shrimps, prawns",18,NA,NA,0.1925406,0.2758014,NA,NA,NA,NA,NA,marine,Crustacean,40.26691,NA
Penaeus kerathurus,"Shrimps, prawns",18,NA,NA,0.1639872,0.1238445,NA,NA,NA,NA,NA,marine,Crustacean,40.26691,NA
Penaeus monodon,"Shrimps, prawns",31,2.6,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,NA
Penaeus notialis,"Shrimps, prawns",17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,6.524379,NA
Penaeus schmitti,"Shrimps, prawns",17.5,NA,NA,0.096,0.07,NA,NA,NA,NA,NA,marine,Crustacean,27.242339,NA
Penaeus schmitti,"Shrimps, prawns",17.5,NA,NA,0.085,0.062,NA,NA,NA,NA,NA,marine,Crustacean,27.242339,NA
Penaeus semisulcatus,"Shrimps, prawns",6,2.7,59.5,NA,NA,1.51,NA,NA,NA,NA,marine,Crustacean,36.56945,NA
Penaeus semisulcatus,"Shrimps, prawns",6,2.7,60.3,NA,NA,1.58,NA,NA,NA,NA,marine,Crustacean,36.56945,NA
Penaeus semisulcatus,"Shrimps, prawns",6,2.7,60.3,NA,NA,1.46,NA,NA,NA,NA,marine,Crustacean,36.56945,NA
Penaeus semisulcatus,"Shrimps, prawns",6,2.7,61.1,NA,NA,1.36,NA,NA,NA,NA,marine,Crustacean,36.56945,NA
Penaeus semisulcatus,"Shrimps, prawns",6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,NA
Penaeus semisulcatus,"Shrimps, prawns",6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,NA
Penaeus semisulcatus,"Shrimps, prawns",6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,NA
Penaeus semisulcatus,"Shrimps, prawns",6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,NA
Perca flavescens, Miscellaneous freshwater fishes,50,3.7,2.99,0.000384852,0.056503323,0.09,0.135388,NA,0.0123,3.04,freshwater,Finfish,45.052237,1.79793474253376
Perca flavescens, Miscellaneous freshwater fishes,50,3.7,NA,NA,NA,NA,NA,NA,0.0123,3.04,freshwater,Finfish,42.740759,1.79793474253376
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,85.4,0.04723626,0.13118861,0.16,0.584,23,0.01,3.08,freshwater,Finfish,42.606001,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,46.3,0.042595948,0.118886214,0.24,0.737,26,0.01,3.08,freshwater,Finfish,42.119525,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,62.4,0.033646877,0.1795541,0.2,0.693,62,0.01,3.08,freshwater,Finfish,42.260357,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,18.29,NA,NA,0.13,0.472605,NA,0.01,3.08,freshwater,Finfish,54.117096,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,17.27,NA,NA,0.11,0.44161,NA,0.01,3.08,freshwater,Finfish,54.084241,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,10.2,NA,NA,0.11,0.421452,NA,0.01,3.08,freshwater,Finfish,54.00394,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,8.8,NA,NA,0.09,0.408639,NA,0.01,3.08,freshwater,Finfish,54.117096,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,11.1,NA,NA,0.1,0.40198,NA,0.01,3.08,freshwater,Finfish,54.084241,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,NA,NA,NA,NA,NA,0.01,3.08,freshwater,Finfish,61.92411,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,NA,NA,NA,NA,NA,0.01,3.08,freshwater,Finfish,61.92411,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,NA,NA,NA,NA,NA,0.01,3.08,freshwater,Finfish,61.92411,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,NA,NA,NA,NA,NA,0.01,3.08,freshwater,Finfish,61.92411,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,NA,NA,NA,NA,NA,0.01,3.08,freshwater,Finfish,61.341081,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,NA,NA,NA,NA,NA,0.01,3.08,freshwater,Finfish,61.341081,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,NA,NA,NA,NA,NA,0.01,3.08,freshwater,Finfish,61.508114,2.99713186592385
Perca fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,NA,NA,NA,NA,NA,0.01,3.08,freshwater,Finfish,61.508114,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.12324125,0.36578003,NA,NA,NA,0.01,3.08,freshwater,Finfish,51.821038,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.15723708,0.37998961,NA,NA,NA,0.01,3.08,freshwater,Finfish,46.402497,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.136724,0.3545058,NA,NA,NA,0.01,3.08,freshwater,Finfish,51.821038,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.1095292,0.3391872,NA,NA,NA,0.01,3.08,freshwater,Finfish,51.821038,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.13063635,0.39860835,NA,NA,NA,0.01,3.08,freshwater,Finfish,51.821038,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.12081186,0.39547814,NA,NA,NA,0.01,3.08,freshwater,Finfish,51.821038,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.20176792,0.33174112,NA,NA,NA,0.01,3.08,freshwater,Finfish,46.402497,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.1680728,0.36735912,NA,NA,NA,0.01,3.08,freshwater,Finfish,46.402497,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.14496418,0.43857807,NA,NA,NA,0.01,3.08,freshwater,Finfish,46.402497,2.99713186592385
Perca Fluviatilis, Miscellaneous freshwater fishes,60,4.4,NA,0.11847254,0.3819909,NA,NA,NA,0.01,3.08,freshwater,Finfish,46.402497,2.99713186592385
Perna viridis,Mussels,11,2,NA,NA,NA,NA,1.86,NA,NA,NA,marine,Molluscs,5.262923,NA
Perna viridis,Mussels,11,2,NA,NA,NA,NA,1.99,NA,NA,NA,marine,Molluscs,5.937638,NA
Perna viridis,Mussels,11,2,NA,NA,NA,NA,2.19,NA,NA,NA,marine,Molluscs,5.773067,NA
Perna viridis,Mussels,11,2,NA,NA,NA,NA,1.34,NA,NA,NA,marine,Molluscs,2.189594,NA
Phycis blennoides,"Cods, hakes, haddocks",90,3.49,NA,NA,NA,NA,NA,NA,0.0012,3.315999985,marine,Finfish,53.810441,3.62618016524111
Phycis blennoides,"Cods, hakes, haddocks",90,3.49,NA,NA,NA,NA,NA,NA,0.0012,3.315999985,marine,Finfish,39.019184,3.62618016524111
Phycis phycis,"Cods, hakes, haddocks",49,4.11,NA,0.017286005,0.114857545,NA,NA,NA,0.00699,3.16899991,marine,Finfish,37.370157,1.58748050712063
Piaractus mesopotamicus, Miscellaneous freshwater fishes,40.5,2,NA,0.05082044,0.138427529,NA,NA,NA,NA,NA,freshwater,Finfish,16.837027,NA
Pimelodus argenteus, Miscellaneous freshwater fishes,94.2,3.3,NA,0.00301504,0.019291545,NA,NA,NA,0.01,3.04,freshwater,Finfish,19.427757,10.0257009108214
Pimelodus maculatus, Miscellaneous freshwater fishes,51,2.9,NA,0.02215466,0.09466082,NA,NA,NA,0.01047,3.06,freshwater,Finfish,19.427757,1.75837467638673
Pinctada radiata,"Pearls, mother-of-pearl, shells",6,NA,NA,NA,NA,0.28,0.02979,NA,NA,NA,marine,Molluscs,36.632173,NA
Pinirampus pirinampu, Miscellaneous freshwater fishes,120,4.5,NA,0.02333765,0.07001295,NA,NA,NA,0.00851,3.11,freshwater,Finfish,19.427757,24.8990762570775
Platichthys flesus,"Flounders, halibuts, soles",43,3.53,NA,NA,NA,NA,NA,NA,0.0093,3.065999985,marine,Finfish,53.164164,0.947757454158021
Platichthys flesus,"Flounders, halibuts, soles",43,3.53,NA,NA,NA,NA,NA,NA,0.0093,3.065999985,marine,Finfish,53.164164,0.947757454158021
Platichthys stellatus,"Flounders, halibuts, soles",75,3.32,NA,NA,NA,NA,NA,NA,0.00359,3.343300104,marine,Finfish,45.867615,6.66786756584721
Platichthys stellatus,NA,91,NA,18,NA,NA,0.36,0.45,NA,0.00759,3.09,marine,Finfish,52.372895,8.58380173980419
Pleurogrammus monopterygius, Miscellaneous coastal fishes,48,3.33,14.1,NA,NA,0.62,0.5067,7,0.01072,3.04,marine,Finfish,57.241325,1.38410216185219
Pleuronectes platessa,"Flounders, halibuts, soles",100,3.26,28,NA,NA,0.19,0.48,36,0.00776,3.07,marine,Finfish,63.968654,10.7117818933184
Pleuronectes platessa,"Flounders, halibuts, soles",100,3.26,NA,NA,NA,NA,NA,NA,0.00776,3.07,marine,Finfish,53.164164,10.7117818933184
Pleuronectes platessa,"Flounders, halibuts, soles",100,3.26,NA,NA,NA,NA,NA,NA,0.00776,3.07,marine,Finfish,53.164164,10.7117818933184
Pleuronectes platessa,"Flounders, halibuts, soles",100,3.26,NA,0.174054112,0.158101627,NA,NA,NA,0.00776,3.07,marine,Finfish,63.968654,10.7117818933184
Pleuronectes vetulus,"Flounders, halibuts, soles",49,3.45,NA,NA,NA,NA,NA,NA,0.00589,3.03,marine,Finfish,45.867615,0.778770366023302
Plotosus canius, Miscellaneous coastal fishes,94.2,3.3,NA,NA,NA,NA,NA,NA,0.00437,3.07,marine,Finfish,3.144341,5.02131779692119
Pogonias cromis, Miscellaneous coastal fishes,139,3.89,NA,0.0703152,0.092777,NA,NA,NA,0.018579001,2.898999929,marine,Finfish,34.941407,30.3125248436651
Pollachius pollachius,"Cods, hakes, haddocks",107,4.15,NA,NA,NA,NA,NA,NA,0.00613,3.11500001,marine,Finfish,60.657778,12.8525991331729
Pollachius pollachius,"Cods, hakes, haddocks",107,4.15,NA,NA,NA,NA,NA,NA,0.00613,3.11500001,marine,Finfish,60.657778,12.8525991331729
Pollachius virens,"Cods, hakes, haddocks",130,4.4,10,NA,NA,0.25,0.38,70,0.00759,3.05,marine,Finfish,63.968654,21.2700739797548
Pollachius virens,"Cods, hakes, haddocks",130,4.4,NA,0.071883579,0.254163204,NA,NA,NA,0.00759,3.05,marine,Finfish,63.968654,21.2700739797548
Pollachius virens,"Cods, hakes, haddocks",107,4.38,NA,NA,NA,NA,NA,NA,0.00771,3.048000097,marine,Finfish,62.1,11.8199687755881
Pollachius virens,"Cods, hakes, haddocks",107,4.38,NA,NA,NA,NA,NA,NA,0.00771,3.048000097,marine,Finfish,NA,11.8199687755881
Polyprion oxygeneios,Miscellaneous demersal fishes,123,4.45,NA,NA,NA,NA,NA,NA,0.0142,2.997999907,marine,Finfish,40.900557,26.1712022767422
Pomatomus saltatrix, Miscellaneous pelagic fishes,98,4.5,NA,0.748,2.5058,NA,NA,NA,0.01096,2.96,marine,Finfish,23.372169,8.58696589877343
Pomatomus saltatrix, Miscellaneous pelagic fishes,130,4.5,NA,NA,NA,NA,NA,NA,0.013564148,2.898995876,marine,Finfish,39.019184,18.2265965387216
Pomoxis nigromaculatus, Miscellaneous freshwater fishes,49,4.2,NA,NA,NA,NA,NA,NA,0.01096,3.06,freshwater,Finfish,42.740759,1.62858548227354
Portunus pelagicus,"Crabs, sea-spiders",14,3,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.5,NA
Portunus pelagicus,"Crabs, sea-spiders",14,3,NA,0.11695992,0.08582124,NA,NA,NA,NA,NA,marine,Crustacean,20.017378,NA
Portunus pelagicus,"Crabs, sea-spiders",14,3,NA,0.061272,0.06216,NA,NA,NA,NA,NA,marine,Crustacean,20.017378,NA
Portunus pelagicus,"Crabs, sea-spiders",14,3,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.5,NA
Portunus pelagicus,"Crabs, sea-spiders",14,3,112,NA,NA,0.4,2.6,39,NA,NA,marine,Crustacean,26.0667,NA
Portunus pelagicus,"Crabs, sea-spiders",14,3,115,NA,NA,0.35,2.3,48,NA,NA,marine,Crustacean,26.0667,NA
Procambarus acutus,Freshwater crustaceans,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Crustacean,30.452385,NA
Procambarus acutus,Freshwater crustaceans,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Crustacean,30.452385,NA
Procambarus clarkii,Freshwater crustaceans,11.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Crustacean,30.452385,NA
Procambarus clarkii,Freshwater crustaceans,11.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Crustacean,30.452385,NA
Prochilodus reticulatus, Miscellaneous freshwater fishes,28,2,19,0.01,NA,NA,NA,NA,0.0138,3.01,freshwater,Finfish,5.816764,0.313202168820961
Protopterus aethiopicus, Miscellaneous freshwater fishes,200,3.4,NA,0.00621,0.0391,NA,NA,NA,NA,NA,freshwater,Finfish,0.755775,NA
Protopterus aethiopicus, Miscellaneous freshwater fishes,200,3.4,NA,0.02162,0.022,NA,NA,NA,NA,NA,freshwater,Finfish,1.433393,NA
Protopterus aethiopicus, Miscellaneous freshwater fishes,200,3.4,NA,0.005,0.064,NA,NA,NA,NA,NA,freshwater,Finfish,1.504705,NA
Protopterus spp, Miscellaneous freshwater fishes,44.3,3.4,NA,0.37942366,0.82104792,NA,NA,NA,0.00339,3.12,freshwater,Finfish,0.033333,0.464493161010483
Psetta maxima,"Flounders, halibuts, soles",100,4,NA,0.0941512,0.2685449,0.08,0.12,NA,0.01122,3.05,marine,Finfish,42.575055,14.1251431203305
Psetta maxima,"Flounders, halibuts, soles",100,4,NA,NA,NA,NA,NA,NA,0.01122,3.05,marine,Finfish,53.164164,14.1251431203305
Psetta maxima,"Flounders, halibuts, soles",100,4,NA,NA,NA,NA,NA,NA,0.01122,3.05,marine,Finfish,53.164164,14.1251431203305
Psetta maxima,"Flounders, halibuts, soles",100,3.05,NA,NA,NA,NA,NA,NA,0.016799999,2.930000067,marine,Finfish,51.896892,12.1705271599957
Pseudoplatystoma coruscans, Miscellaneous freshwater fishes,166,4.5,NA,0.010995016,0.061789175,NA,NA,NA,0.00631,3.11,freshwater,Finfish,16.837027,50.6483746515233
Pseudoplatystoma fasciatum, Miscellaneous freshwater fishes,104,4.4,NA,NA,NA,NA,NA,NA,0.00891,3.06,freshwater,Finfish,7.584134,13.2434068834703
Pseudoplatystoma fasciatum, Miscellaneous freshwater fishes,104,4.4,NA,NA,NA,NA,NA,NA,0.00891,3.06,freshwater,Finfish,7.584134,13.2434068834703
Pseudoplatystoma fasciatum, Miscellaneous freshwater fishes,104,4.4,24.5,0.01,NA,NA,NA,NA,0.00891,3.06,freshwater,Finfish,5.816764,13.2434068834703
Puntioplites proctozystron,"Carps, barbels and other cyprinids",30,2.7,851.73,NA,NA,1.1,1.66837,NA,0.00977,3.01,freshwater,Finfish,12.265754,0.272916341239469
Puntius sophore,"Carps, barbels and other cyprinids",18,2.8,NA,NA,NA,NA,NA,NA,0.01349,3.01,freshwater,Finfish,24.4333,0.0809808237247298
Puntius sophore,"Carps, barbels and other cyprinids",18,2.8,NA,NA,NA,NA,NA,NA,0.01349,3.01,freshwater,Finfish,24.4333,0.0809808237247298
Puntius sophore,"Carps, barbels and other cyprinids",18,2.8,NA,NA,NA,NA,NA,NA,0.01349,3.01,freshwater,Finfish,24.4333,0.0809808237247298
Puntius spp,"Carps, barbels and other cyprinids",12,2.9,NA,0.01574542,0.03601939,NA,NA,NA,0.01122,2.98,freshwater,Finfish,15.190255,0.0184481563281648
Puntius spp,"Carps, barbels and other cyprinids",15,2.4,NA,NA,NA,NA,NA,NA,0.01122,2.99,freshwater,Finfish,24.4333,0.0368557897288053
Puntius ticto,"Carps, barbels and other cyprinids",10,2.2,NA,NA,NA,NA,NA,NA,0.01738,3.02,freshwater,Finfish,24.4333,0.0181990941651246
Rapana spp,"Abalones, winkles, conchs",15,NA,812,NA,NA,102,12,NA,NA,NA,marine,Molluscs,14.903036,NA
Rapana spp,"Abalones, winkles, conchs",15,NA,444,0.000668496,0.000710277,48,6.9,NA,NA,NA,marine,Molluscs,14.903036,NA
Rasbora tornieri,"Carps, barbels and other cyprinids",17,3.2,812.59,NA,NA,0.73,3.055239,NA,0.00457,3.08,freshwater,Finfish,12.265754,0.0281642945676965
Rasbora tornieri,"Carps, barbels and other cyprinids",17,3.2,NA,NA,NA,NA,NA,NA,0.00457,3.08,freshwater,Finfish,12.265754,0.0281642945676965
Rasbora tornieri,"Carps, barbels and other cyprinids",17,3.2,NA,NA,NA,NA,NA,NA,0.00457,3.08,freshwater,Finfish,12.265754,0.0281642945676965
Rastrelliger brachysoma, Miscellaneous pelagic fishes,32,2.72,NA,NA,NA,NA,NA,NA,0.013,3.210000038,marine,Finfish,9.71212,0.88201270279456
Rastrelliger kanagurta, Miscellaneous pelagic fishes,32,3.19,NA,NA,NA,NA,NA,NA,0.0061,3.190999985,marine,Finfish,3.144341,0.387492582255999
Rastrineobola argentea, Miscellaneous freshwater fishes,9,3.4,NA,0.14587456,0.17953792,NA,NA,NA,0.00676,3.07,freshwater,Finfish,0.033333,0.00574739703928607
Rastrineobola argentea,"Carps, barbels and other cyprinids",9,3.4,NA,NA,NA,NA,NA,NA,0.00676,3.07,freshwater,Finfish,2.516667,0.00574739703928607
Rastrineobola argentea,"Carps, barbels and other cyprinids",9,3.4,NA,NA,NA,NA,NA,NA,0.00676,3.07,freshwater,Finfish,2.516667,0.00574739703928607
Reinhardtius hippoglossoides,"Flounders, halibuts, soles",66,4.48,NA,NA,NA,NA,NA,NA,0.003028,3.257800102,marine,Finfish,60.529651,2.56369460597253
Reinhardtius hippoglossoides,"Flounders, halibuts, soles",66,4.48,NA,NA,NA,NA,NA,NA,0.003028,3.257800102,marine,Finfish,60.529651,2.56369460597253
Reinhardtius hippoglossoides,"Flounders, halibuts, soles",66,4.48,5.9,NA,NA,0.09,0.32,65,0.003028,3.257800102,marine,Finfish,63.968654,2.56369460597253
Rhizoprionodon terraenovae,"Sharks, rays, chimaeras",110,4.3,NA,0.01,0.068,NA,NA,NA,0.00525,3.01,marine,Finfish,25.304304,7.32404975109148
Rutilus frisii,"Carps, barbels and other cyprinids",70,3.5,NA,0.17597208,0.127133452,NA,NA,NA,0.00871,3.08,freshwater,Finfish,37,4.19681782922647
Rutilus frisii,"Carps, barbels and other cyprinids",70,3.5,NA,0.27876758,NA,NA,NA,NA,0.00871,3.08,freshwater,Finfish,35.707481,4.19681782922647
Rutilus frisii,"Carps, barbels and other cyprinids",70,3.5,7.59,NA,NA,0.12,0.150696,NA,0.00871,3.08,freshwater,Finfish,35.707481,4.19681782922647
Rutilus frisii,"Carps, barbels and other cyprinids",70,3.5,NA,NA,NA,0.56,0.0633,NA,0.00871,3.08,freshwater,Finfish,36.309508,4.19681782922647
Rutilus rutilus,"Carps, barbels and other cyprinids",50,2.8,13.02,NA,NA,0.19,0.35989,NA,0.00776,3.15,freshwater,Finfish,54.084241,1.74428415186379
Rutilus rutilus,"Carps, barbels and other cyprinids",50,2.8,19.12,NA,NA,0.18,0.393507,NA,0.00776,3.15,freshwater,Finfish,54.117096,1.74428415186379
Rutilus rutilus,"Carps, barbels and other cyprinids",50,2.8,19.5,NA,NA,0.2,0.483252,NA,0.00776,3.15,freshwater,Finfish,54.00394,1.74428415186379
Rutilus rutilus,"Carps, barbels and other cyprinids",50,2.8,NA,NA,NA,NA,NA,NA,0.00776,3.15,freshwater,Finfish,53.875369,1.74428415186379
Rutilus rutilus,"Carps, barbels and other cyprinids",50,2.8,21.63,NA,NA,0.19,1.22148,NA,0.00776,3.15,freshwater,Finfish,54.084241,1.74428415186379
Rutilus rutilus,"Carps, barbels and other cyprinids",50,2.8,12.78,NA,NA,0.19,1.102244,NA,0.00776,3.15,freshwater,Finfish,54.00394,1.74428415186379
Salmo salar,"Salmons, trouts, smelts",123,4.43,NA,0.459944842,3.23096521,NA,NA,NA,0.00916,3,marine,Finfish,55.028022,17.04554172
Salmo salar,"Salmons, trouts, smelts",123,4.43,NA,NA,NA,NA,NA,NA,0.00916,3,marine,Finfish,53.41291,17.04554172
Salmo salar,"Salmons, trouts, smelts",123,4.43,NA,NA,NA,NA,NA,NA,0.00916,3,marine,Finfish,53.41291,17.04554172
Salvelinus fontinalis,"Salmons, trouts, smelts",86,3.1,3.1,0.08,0.37,0.18,0.8,55,0.00912,3.03,freshwater,Finfish,52.998485,6.63017735203653
Salvelinus fontinalis,"Salmons, trouts, smelts",86,3.1,12.7,0.24,0.46,0.33,0.8,77,0.00912,3.03,freshwater,Finfish,47.878794,6.63017735203653
Salvelinus namaycush,"Salmons, trouts, smelts",150,4.3,3,0.14,0.3,0.2,0.5,48,0.00871,3.02,freshwater,Finfish,52.636704,32.4947916987658
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,NA,0.0358448,0.0529336,NA,NA,NA,0.00692,3.1,freshwater,Finfish,41.53,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,NA,NA,NA,NA,NA,NA,0.00692,3.1,freshwater,Finfish,61.92411,10.9674608918309
Sander lucioperca,"Carps, barbels and other cyprinids",100,4.3,54,NA,NA,0.7,0.9,68,0.00692,3.1,freshwater,Finfish,41.53,10.9674608918309
Sander lucioperca,"Carps, barbels and other cyprinids",100,4.3,51,NA,NA,0.7,0.7,64,0.00692,3.1,freshwater,Finfish,41.53,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,NA,0.033573,0.109269,NA,NA,NA,0.00692,3.1,freshwater,Finfish,53.866389,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,NA,NA,NA,NA,1.32,NA,0.00692,3.1,freshwater,Finfish,36.967401,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,NA,0.054579322,NA,NA,NA,NA,0.00692,3.1,freshwater,Finfish,35.707481,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,NA,0.002842752,0.005952012,NA,NA,NA,0.00692,3.1,freshwater,Finfish,36.967401,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,NA,0.00251029,0.00835193,NA,NA,NA,0.00692,3.1,freshwater,Finfish,38.023757,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,80.56,NA,NA,0.31,0.71,NA,0.00692,3.1,freshwater,Finfish,37.866667,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,77.88,NA,NA,0.17,0.582,NA,0.00692,3.1,freshwater,Finfish,37,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,NA,0.009422673,0.06509256,NA,NA,NA,0.00692,3.1,freshwater,Finfish,37,10.9674608918309
Sander lucioperca, Miscellaneous freshwater fishes,100,4.3,14.16,NA,NA,0.09,0.074482,NA,0.00692,3.1,freshwater,Finfish,35.707481,10.9674608918309
