page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
6504,Marine Invertebrates,Bivalves,Northern Quahog,Mercenaria mercenaria ,muscle,raw,55,NA,NA,NA,NA,0.8,0.2,0.29,NA,NA,0.09,0.08,Mercenaria mercenaria ,Mercenaria mercenaria ,428
6504,Marine Invertebrates,Bivalves,Northern Quahog,Mercenaria mercenaria ,whole,raw,79,49,2.3,2.8,9.2,1,0.24,0.33,NA,NA,NA,NA,Mercenaria mercenaria ,Mercenaria mercenaria ,429
6432,Fish,Saltwater Fish,Silver Hake,Merluccius bilinearis,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merluccius bilinearis,Merluccius bilinearis,430
6432,Fish,Saltwater Fish,Silver Hake,Merluccius bilinearis,muscle,raw,79,45,0.4,NA,15.8,2.2,0.4,0.7,NA,NA,NA,NA,Merluccius bilinearis,Merluccius bilinearis,431
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,muscle,raw,23,NA,NA,NA,NA,1.6,NA,0.6,NA,NA,0.2,0.2,Merluccius productus,Merluccius productus,432
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,muscle,raw,27,46,NA,NA,16.6,1.7,NA,NA,NA,NA,NA,NA,Merluccius productus,Merluccius productus,433
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,whole,raw,27,NA,NA,NA,14.5,3.6,NA,NA,NA,NA,NA,NA,Merluccius productus,Merluccius productus,434
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,muscle,raw,72,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,Merluccius productus,Merluccius productus,435
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,55,NA,NA,NA,NA,0.69,0.3,0.29,NA,NA,0.05,0.22,Merluccius spp.,Merluccius spp.,436
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,82,41,NA,1,16.4,0.4,NA,0,NA,NA,NA,NA,Merluccius spp.,Merluccius spp.,437
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,27,93,NA,1.85,17,1.2,NA,NA,0.03,56,NA,NA,Merluccius spp.,Merluccius spp.,438
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,whole,raw,27,NA,NA,NA,21.8,5.4,NA,NA,NA,NA,NA,NA,Merluccius spp.,Merluccius spp.,439
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,eggs,raw,27,NA,NA,NA,23.4,1.8,NA,NA,NA,NA,NA,NA,Merluccius spp.,Merluccius spp.,440
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,11,372,NA,NA,19.9,2,NA,NA,NA,NA,NA,NA,Microgadus tomcod,Microgadus tomcod,441
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,33,372,NA,NA,19.9,2,NA,NA,NA,NA,NA,NA,Microgadus tomcod,Microgadus tomcod,442
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,7,NA,NA,0.65,14.7,0.8,NA,NA,NA,NA,NA,NA,Microgadus tomcod,Microgadus tomcod,443
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,61,494,NA,NA,20.2,3.8,NA,NA,NA,NA,NA,NA,Microgadus tomcod,Microgadus tomcod,444
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,liver,raw,7,6,NA,3.8,8,45.1,NA,NA,NA,NA,NA,NA,Microgadus tomcod,Microgadus tomcod,445
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,27,NA,NA,NA,17,0.4,NA,NA,NA,NA,NA,NA,Microgadus tomcod,Microgadus tomcod,446
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microgadus tomcod,Microgadus tomcod,447
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microgadus tomcod,Microgadus tomcod,448
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,muscle,raw,23,NA,NA,NA,NA,3.2,NA,0.5,NA,NA,0.1,0.1,Micropogonias undulatus,Micropogonias undulatus,449
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,muscle,raw,46,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,Micropogonias undulatus,Micropogonias undulatus,450
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,muscle,raw,65,15,0.371,0.372,18.1,1.9,NA,NA,0.032,39.8,NA,NA,Micropogonias undulatus,Micropogonias undulatus,451
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,muscle,raw,27,118,NA,1.58,17.5,1.7,NA,NA,NA,23,NA,NA,Micropogonias undulatus,Micropogonias undulatus,452
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,whole,raw,27,NA,NA,NA,16.8,3.5,NA,NA,NA,NA,NA,NA,Micropogonias undulatus,Micropogonias undulatus,453
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,muscle,raw,79,35,0.4,NA,17.8,1.7,NA,0.3,NA,NA,NA,NA,Micropogonias undulatus,Micropogonias undulatus,454
6409,Fish,Freshwater Fish,Largemouth Bass,Micropterus salmoides,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Micropterus salmoides,Micropterus salmoides,455
6409,Fish,Freshwater Fish,Bass,Micropterus spp.,muscle,raw,44,14.8,0.419,0.283,19.0,1.98,NA,NA,0.016,NA,NA,NA,Micropterus spp.,Micropterus spp.,456
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,muscle,raw,25,NA,NA,NA,NA,1,0.20,0.23,NA,NA,0.08,0.09,Microstomus pacificus,Microstomus pacificus,457
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,muscle,raw,27,50,NA,NA,15.1,0.9,NA,NA,NA,NA,NA,NA,Microstomus pacificus,Microstomus pacificus,458
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,whole,raw,27,NA,NA,NA,12.7,3.5,NA,NA,NA,NA,NA,NA,Microstomus pacificus,Microstomus pacificus,459
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,offal,raw,27,NA,NA,NA,11.7,4.4,NA,NA,NA,NA,NA,NA,Microstomus pacificus,Microstomus pacificus,460
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,muscle,raw,79,29,0.2,0.2,15.1,0.9,NA,NA,NA,NA,NA,NA,Microstomus pacificus,Microstomus pacificus,461
6437,Fish,Saltwater Fish,White Perch,Morone americana,muscle,raw,23,NA,NA,NA,NA,2.5,NA,0.7,NA,NA,0.2,0.1,Morone americana,Morone americana,462
6437,Fish,Saltwater Fish,White Perch,Morone americana,muscle,raw,56,NA,NA,NA,19.8,2.5,NA,NA,NA,NA,NA,NA,Morone americana,Morone americana,463
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,23,NA,NA,NA,NA,2.3,NA,0.8,NA,NA,0.2,0.6,Morone saxatilis,Morone saxatillis,464
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,62,15,0.4,0.84,17.7,2.3,NA,0.78,0.015,40,NA,NA,Morone saxatilis,Morone saxatillis,465
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,27,15,0.27,NA,17.3,2.3,NA,NA,NA,NA,NA,NA,Morone saxatilis,Morone saxatillis,466
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,offal,raw,27,NA,NA,NA,16.1,8.3,NA,NA,NA,NA,NA,NA,Morone saxatilis,Morone saxatillis,467
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,79,15,0.3,0.8,17.3,2.2,0.7,0.7,NA,NA,NA,NA,Morone saxatilis,Morone saxatillis,468
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,72,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,Morone saxatilis,Morone saxatillis,469
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mugil cephalus,Mugil cephalus,470
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,46,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,Mugil cephalus,Mugil cephalus,471
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,23,NA,NA,NA,NA,4.1,NA,1.3,NA,NA,0.4,0.4,Mugil cephalus,Mugil cephalus,472
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mugil cephalus,Mugil cephalus,473
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,27,51,0.398,1.7,20.1,4.6,NA,NA,NA,33,NA,NA,Mugil cephalus,Mugil cephalus,474
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,whole,raw,27,195,NA,NA,15.7,5.1,NA,NA,NA,NA,NA,NA,Mugil cephalus,Mugil cephalus,475
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,79,33,0.6,1.2,19.2,3.7,0.4,0.7,NA,NA,NA,NA,Mugil cephalus,Mugil cephalus,476
6504,Marine Invertebrates,Bivalves,Softshell Clam,Mya arenaria,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mya arenaria,Mya arenaria,477
6504,Marine Invertebrates,Bivalves,Softshell Clam,Mya arenaria,muscle,raw,23,NA,NA,NA,NA,2,NA,0.6,NA,NA,0.2,0.2,Mya arenaria,Mya arenaria,478
6504,Marine Invertebrates,Bivalves,Softshell Clam,Mya arenaria,whole,raw,27,53,1.7,40.5,10.7,1.2,NA,NA,0.67,NA,NA,NA,Mya arenaria,Mya arenaria,479
6504,Marine Invertebrates,Bivalves,Softshell Clam,Mya arenaria,whole,raw,79,53,1.7,NA,10.7,1.2,0.24,0.44,NA,NA,NA,NA,Mya arenaria,Mya arenaria,480
6504,Marine Invertebrates,Bivalves,Softshell Clam,Mya arenaria,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mya arenaria,Mya arenaria,481
6504,Marine Invertebrates,Bivalves,Truncate Softshell Clam,Mya truncata,muscle,raw,4,172,3.9,2.5,NA,NA,NA,NA,0.25,107,NA,NA,Mya truncata,Mya truncata,482
6438,Fish,Saltwater Fish,Shorthorn Sculpin,Myoxocephalus scorpius,"muscle, bone + inside",raw,37,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.1,0.1,Myoxocephalus scorpius,Myoxocephalus scorpius,483
6438,Fish,Saltwater Fish,Shorthorn Sculpin,Myoxocephalus scorpius,muscle,raw,50,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myoxocephalus scorpius,Myoxocephalus scorpius,484
6438,Fish,Saltwater Fish,Shorthorn Sculpin,Myoxocephalus scorpius,liver,raw,50,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myoxocephalus scorpius,Myoxocephalus scorpius,485
6438,Fish,Saltwater Fish,Shorthorn and Fourhorn Sculpins,Myoxocephalus spp.,muscle,raw,11,329,NA,NA,11.7,5.3,NA,NA,NA,NA,NA,NA,Myoxocephalus spp.,Myoxocephalus spp.,486
6438,Fish,Saltwater Fish,Shorthorn and Fourhorn Sculpins,Myoxocephalus spp.,muscle,raw,33,329,NA,NA,11.7,5.3,NA,NA,NA,NA,NA,NA,Myoxocephalus spp.,Myoxocephalus spp.,487
6438,Fish,Saltwater Fish,Shorthorn and Fourhorn Sculpins,Myoxocephalus spp.,muscle,raw,7,12,NA,0.4,11.7,5.3,NA,NA,NA,NA,NA,NA,Myoxocephalus spp.,Myoxocephalus spp.,488
6438,Fish,Saltwater Fish,Shorthorn and Fourhorn Sculpins,Myoxocephalus spp.,muscle,raw,34,12,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,Myoxocephalus spp.,Myoxocephalus spp.,489
6505,Marine Invertebrates,Bivalves,Mussels,Mytilidae,muscle,raw,55,NA,NA,NA,NA,1.27,0.36,NA,NA,NA,0.13,0.17,Mytilidae,Mytilidae,490
6505,Marine Invertebrates,Bivalves,Mussels,Mytilidae,whole,raw,27,101,3.63,17,12.2,1.6,NA,NA,0.436,23,NA,NA,Mytilidae,Mytilidae,491
6505,Marine Invertebrates,Bivalves,Mussels,Mytilidae,whole,raw,27,NA,NA,NA,15,0.4,NA,NA,NA,NA,NA,NA,Mytilidae,Mytilidae,492
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,muscle,raw,23,NA,NA,NA,NA,2.2,NA,0.6,NA,NA,0.2,0.3,Mytilus edulis,Mytilus edulis,493
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,muscle,raw,13,26,1.6,3.95,11.9,2.24,NA,0.606,NA,34,0.188,0.253,Mytilus edulis,Mytilus edulis,494
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,muscle,raw,79,20,2.8,7.3,12,2.2,0.43,0.75,NA,NA,NA,NA,Mytilus edulis,Mytilus edulis,495
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.13,0.17,Mytilus edulis,Mytilus edulis,496
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,muscle,raw,4,85,1,15,NA,1.7,NA,NA,0.16,58,NA,NA,Mytilus edulis,Mytilus edulis,497
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,muscle,raw,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,Mytilus edulis,Mytilus edulis,498
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mytilus edulis,Mytilus edulis,499
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,whole,raw,27,85,3.95,10.8,11.6,1.7,NA,NA,3.41,102,NA,NA,Mytilus edulis,Mytilus edulis,500
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,whole,raw,47,60,NA,NA,5.9,0.8,NA,NA,NA,NA,NA,NA,Mytilus edulis,Mytilus edulis,501
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,whole,raw,82,30,3.4,7.7,14.4,2.2,NA,0.36,0.23,39,0.157,0.064,Mytilus edulis,Mytilus edulis,502
6505,Marine Invertebrates,Bivalves,Blue Mussel,Mytilus edulis,liver,raw,47,10,NA,NA,4.3,0.6,NA,NA,NA,NA,NA,NA,Mytilus edulis,Mytilus edulis,503
6515,Marine Invertebrates,Sea Snails,Mudsnails,Nassarius spp.,whole,raw,27,NA,NA,NA,18.5,2.2,NA,NA,NA,NA,NA,NA,Nassarius spp.,Nassarius spp.,504
6520,Marine Invertebrates,Crustaceans,Lobsters,Nephropidae,muscle,raw,23,NA,NA,NA,NA,0.9,NA,0.2,NA,NA,0.1,0.1,Nephropidae,Nephropidae,505
6520,Marine Invertebrates,Crustaceans,Lobsters,Nephropidae,muscle,raw,55,NA,NA,NA,NA,1.2,0.38,NA,NA,NA,0.24,0.12,Nephropidae,Nephropidae,506
6520,Marine Invertebrates,Crustaceans,Lobsters,Nephropidae,muscle,raw,82,29,4.6,0.3,19.6,1.3,NA,0.426,0.04,29,0.222,0.104,Nephropidae,Nephropidae,507
6520,Marine Invertebrates,Crustaceans,Lobsters,Nephropidae,muscle,raw,27,39,0.82,1.57,17.6,1.4,NA,NA,0.109,174,NA,NA,Nephropidae,Nephropidae,508
6520,Marine Invertebrates,Crustaceans,Lobsters,Nephropidae,whole,raw,27,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nephropidae,Nephropidae,509
6408,Fish,Freshwater Fish,Spottail Shiner,Notropis hudsonius,whole,raw,27,NA,NA,NA,13,11.9,NA,NA,NA,NA,NA,NA,Notropis hudsonius,Notropis hudsonius,510
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,muscle,raw,15,53,1.69,5.32,15,1.1,NA,0.2,0.025,NA,NA,NA,Octopoda,Octopoda,511
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,muscle,raw,21,29,NA,0.7,15,8,NA,NA,NA,NA,NA,NA,Octopoda,Octopoda,512
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,muscle,raw,46,12,NA,2.6,16.7,1,NA,NA,NA,NA,NA,NA,Octopoda,Octopoda,513
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,muscle,raw,23,NA,NA,NA,NA,1,NA,0.3,NA,NA,0.1,0.1,Octopoda,Octopoda,514
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,muscle,raw,62,53,1.68,5.3,14.9,1,NA,0.24,0.025,30,NA,NA,Octopoda,Octopoda,515
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,muscle,raw,79,18,NA,4.8,14.8,0.8,0.21,0.26,NA,NA,NA,NA,Octopoda,Octopoda,516
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,muscle,raw,82,28,1.62,1.5,16.4,0.9,NA,0,0.01,NA,NA,NA,Octopoda,Octopoda,517
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,muscle,raw,27,22,1.73,1.27,14.2,1.2,NA,NA,0.025,NA,NA,NA,Octopoda,Octopoda,518
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,eggs,raw,27,NA,NA,NA,26.5,3.7,NA,NA,NA,NA,NA,NA,Octopoda,Octopoda,519
6527,Marine Invertebrates,Cephalopods,Octopus,Octopoda,not specified,raw,87,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,Octopoda,Octopoda,520
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,23,NA,NA,NA,NA,3.4,NA,1.4,NA,NA,0.4,0.6,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,521
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,7,NA,0.55,0.77,19.9,3.45,NA,1.35,0.015,NA,NA,NA,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,522
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,13,NA,0.55,0.77,19.9,3.45,NA,1.35,0.015,NA,0.419,0.586,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,523
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,58,13,NA,1.1,20,4,NA,NA,NA,NA,NA,NA,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,524
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,525
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,27,13,NA,0.93,20.1,4.8,NA,NA,NA,NA,NA,NA,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,526
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,527
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,79,13,0.5,0.9,20.1,5,1.5,2,NA,NA,NA,NA,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,528
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,72,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,529
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,55,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,Oncorhynchus gorbuscha,Oncorhynchus gorbuscha,530
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,23,NA,NA,NA,NA,6.6,NA,1.5,NA,NA,0.4,0.6,Oncorhynchus keta,Oncorhynchus keta,531
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,7,11,0.47,0.55,20.1,3.77,NA,0.898,0.015,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,532
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,13,11,0.47,0.55,20.1,3.77,NA,0.898,0.015,NA,0.233,0.394,Oncorhynchus keta,Oncorhynchus keta,533
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,34,11,NA,NA,12,1.5,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,534
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,58,11,NA,NA,12,2,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,535
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,27,12,1.37,0.475,20.4,4.6,NA,NA,0.028,22,NA,NA,Oncorhynchus keta,Oncorhynchus keta,536
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,whole,raw,27,NA,NA,NA,14.8,0.8,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,537
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,eggs,raw,27,NA,NA,NA,18.4,12.4,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,538
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,79,12,1,0.5,20.4,4.2,0.6,1,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,539
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,72,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,540
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,55,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,541
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,23,NA,NA,NA,NA,6,NA,1.7,NA,NA,0.3,0.5,Oncorhynchus kisutch,Oncorhynchus kisutch,542
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,8,NA,NA,NA,21.3,3.3,NA,1.74,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,543
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,7,NA,0.41,0.7,21.6,5.95,NA,NA,0.015,0,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,544
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,13,NA,0.41,0.7,21.6,5.95,NA,1.74,0.015,NA,0.327,0.487,Oncorhynchus kisutch,Oncorhynchus kisutch,545
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,58,78,NA,1.8,20,6,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,546
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,27,36,NA,1345,21.1,5.7,NA,NA,0.02,29,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,547
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,55,NA,NA,NA,NA,5.4,NA,NA,NA,NA,7.6,18.6,Oncorhynchus kisutch,Oncorhynchus kisutch,548
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,55,NA,NA,NA,NA,32.2,NA,NA,NA,NA,6.2,15.8,Oncorhynchus kisutch,Oncorhynchus kisutch,549
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,eggs,raw,27,NA,NA,NA,18.4,11.2,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,550
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,79,36,0.4,1.3,21.1,6.6,1.5,2,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,551
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,72,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,552
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,11,54,NA,NA,24.4,1.5,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,553
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,33,54,NA,NA,24.4,1.5,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,554
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,23,NA,NA,NA,NA,3.4,NA,1.2,NA,NA,0.1,0.4,Oncorhynchus mykiss,Oncorhynchus mykiss,555
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,82,127,0.48,0.4,18.4,6.7,NA,2.02,0.02,25,0.32,1.16,Oncorhynchus mykiss,Oncorhynchus mykiss,556
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,8,NA,NA,NA,20,4.6,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,557
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,13,67,1.09,1.9,20.5,3.36,NA,1.2,0.7,31,0.138,0.43,Oncorhynchus mykiss,Oncorhynchus mykiss,558
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377,1.05,Oncorhynchus mykiss,Oncorhynchus mykiss,559
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,560
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,liver,raw,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,561
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,liver,raw,33,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,562
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,29,NA,NA,NA,13.7,2.1,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,563
