Food Item ID	Food Item ID	Food Item ID	Subgroup	"Country, region"	Type	ISSCAAP	3_alpha	Food name in own language	Food name in English	Processing	Scientific name	ASFIS English name	ASFIS Scientific name	Season	Other	n	Comments on data processing/methods	Publication year	BiblioID	Compiler	Latest revision in version	CA(mg)	FE(mg)	ZN(mg)	F20D5N3(g)	F22D6N3(g)	AS(mcg)	CD(mcg)	HG(mcg)	PB(mcg)	PROTCNT(g)	PROTCNP(g)	PROT-(g)	FAT(g)	FATCE(g)	FAT-(g)	Food Item ID_macro
902098	902098	902098	Molluscs	"Italy, Adriatic Sea, Lagoon of Venice"	F	53	OYG		"Oyster, farmed, edible flesh, raw"	r	Crassostrea gigas	Pacific cupped oyster	Crassostrea gigas	37500		3	PRO- (analyzed according to AOAC 1990); FA converted using XFA	2004	fi226	DR	1	240	1.722	0.013	0.017317389	0.037502626							4.04	0.44			902098
902099	902099	902099	Molluscs	"Mexico, Sonora, Bahia Kino"	F	55	SCX		"Pacific lions-paw scallop, farmed, meat, raw"	r	Nodipecten subnodosus	Scallops nei	Pectinidae	Winter (Jan) 2003		3	FAT-/PRO- (analyzed according to AOAC 1995)	2006	fi227	DR	1												15.7			0.48	902099
902100	902100	902100	Molluscs	"Mexico, Sonora, Bahia Kino"	F	55	SCX		"Pacific lions-paw scallop, farmed, meat, raw"	r	Nodipecten subnodosus	Scallops nei	Pectinidae	Spring (Apr) 2003		3	FAT-/PRO- (analyzed according to AOAC 1995)	2006	fi227	DR	1												15.9			0.5	902100
902101	902101	902101	Molluscs	"Mexico, Sonora, Bahia Kino"	F	55	SCX		"Pacific lions-paw scallop, farmed, meat, raw"	r	Nodipecten subnodosus	Scallops nei	Pectinidae	Summer (Sep) 2003		3	FAT-/PRO- (analyzed according to AOAC 1995)	2006	fi227	DR	1												15.1			0.36	902101
902102	902102	902102	Molluscs	"Mexico, Sonora, Bahia Kino"	F	55	SCX		"Pacific lions-paw scallop, farmed, meat, raw"	r	Nodipecten subnodosus	Scallops nei	Pectinidae	Autumn (Nov) 2003		3	FAT-/PRO- (analyzed according to AOAC 1995)	2006	fi227	DR	1												17.3			0.63	902102
902103	902103	902103	Finfish	"Vietnma, Mekong Delta, Chau Doc town"	F	13	PGS		"Tra catfish, farmed in cage, fillet, raw"	r	Pangasius hypophthalmus	Striped catfish	Pangasius hypophthalmus	"weight: 900-1000g, 7 months old"		1	FAT-/PRO- (analyzed according to AOAC 2000)	2004	fi229	SE	1												17.5			12.5	902103
902104	902104	902104	Finfish	"Vietnam, Mekong Delta, Chau Than district"	F	13	PGS		"Tra catfish, farmed in pond, fillet, raw"	r	Pangasius hypophthalmus	Striped catfish	Pangasius hypophthalmus	7 months old		1	FAT-/PRO- (analyzed according to AOAC 2000)	2004	fi229	SE	1												14.9			9.3	902104
902105	902105	902105	Finfish	"Vietnam, Mekong Delta, Chau Than district"	F	13	PGZ		"Basa Catfish, farmed in cage, fillet, raw"	r	Pangasius bocourti	Pangas catfishes nei	Pangasius spp			1	FAT-/PRO- (analyzed according to AOAC 2000)	2004	fi229	SE	1												16.1			11.4	902105
902106	902106	902106	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		56			"Surf clam, raw"	r	Sipsula (Pseudocardium) sachalinensis						VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902106
902107	902107	902107	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		52	ABX		"Ear shell, raw"	r	Sulculus diversicolor aquatieis	Abalones nei	Haliotis spp				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902107
902108	902108	902108	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		56	CLX		"Shirogai shell, raw"	r	Peronidia venulosa	"Clams, etc. nei"	Bivalvia				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902108
902109	902109	902109	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		56	ACB		"Ark shell, raw"	r	Anadara (Scapharca) broughtonii	Inflated ark	Scapharca broughtonii				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902109
902110	902110	902110	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		53	OYG		"Oyster, raw"	r	Crassostrea gigas	Pacific cupped oyster	Crassostrea gigas				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902110
902111	902111	902111	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		51	CMJ		"Corb shell, raw"	r	Corbicula japonica Prime	Japanese corbicula	Corbicula japonica				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902111
902112	902112	902112	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		56	CLJ		"Short-necked clam, raw"	r	Tapes (Amygdala) philippinarum	Japanese carpet shell	Ruditapes philippinarum				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902112
902113	902113	902113	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		54	MUK		"Mussel, raw"	r	Mytilus coruscus Gould	Korean mussel	Mytilus coruscus				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902113
902114	902114	902114	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		56	HCJ		"Hard clam, raw"	r	Meretrix lusoria	Japanese hard clam	Meretrix lusoria				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902114
902115	902115	902115	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		52	GAS		"Abalone, raw"	r	Nordotis discus	Gastropods nei	Gastropoda				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902115
902116	902116	902116	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		55	JSC		"Scallop, raw"	r	Patinopectan (Mizuhopecten) yessoensis	Yesso scallop	Patinopecten yessoensis				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902116
902117	902117	902117	Molluscs	"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)"		52	TOS		"Top shell, raw"	r	Batillus cornutus	Horned turban	Turbo cornutus				VITB12: Lactobacillus leichmannii	2001	fi230	SE	1																902117
902118	902118	902118	Crustacean	"Unknown (samples from markets of City of São Paulo, Brazil)"		45	PNB/PPS		"Pink shrimp, flesh (without exosceletron, cephalotorax and intestine), raw"	r	Penaeus brasiliensis/Penaeus paulensis	Redspotted shrimp/Sao Paolo shrimp	Penaeus brasiliensis/Penaeus paulensis				FA converted using XFA	2002	fi233	SE	1				0.14369584	0.08637896								1.13			902118
902119	902119	902119	Molluscs	"Korea, South coast"		52	RPW	Pibbulgodoong	"Murex shell, edible portion, raw"	r	Rapana venosa	Thomas' rapa whelk	Rapana venosa	"Mar, May, Jun, Jul, Aug, Oct 2003, 2004"				2009	fi234	SE	1				0.083	0.099											902119
902120	902120	902120	Molluscs	"Korea, West coast"		52	RPW	Pibbulgodoong	"Murex shell, edible portion, raw"	r	Rapana venosa	Thomas' rapa whelk	Rapana venosa	"Mar, May, Jun, Jul, Aug, Oct 2003, 2004"				2009	fi234	SE	1				0.291	0.339											902120
902121	902121	902121	Molluscs	"Korea, South coast"		56	ACB	Pijogae	"Ark shell, edible portion, raw"	r	Scapharca broughtonii	Inflated ark	Scapharca broughtonii	"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004"				2009	fi234	SE	1				0.303	0.344											902121
902122	902122	902122	Molluscs	"Korea, West coast"		56	ACB	Pijogae	"Ark shell, edible portion, raw"	r	Scapharca broughtonii	Inflated ark	Scapharca broughtonii	"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004"				2009	fi234	SE	1				0.199	0.216											902122
902123	902123	902123	Molluscs	"South coast, Korea"		56	SVT	Garimatjogae	"Jack - knife clam, edible portion, raw"	r	Sinonovacula constricta	Constricted tagelus	Sinonovacula constricta	"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004"				2009	fi234	SE	1				0.266	0.305											902123
902124	902124	902124	Molluscs	West coast. Korea		56	SVT	Garimatjogae	"Jack - knife clam, edible portion, raw"	r	Sinonovacula constricta	Constricted tagelus	Sinonovacula constricta	"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004"				2009	fi234	SE	1				0.242	0.342											902124
902125	902125	902125	Molluscs	"South coast, Korea"		56	HCJ	Baekhap	"Orient hard clam, edible portion, raw"	r	Meretrix lusoria	Japanese hard clam	Meretrix lusoria	"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004"				2009	fi234	SE	1				0.112	0.211											902125
902126	902126	902126	Molluscs	West coast. Korea		56	HCJ	Baekhap	"Orient hard clam, edible portion, raw"	r	Meretrix lusoria	Japanese hard clam	Meretrix lusoria	"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004"				2009	fi234	SE	1				0.33	0.54											902126
902127	902127	902127	Molluscs	"South coast, Korea"		56	CLJ	Bagirak	Japanese carpet shell	r	Ruditapes philippinarum	Ruditapes philippinarum	Ruditapes philippinarum	"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004"				2009	fi234	SE	1				0.208	0.369											902127
902128	902128	902128	Molluscs	West coast. Korea		56	CLJ	Bagirak	Japanese carpet shell	r	Ruditapes philippinarum		Ruditapes philippinarum	"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004"				2009	fi234	SE	1				0.103	0.17											902128
902129	902129	902129	Molluscs	"Costa Rica, Lagarto Pacific"		52	TBG		"Cambute, meat, raw"	r	Strombus galeatus	Giant Eastern Pacific conch	Strombus galeatus		mean weight: 157.0g		FAT-/PRO-/CHO- (analyzed according to AOAC 1985)	1992	fi235	SE	1	315.7	5.3	2				4.6		19			23.7			0.3	902129
902130	902130	902130	Molluscs	"Costa Rica, Bahia Ballena, Pacific"		52	TBG		"Cambute, meat, raw"	r	Strombus galeatus	Giant Eastern Pacific conch	Strombus galeatus		mean weight: 241.3g		FAT-/PRO-/CHO- (analyzed according to AOAC 1985)	1992	fi235	SE	1	233.5	1.5	2.5				5.6		21			23.8			0.3	902130
902131	902131	902131	Molluscs	"Costa Rica, Golfito, Pacific"		52	TBG		"Cambute, meat, raw"	r	Strombus galeatus	Giant Eastern Pacific conch	Strombus galeatus		mean weight: 141.9g		FAT-/PRO-/CHO- (analyzed according to AOAC 1985)	1992	fi235	SE	1	264.3	2.3	8.7				6.2		19			23.4			0.2	902131
902132	902132	902132	Molluscs	"Itlay, Venice"		56	CLJ		"Manila clam, meat, raw"	r	Ruditapes philippinarum	Japanese carpet shell	Ruditapes philippinarum		"mean length and weight: 2.794cm, 13.66g"			2006	fi236	SE	1										9.56			0.98			902132
902133	902133	902133	Molluscs	"Turkey, Izmir"	F	56	CTG		"Turkish clam, meat, raw"	r	Ruditapes decussatus	Grooved carpet shell	Ruditapes decussatus		"mean length and weight: 3.210cm, 11.46g"			2006	fi236	SE	1										8.71			0.78			902133
902134	902134	902134	Molluscs	"Unknown, North-eastern Atlantic"		57	OCC		"Octoupus, edible flesh (mantle, arms), raw"	r	Octopus vulgaris	Common octopus	Octopus vulgaris	May-Sep				2009	fi241	DR	1	21.3	0.42	1.77				38	13	2							902134
902135	902135	902135	Molluscs	"Unknown, North-eastern Atlantic"		57	SQR		"Squid, edible flesh (mantle, arms), raw"	r	Loligo vulgaris	European squid	Loligo vulgaris	May-Sep				2009	fi241	DR	1	13.6	0.17	1.26				4	5	10							902135
902136	902136	902136	Molluscs	"Unknown, North-eastern Atlantic"		57	CTC		"Cuttlefish, edible flesh (mantle, arms), raw"	r	Sepia officinalis	Common cuttlefish	Sepia officinalis	May-Sep				2009	fi241	DR	1	13.4	0.14	1.77				31	15	4							902136
902137	902137	902137	Finfish	Canada		25	ACH		"Arctic char, flesh, raw"	r	Salvelinus alpinus	Arctic char	Salvelinus alpinus				FA tr= <0.05g/100g food	2002	fi197	DR	1	11	0.3	0.4							18				2		902137
902138	902138	902138	Finfish	Canada		25	ACH		"Arctic char, flesh, raw"	r	Salvelinus alpinus	Arctic char	Salvelinus alpinus				FA tr= <0.05g/100g food	2002	fi197	DR	1	7	0.7	0.6							21				3.3		902138
902139	902139	902139	Finfish	Canada		32	GAD		"Cod, flesh, raw"	r	Boreogadus spp./Eleginus spp./Gadus spp./Microgadus spp.	Gadiformes nei	Gadiformes/Gadidae				FA tr= <0.05g/100g food	2002	fi197	DR	1	43	0.25	0.37		0.2											902139
902142	902142	902142	Finfish	Canada		23	TLA		"Grayling, flesh, raw"	r	Thymallus arcticus	Arctic grayling	Thymallus arcticus				FA tr= <0.05g/100g food	2002	fi197	DR	1	31	1	0.7		0.1					20				1.9		902142
902143	902143	902143	Finfish	Canada		23	SLZ		"Salmon, eggs, raw"	r	Oncorhynchus spp./Salmo spp.	Salmonids nei	Salmonidae				FA tr= <0.05g/100g food	2002	fi197	DR	1	40	1.6	2		1.3					[27]				[10]		902143
902145	902145	902145	Finfish	Canada		23	SLZ		"Salmon, flesh, raw"	r	Oncorhynchus spp./Salmo spp.	Salmonids nei	Salmonidae				FA tr= <0.05g/100g food	2002	fi197	DR	1	6	0.9	0.5		0.3					19				5		902145
902149	902149	902149	Finfish	Canada		23	SLZ		"Trout, flesh, raw"	r	Salmo spp./Salvelinus spp.	Salmonids nei	Salmonidae				FA tr= <0.05g/100g food	2002	fi197	DR	1	38	0.4	0.4		0.6					19				3		902149
902150	902150	902150	Finfish	Canada		23	SLZ		"Trout, flesh, raw"	r	Salmo spp./Salvelinus spp.	Salmonids nei	Salmonidae				FA tr= <0.05g/100g food	2002	fi197	DR	1	7	0.5	0.4							21				3.9		902150
902154	902154	902154	Finfish	Canada		23	WHF		"Whitefish, flesh, raw"	r	Coregonus clupeaformis/Coregonus nasus	Whitefishes nei	Coregonus spp				FA tr= <0.05g/100g food	2002	fi197	DR	1	26	0.4	0.6	0.2						20				4		902154
902155	902155	902155	Finfish	Canada		23	WHF		"Whitefish, flesh, raw"	r	Coregonus clupeaformis/Coregonus nasus	Whitefishes nei	Coregonus spp				FA tr= <0.05g/100g food	2002	fi197	DR	1	36	0.5	0.45	tr						18				3.6		902155
902156	902156	902156	Molluscs	"China, Shengsi Islands"	F	54	MUK		"Thick shell mussel, farmed, flesh, raw"	r	Mytilus coruscus	Korean mussel	Mytilus coruscus	Spring (Apr)		3	all values expressed per DM - conversion to FW; FA converted using XFA	2010	fi198	DR	1	37.56544	1.77422	1.219276	0.218573304	0.185637601		40.02		16.2748	14.18042				1.875604		902156
902157	902157	902157	Molluscs	"China, Shengsi Islands"	F	54	MUK		"Thick shell mussel, farmed, flesh, raw"	r	Mytilus coruscus	Korean mussel	Mytilus coruscus	Summer (Jul)		3	all values expressed per DM - conversion to FW; FA converted using XFA	2010	fi198	DR	1	29.74348	2.38532	1.190226	0.229004863	0.332554888		43.812		15.3342	10.220366				2.392622		902157
902158	902158	902158	Molluscs	"China, Shengsi Islands"	F	54	MUK		"Thick shell mussel, farmed, flesh, raw"	r	Mytilus coruscus	Korean mussel	Mytilus coruscus	Autumn (Oct)		3	all values expressed per DM - conversion to FW; FA converted using XFA	2010	fi198	DR	1	37.4803	1.535906	1.672198	0.378712685	0.568069027		39.315		15.9881	12.337047				3.556697		902158
902159	902159	902159	Molluscs	"China, Shengsi Islands"	F	54	MUK		"Thick shell mussel, farmed, flesh, raw"	r	Mytilus coruscus	Korean mussel	Mytilus coruscus	Winter (Jan)		3	all values expressed per DM - conversion to FW; FA converted using XFA	2010	fi198	DR	1	62.79228	3.328506	1.325106	0.219794401	0.339867268		25.758		18.3168	12.801726				2.438424		902159
902160	902160	902160	Finfish	Iceland	F	23	ACH	"Bleikja, eldisbleikja, flök"	"Arctic charr, farmed, fillet, raw"	r	Salvelinus alpinus	Arctic char	Salvelinus alpinus		data entered without mean/max/SD	6		2011	im11	DR	1	8.8	0.23	0.4					6.2		18.9				12.1		902160
902161	902161	902161	Finfish	Iceland	F	23	SAL	"Lax, eldislax, flök"	"Atlantic salmon, farmed, fillet, raw"	r	Salmo salar 	Atlantic salmon	Salmo salar		data entered without mean/max/SD	5		2011	im11	DR	1	18	0.27	0.36					5.4		19.9				11.9		902161
902162	902162	902162	Finfish	"Iceland, North Atlantic"	W	34	ZLS	Grásleppuhrognakavíar	"Caviar, lumpsucker, wild, raw"	r		(Lumpfishes nei)	(Cyclopteridae)			1		2011	im11	DR	1	9.4	0.35	1.163					tr		11.1				3.4		902162
902170	902170	902170	Finfish	Iceland	F	23	ACH	"Bleikja, eldisbleikja, flök"	"Arctic charr, farmed, fillet, raw"	r	Salvelinus alpinus 	Arctic char	Salvelinus alpinus				FAME converted using ShF and XFA	2011	im11	DR	1				0.542126326	1.049587975								11.6			902170
902171	902171	902171	Finfish	Iceland	F	23	ACH	"Bleikja, eldisbleikja, flök"	"Arctic charr, farmed, fillet, raw"	r	Salvelinus alpinus 	Arctic char	Salvelinus alpinus				FAME converted using ShF and XFA	2011	im11	DR	1				0.768651799	1.399306041								15.4			902171
902172	902172	902172	Finfish	Iceland	F	23	ACH	"Bleikja, eldisbleikja, flök"	"Arctic charr, farmed, fillet, raw"	r	Salvelinus alpinus 	Arctic char	Salvelinus alpinus				FAME converted using ShF and XFA	2011	im11	DR	1				0.387370347	0.814917024								8.7			902172
902173	902173	902173	Finfish	Iceland	F	23	ACH	"Bleikja, eldisbleikja, flök"	"Arctic charr, farmed, fillet, raw"	r	Salvelinus alpinus 	Arctic char	Salvelinus alpinus				FAME converted using ShF and XFA	2011	im11	DR	1				0.658148166	1.248584457								13.9			902173
902174	902174	902174	Finfish	Iceland	F	23	SAL	"Lax, eldislax, flök"	"Atlantic salmon, farmed, fillet, raw"	r	Salmo salar 	Atlantic salmon	Salmo salar				FAME converted using ShF and XFA	2011	im11	DR	1				0.365020709	0.730741513								8.3			902174
902175	902175	902175	Finfish	Iceland	F	23	SAL	"Lax, eldislax, flök"	"Atlantic salmon, farmed, fillet, raw"	r	Salmo salar 	Atlantic salmon	Salmo salar				FAME converted using ShF and XFA	2011	im11	DR	1				0.571670314	1.151387338								14.9			902175
902176	902176	902176	Finfish	Iceland	F	23	SAL	"Lax, eldislax, flök"	"Atlantic salmon, farmed, fillet, raw"	r	Salmo salar 	Atlantic salmon	Salmo salar				FAME converted using ShF and XFA	2011	im11	DR	1				0.465657918	1.077014493								12			902176
902177	902177	902177	Finfish	Iceland	F	23	SAL	"Lax, eldislax, flök"	"Atlantic salmon, farmed, fillet, raw"	r	Salmo salar 	Atlantic salmon	Salmo salar					2011	im11	DR	1																902177
902178	902178	902178	Finfish	Iceland	F	23	SAL	"Lax, eldislax, flök"	"Atlantic salmon, farmed, fillet, raw"	r	Salmo salar 	Atlantic salmon	Salmo salar					2011	im11	DR	1																902178
902179	902179	902179	Finfish	Iceland	F	23	ACH	"Bleikja, eldisbleikja, flök"	"Arctic charr, farmed, fillet, raw"	r	Salvelinus alpinus 	Arctic char	Salvelinus alpinus					2011	im11	DR	1																902179
902180	902180	902180	Finfish	Iceland	F	23	SAL	"Lax, eldislax, flök"	"Atlantic salmon, farmed, fillet, raw"	r	Salmo salar 	Atlantic salmon	Salmo salar					2011	im11	DR	1																902180
902181	902181	902181	Finfish	"Bangladesh, Kishoreeganj/Mymensingh district"		11	CMG	Mrigal	"Mrigal carp, edible parts (eyes included), raw"	r	Cirrhinus mrigala	Mrigal carp	Cirrhinus mrigala	"Sep, Oct"	fish cleaned according to local practices		additional data received from author; RETOLDH: sum of 13-cis and all-trans dehydroretinol	2002	fi199	DR	1																902181
902182	902182	902182	Finfish	"Bangladesh, Kishoreeganj/Mymensingh district"		11	LRH	Rui	"Roho labeo, body tissue, raw"	r	Labeo rohita	Roho labeo	Labeo rohita	"Sep, Oct"	fish cleaned according to local practices		additional data received from author; RETOLDH: sum of 13-cis and all-trans dehydroretinol	2002	fi199	DR	1																902182
902190	902331	902190	Finfish	"Bangladesh, Mymensingh"	F	11	CTT	Catla	"Catla, farmed, raw"	r	Catla catla	Catla	Catla catla	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Bones, viscera, fins, scales, gills."			2015	fi367	DR	1.1	210	0.83	1.1							14.9			0.7			902190
902191	902332	902191	Finfish	"Bangladesh, Mymensingh"	F	11	CMG	Mrigal	"Mrigal carp, farmed, raw"	r	Cirrhinus mrigala	Mrigal carp	Cirrhinus mrigala	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Bones, viscera, fins, scales, gills."			2015	fi367	DR	1.1	960	2.5	1.5							18.9			1.1			902191
902192	902333	902192	Finfish	"Bangladesh, Mymensingh"	F	11	LRH	Rui	"Roho labeo, farmed, raw"	r	Labeo rohita	Roho labeo	Labeo rohita	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Bones, viscera, scales, fins, gills, snout, operculum."			2015	fi367	DR	1.1	51	0.98	1							18.2			3			902192
