page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,nutrient,concentration
6432,Fish,Saltwater Fish,Silver Hake,Merluccius bilinearis,muscle,raw,79,fapun3,0.4
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,48,fapun3,0.41
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,55,fapun3,0.23
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,79,fapun3,0.2
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,55,fapun3,0.21
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,48,fapun3,0.82
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,79,fapun3,0.4
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,muscle,raw,25,fapun3,0.9
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,muscle,raw,79,fapun3,1.3
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,79,fapun3,0.7
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,79,fapun3,0.4
6439,Fish,Saltwater Fish,Capelin,Mallotus villosus,muscle,raw,48,fapun3,1.97
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,79,fapun3,1.9
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,muscle,raw,79,fapun3,1.5
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,muscle,raw,55,fapun3,5.1
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,79,fapun3,1.9
6443,Fish,Saltwater Fish,Wolf-eel and Relatives,Anarhichadidae,muscle,raw,55,fapun3,0.2
6445,Fish,Saltwater Fish,Anchovies,Engraulidae,muscle,raw,79,fapun3,1.4
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw (Alaska Native),88,fapun_all_g,1.82
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,not specified,raw (Alaska Native),88,fapun_all_g,0.77
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,not specified,raw (Alaska Native),88,fapun_all_g,2.41
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw (Alaska Native),88,fapun_all_g,1.37
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,not specified,raw (Alaska Native),88,fapun_all_g,1.6
6151,Fish,Freshwater Fish,Trout,"Salvelinus spp., Oncorhynchus spp., Salmo salar",muscle,raw,88,fapun_all_g,1.499
6151,Fish,Freshwater Fish,Trout,"Salvelinus spp., Oncorhynchus spp., Salmo salar",muscle,raw,62,fapun_all_g,2.33
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,23,fapun_all_g,3.4
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,43,fapun_all_g,1
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,liver,raw,43,fapun_all_g,1.2
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,eggs,raw,43,fapun_all_g,3.3
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,79,fapun_all_g,2.6
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,23,fapun_all_g,1.2
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,82,fapun_all_g,2.02
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,13,fapun_all_g,1.2
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,63,fapun_all_g,1.24
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,79,fapun_all_g,2.2
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,23,fapun_all_g,0.4
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,23,fapun_all_g,0.9
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,43,fapun_all_g,0.93
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,79,fapun_all_g,0.7
6151,Fish,Freshwater Fish,Dolly Varden Trout,Salvelinus malma,muscle,raw,7,fapun_all_g,0.9
6151,Fish,Freshwater Fish,Brown Trout,Salmo trutta,muscle,raw,82,fapun_all_g,0.11
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,7,fapun_all_g,1.82
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,13,fapun_all_g,2.15
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,82,fapun_all_g,0.23
6388,Fish,Freshwater Fish,Whitefish and Cisco,"Stenodus spp., Coegonus spp., Prosopium spp.",muscle,raw,88,fapun_all_g,2.15
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,not specified,raw,88,fapun_all_g,0.7
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,23,fapun_all_g,2.2
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,62,fapun_all_g,2.15
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,43,fapun_all_g,0.7
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,eggs,raw,43,fapun_all_g,1.55
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,79,fapun_all_g,3.6
6388,Fish,Freshwater Fish,Cisco,Coregonus autumnalis and Coregonus sardinella,muscle,raw,23,fapun_all_g,0.6
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,13,fapun_all_g,0.613
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,63,fapun_all_g,0.613
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,43,fapun_all_g,1.3
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,eggs,raw,43,fapun_all_g,3.1
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,13,fapun_all_g,0.807
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,63,fapun_all_g,0.807
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,23,fapun_all_g,0.4
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,23,fapun_all_g,0.2
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,13,fapun_all_g,0.202
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,63,fapun_all_g,0.202
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,82,fapun_all_g,0.044
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,43,fapun_all_g,0.7
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,muscle,raw,79,fapun_all_g,0.3
6404,Fish,Freshwater Fish,Northern Pike,Esox lucius,liver,raw,43,fapun_all_g,1.6
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,62,fapun_all_g,0.3
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,23,fapun_all_g,0.3
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,13,fapun_all_g,0.297
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,63,fapun_all_g,0.297
6405,Fish,Freshwater Fish,Burbot,Lota lota,muscle,raw,82,fapun_all_g,0.012
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,7,fapun_all_g,0.49
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,not specified,raw,88,fapun_all_g,0.447
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,13,fapun_all_g,0.447
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,63,fapun_all_g,0.447
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,62,fapun_all_g,0.45
6407,Fish,Freshwater Fish,Walleye,Sander vitreus,muscle,raw,79,fapun_all_g,0.3
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,muscle,raw,23,fapun_all_g,1.4
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,muscle,raw,79,fapun_all_g,1.7
6408,Fish,Freshwater Fish,Common Carp,Cyprinus carpio,not specified,raw,88,fapun_all_g,1.43
6409,Fish,Freshwater Fish,Bass,Micropterus spp.,not specified,raw,88,fapun_all_g,1.06
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,82,fapun_all_g,0.81
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,23,fapun_all_g,1
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,63,fapun_all_g,0.865
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,79,fapun_all_g,1.1
6411,Fish,Freshwater Fish,Perch and Darters,Percidae,muscle,raw,82,fapun_all_g,0.053
6411,Fish,Freshwater Fish,Perch and Darters,Percidae,not specified,raw,88,fapun_all_g,0.368
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,23,fapun_all_g,0.4
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,79,fapun_all_g,0.5
6414,Fish,Freshwater Fish,Freshwater Drum,Aplodinotus grunniens,muscle,raw,23,fapun_all_g,0.9
6414,Fish,Freshwater Fish,Freshwater Drum,Aplodinotus grunniens,not specified,raw,88,fapun_all_g,1.15
6415,Fish,Freshwater Fish,Sunfish,Lepomis spp.,muscle,raw,23,fapun_all_g,0.2
6417,Fish,Freshwater Fish,Gar,Lepisosteidae,muscle,raw,82,fapun_all_g,1.02
6418,Fish,Freshwater Fish,Pond Smelt,Hypomesus olidus,muscle,raw,23,fapun_all_g,0.3
6446,Fish,Searun Fish,Salmon,Oncorhynchus and Salmo spp.,oil,raw,23,fapun_all_g,29.9
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,23,fapun_all_g,1.5
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,7,fapun_all_g,0.898
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,13,fapun_all_g,0.898
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,63,fapun_all_g,0.898
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,79,fapun_all_g,1
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,23,fapun_all_g,1.7
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,8,fapun_all_g,1.74
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,13,fapun_all_g,1.74
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,63,fapun_all_g,1.99
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,79,fapun_all_g,2
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,23,fapun_all_g,1.4
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,7,fapun_all_g,1.35
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,13,fapun_all_g,1.35
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,88,fapun_all_g,1.35
6446,Fish,Searun Fish,Pink Salmon,Oncorhynchus gorbuscha,muscle,raw,79,fapun_all_g,2
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,23,fapun_all_g,1.9
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,62,fapun_all_g,1.88
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,7,fapun_all_g,1.9
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,13,fapun_all_g,1.88
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,63,fapun_all_g,1.88
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,light muscle,raw,28,fapun_all_g,0.94
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,28,fapun_all_g,7.03
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,79,fapun_all_g,4.2
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,7,fapun_all_g,4.39
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,23,fapun_all_g,2.1
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,13,fapun_all_g,2.08
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,63,fapun_all_g,2.08
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,88,fapun_all_g,2.8
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,25,fapun_all_g,1.6
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,79,fapun_all_g,2.4
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,13,fapun_all_g,2.54
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,63,fapun_all_g,2.54
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,82,fapun_all_g,3.32
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,10,fapun_all_g,3.4
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,62,fapun_all_g,2.54
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,23,fapun_all_g,2.1
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,79,fapun_all_g,2.4
6447,Fish,Searun Fish,Sturgeon,Acipenser spp.,muscle,raw,88,fapun_all_g,0.69
6447,Fish,Searun Fish,Sturgeon,Acipenser spp.,muscle,raw,13,fapun_all_g,0.69
6447,Fish,Searun Fish,Atlantic Sturgeon,Acipenser oxyrhyncus,muscle,raw,23,fapun_all_g,2.1
6447,Fish,Searun Fish,Atlantic Sturgeon,Acipenser oxyrhyncus,muscle,raw,55,fapun_all_g,2.55
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,7,fapun_all_g,0.56
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,62,fapun_all_g,0
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,7,fapun_all_g,2.37
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,39,fapun_all_g,0.9
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,7,fapun_all_g,0.37
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,79,fapun_all_g,0.9
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,79,fapun_all_g,2.3
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,55,fapun_all_g,1.23
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,15,fapun_all_g,0.9
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,23,fapun_all_g,1.4
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,muscle,raw,82,fapun_all_g,5.74
6450,Fish,Searun Fish,American Eel,Anguilla rostrata,not specified,raw,88,fapun_all_g,0.95
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,55,fapun_all_g,0.33
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,63,fapun_all_g,0.885
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,79,fapun_all_g,0.8
6453,Fish,Searun Fish,Alewife,Alosa pseudoharengus,muscle,raw,55,fapun_all_g,0.47
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,muscle + skin,raw,88,fapun_all_g,0.912
6152,Fish,Saltwater Fish,Atlantic Halibut and Pacific Halibut,Hippoglossus spp.,not specified,raw,88,fapun_all_g,0.73
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,muscle,raw,23,fapun_all_g,0.7
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,muscle,raw,79,fapun_all_g,0.8
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,62,fapun_all_g,1.37
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,23,fapun_all_g,1.4
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,63,fapun_all_g,1.367
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,82,fapun_all_g,2.55
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,79,fapun_all_g,1
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,55,fapun_all_g,0.33
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,82,fapun_all_g,1.2
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,79,fapun_all_g,1.4
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,23,fapun_all_g,0.3
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,82,fapun_all_g,0.509
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,not specified,raw,88,fapun_all_g,0.329
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,55,fapun_all_g,0.23
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,23,fapun_all_g,0.2
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,82,fapun_all_g,0.404
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,muscle,raw,25,fapun_all_g,0.23
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,10,fapun_all_g,3.1
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,7,fapun_all_g,0.71
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,oil,raw,23,fapun_all_g,16.1
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,23,fapun_all_g,2.4
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,63,fapun_all_g,2.423
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,79,fapun_all_g,1.5
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,62,fapun_all_g,3.18
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,63,fapun_all_g,3.27
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,62,fapun_all_g,2.13
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,23,fapun_all_g,2.1
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,63,fapun_all_g,2.13
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,82,fapun_all_g,2.54
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,79,fapun_all_g,2.1
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,55,fapun_all_g,2.55
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,oil,raw,23,fapun_all_g,29.5
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,88,fapun_all_g,0.422
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,23,fapun_all_g,0.1
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,82,fapun_all_g,0
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,63,fapun_all_g,0.231
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,55,fapun_all_g,0.33
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,23,fapun_all_g,0.3
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,82,fapun_all_g,14.6
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,eggs,raw,82,fapun_all_g,0.939
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,79,fapun_all_g,0.2
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,82,fapun_all_g,0.248
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,23,fapun_all_g,0.2
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,63,fapun_all_g,0.244
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,79,fapun_all_g,0.4
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,62,fapun_all_g,0.48
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,55,fapun_all_g,0.28
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,23,fapun_all_g,0.5
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,82,fapun_all_g,0.009
6432,Fish,Saltwater Fish,Pollock,Pollachius virens,not specified,raw,88,fapun_all_g,0.483
6432,Fish,Saltwater Fish,Alaska Pollock,Theragra chalcogramma,muscle,raw,63,fapun_all_g,0.412
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,55,fapun_all_g,0.29
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,82,fapun_all_g,0
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,muscle,raw,23,fapun_all_g,0.6
6432,Fish,Saltwater Fish,Silver Hake,Merluccius bilinearis,muscle,raw,79,fapun_all_g,0.7
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,88,fapun_all_g,0.309
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,23,fapun_all_g,0.2
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,55,fapun_all_g,0.24
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,82,fapun_all_g,0.384
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,79,fapun_all_g,0.2
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,not specified,raw,88,fapun_all_g,0.241
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,63,fapun_all_g,0.3
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,62,fapun_all_g,0.59
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,muscle,raw,23,fapun_all_g,0.4
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,55,fapun_all_g,0.23
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,82,fapun_all_g,0.158
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,79,fapun_all_g,0.8
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,23,fapun_all_g,0.6
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,79,fapun_all_g,0.7
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,muscle,raw,23,fapun_all_g,2
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,muscle,raw,25,fapun_all_g,1.1
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,muscle,raw,79,fapun_all_g,2
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,not specified,raw,88,fapun_all_g,2.042
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,23,fapun_all_g,0.8
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,62,fapun_all_g,0.78
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,63,fapun_all_g,0.784
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,79,fapun_all_g,0.7
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,23,fapun_all_g,0.5
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,not specified,raw,88,fapun_all_g,0.743
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,23,fapun_all_g,1.6
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,62,fapun_all_g,1.06
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,63,fapun_all_g,1.06
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,muscle,raw,23,fapun_all_g,0.5
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,muscle,raw,79,fapun_all_g,0.3
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,23,fapun_all_g,1.3
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,79,fapun_all_g,0.7
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,82,fapun_all_g,0.17
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,88,fapun_all_g,0.518
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,23,fapun_all_g,0.5
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,63,fapun_all_g,0.38
6437,Fish,Saltwater Fish,White Perch,Morone americana,muscle,raw,23,fapun_all_g,0.7
6439,Fish,Saltwater Fish,Capelin,Mallotus villosus,muscle,raw,23,fapun_all_g,1.5
6439,Fish,Saltwater Fish,Capelin,Mallotus villosus,muscle,raw,55,fapun_all_g,0.99
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,88,fapun_all_g,1.19
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,15,fapun_all_g,1.5
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,23,fapun_all_g,0.8
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,23,fapun_all_g,2.7
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,79,fapun_all_g,2.4
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,muscle,raw,23,fapun_all_g,2
