food_item_id,subgroup,country_region,type,isscaap,x3_alpha,food_name_in_own_language,food_name_in_english,processing,scientific_name,asfis_english_name,asfis_scientific_name,season,other,n,comments_on_data_processing_methods,publication_year,biblioid,compiler,latest_revision_in_version,fat_g,fatce_g,fat_g_2,fapu_g,faun_g,xfa_internal_use,facid_g,fapun3_g,fapun6_g,f20d5n3_g,f22d6n3_g,asfis_scientific_name_fishbase_swap
0901909,Molluscs,"USA, SE Alaska",NA,76,STF,NA,"Purple starfish, edible flesh, raw",r,Pisaster ochraceus,Starfishes nei,Asteroidea,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,Evasterias troscheli
0901910,Molluscs,"USA, SE Alaska",NA,76,STF,NA,"Sunflower starfish, edible flesh, raw",r,Pycnopodia helianthoides,Starfishes nei,Asteroidea,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,Evasterias troscheli
0901911,Finfish,"USA, Prince of Wales Islands",NA,23,ONC,NA,"Cutthroat trout, skinless fillet, raw",r,Oncorhynchus clarki,Cutthroat trout,Oncorhynchus clarki,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus clarkii
0901912,Finfish,"USA, Bristol Bay, Prince of Wales Islands",NA,23,VAR,NA,"Dolly varden trout, skinless fillet,r aw",r,Salvelinus malma,Dolly varden,Salvelinus malma,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus malma
0901913,Finfish,"USA, SE Alaska",NA,23,TRR,NA,"Steelhead trout, skinless fillet, raw",r,Salmo gairdneri,Rainbow trout,Oncorhynchus mykiss,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,9.02,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss
0901914,Finfish,"USA, Washington/Oregon",NA,36,ALB,NA,"Albacore tuna, light meat, raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,Thunnus alalunga
0901915,Finfish,"USA, Washington/Oregon",NA,36,ALB,NA,"Albacore tuna, dark meat, raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,8.25,NA,NA,NA,NA,NA,NA,NA,NA,Thunnus alalunga
0901916,Finfish,"Brazil, Cear‡, Fortaleza",NA,33,SNC,Pargo marinho,"Red sea bream, skinless fillet, frozen",r,Lutjanus purpureus,Southern red snapper,Lutjanus purpureus,Jan-Dec 2002,NA,NA,CHOL- (colorimetric method),2008,fi157,DR,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lutjanus purpureus
0901917,Finfish,"Brazil, Cear‡, Fortaleza",NA,12,TLN,Til‡pia do Nilo,"Tilapia, skinless fillet, raw",r,Oreochromis niloticus,Nile tilapia,Oreochromis niloticus,Jan-Dec 2002,NA,NA,CHOL- (colorimetric method),2008,fi157,DR,1.0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oreochromis niloticus
0901918,Finfish,"Brazil, Cear‡, Fortaleza",NA,13,PRL,Curimat‹,"Curimat‹, skinless fillet, raw",r,Prochilodus cearensis,Prochilods nei,Prochilodus spp,Jan-Dec 2002,NA,NA,CHOL- (colorimetric method),2008,fi157,DR,1.0,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prochilodus brevis
0901919,Finfish,"Brazil, Cear‡, Fortaleza",NA,13,TPU,Sardinha,"Sardine, skinless fillet, raw",r,Triportheus angulatus,NA,Triportheus angulatus,Jan-Dec 2002,NA,NA,CHOL- (colorimetric method),2008,fi157,DR,1.0,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Triportheus angulatus
0901920,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, muscle tissue (claw, leg, abdomen), raw",r,Homarus americanus,American lobster,Homarus americanus,NA,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus americanus
0901921,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, hepatopancreas, raw",r,Homarus americanus,American lobster,Homarus americanus,NA,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus americanus
0901922,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, gonads, raw",r,Homarus americanus,American lobster,Homarus americanus,NA,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus americanus
0901923,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, muscle tissue (claw, leg, abdomen), raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus gammarus
0901924,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, hepatopancreas, raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus gammarus
0901925,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, gonads, raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus gammarus
0901926,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, roe, raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus gammarus
0901933,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,37,ATB,Atherina,"Sand smelt, whole, raw",r,Atherina boyeri,Big-scale sand smelt,Atherina boyeri,Jun,"mean length and weigt of fish: 4.8cm, 2.3g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,2.11,NA,NA,0.35052096,NA,0.865227488,NA,0.229481691,0.121039269,0.059698101,0.116657757,Atherina boyeri
0901935,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,35,ANE,Gavros,"Anchovy, boneless fillet, raw",r,Engraulis encrasicolus,European anchovy,Engraulis encrasicolus,May,"mean length and weight of fish: 6.8cm, 4.5g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,2.07,NA,NA,0.525226647,NA,0.863917874,NA,0.453515416,0.071711231,0.147177913,0.272180782,Engraulis encrasicolus
0901937,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,33,BOG,Gopa,"Bogue, boneless fillet, raw",r,Boops boops,Bogue,Boops boops,Jun,"mean length and weight of fish: 16.1cm, 69.4g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,1.31,NA,NA,0.24498521,NA,0.823839695,NA,0.198470397,0.046514813,0.065725107,0.113103304,Boops boops
0901939,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,33,MUT,Koutsomoura,"Striped mullet, bonless meat (head incl.), raw",r,Mullus barbatus,Red mullet,Mullus barbatus,May,"mean length and weight of fish: 13.1cm, 37.4g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,3.52,NA,NA,0.492533888,NA,0.892375,NA,0.344271136,0.148576868,0.140723968,0.141666316,Mullus barbatus barbatus
0901941,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,33,SPC,Marida,"Picarel, gutted, whole, raw",r,Spicara smaris,Picarel,Spicara smaris,Jun,"mean length and weight of fish: 9.8cm, 11.6g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,3.87,NA,NA,0.707066069,NA,0.896049096,NA,0.590897784,0.116168285,0.148764759,0.380754558,Spicara smaris
0901942,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",NA,37,HOM,Savridi,"Scad, boneless fillet, raw",r,Trachurus trachurus,Atlantic horse mackerel,Trachurus trachurus,May,"mean length and weight of fish: 21.3cm, 105.8g",NA,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,3.81,NA,NA,0.855320711,NA,0.895467192,NA,0.774803883,0.080175655,0.236432889,0.488218563,Trachurus trachurus
0901956,Molluscs,"USA, WA, Gig Harbour",NA,53,OYG,NA,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Spring,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,1.46,NA,NA,NA,1.05996,NA,NA,NA,NA,Crassostrea gigas
0901957,Molluscs,"USA, WA, Gig Harbour",NA,53,OYG,NA,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Summer,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,2.84,NA,NA,NA,2.39128,NA,NA,NA,NA,Crassostrea gigas
0901958,Molluscs,"USA, WA, Gig Harbour",NA,53,OYG,NA,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Fall,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,2.64,NA,NA,NA,2.28888,NA,NA,NA,NA,Crassostrea gigas
0901965,Molluscs,"USA, WA, Shelton",NA,56,VEN,NA,"Manila clam, whole, raw",r,Venerupis japonica,NA,Venerupis spp,Summer,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,1.92,NA,NA,NA,1.55904,NA,NA,NA,NA,Venerupis spp
0901966,Molluscs,"USA, WA, Shelton",NA,56,VEN,NA,"Manila clam, whole, raw",r,Venerupis japonica,NA,Venerupis spp,Fall,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,1.43,NA,NA,NA,1.17975,NA,NA,NA,NA,Venerupis spp
0901967,Molluscs,"USA, CA coast",NA,57,SQU,NA,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,Summer,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,1.76,NA,NA,NA,1.14928,NA,NA,NA,NA,Doryteuthis opalescens
0901968,Molluscs,"USA, CA coast",NA,57,SQU,NA,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,Fall,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,1.24,NA,NA,NA,0.94984,NA,NA,NA,NA,Doryteuthis opalescens
0901969,Molluscs,"USA, MA coast",NA,55,SCX,NA,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,Spring,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,0.66,NA,NA,NA,0.43032,NA,NA,NA,NA,Aequipecten opercularis
0901970,Molluscs,"USA, MA coast",NA,55,SCX,NA,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,Winter,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,0.68,NA,NA,NA,0.48008,NA,NA,NA,NA,Aequipecten opercularis
0901971,Molluscs,"USA, FL, Gulf of Mexico",NA,55,SCB,NA,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,Spring,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,1.14,NA,NA,NA,0.80826,NA,NA,NA,NA,Argopecten irradians
0901972,Molluscs,"USA, FL, Gulf of Mexico",NA,55,SCB,NA,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,Winter,NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,0.77,NA,NA,NA,0.57981,NA,NA,NA,NA,Argopecten irradians
0901978,Molluscs,"USA, WA, Gig Harbour",NA,53,OYG,NA,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,"Spring, summer, fall",NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,2.31,0.798984008,0.216479152,0.827861472,1.91,0.718664888,0.08031912,0.359906152,0.249945452,Crassostrea gigas
0901979,Molluscs,"USA, CA coast",NA,57,SQU,NA,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,"Summer, fall",NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,1.5,0.574121,0.01707,0.758666667,1.05,0.5575062,0.0166148,0.1709276,0.3865786,Doryteuthis opalescens
0901980,Molluscs,"USA, MA coast",NA,55,SCX,NA,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,"Spring, winter",NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,0.67,0.205471728,0.006476976,0.514208955,0.46,0.187212168,0.01825956,0.0895752,0.083098224,Aequipecten opercularis
0901981,Molluscs,"USA, FL, Gulf of Mexico",NA,55,SCB,NA,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,"Spring, winter",NA,NA,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,NA,NA,0.96,0.334009472,0.013181312,0.647666667,0.7,0.289367104,0.044642368,0.100849472,0.148538464,Argopecten irradians
0901984,Molluscs,"Italy, Ionian Sea, coastal waters of Gulf of Taranto",W,57,OCC,NA,"Octopus, wild, juvenile, arms, raw",r,Octopus vulgaris,Common octopus,Octopus vulgaris,NA,NA,NA,"PRO- (analyzed according to Bradford 1976), CHO- (phenol-sulphuric acid method, Dubois et al. 1956); FA converted using XFA",2010,fi178,DR,1.0,0.65,NA,NA,0.0985962,NA,0.500615385,NA,0.0562942,0.0344924,0.0191986,0.0318892,Octopus vulgaris
0901985,Finfish,Bangladesh,NA,13,MRE,Baim/Chikra,"cleaned parts (according to traditional practices), raw",r,Macrognathus aculeatus,NA,Macrognathus aculeatus,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Macrognathus aculeatus
0901986,Finfish,Bangladesh,NA,33,AIB,Chanda,"cleaned parts (according to traditional practices), raw",r,Parambassis ranga,Glassfishes,Ambassidae,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parambassis ranga
0901987,Finfish,Bangladesh,NA,11,ESD,Darkina,"Flying barb, cleaned parts (according to traditional practices), raw",r,Esomus danricus,Flying barb,Esomus danricus,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Esomus danricus
0901988,Finfish,Bangladesh,NA,13,CLK,Kachki,"Ganges river sprat, cleaned parts (according to traditional practices), raw",r,Corica soborna,Ganges river sprat,Corica soborna,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corica soborna
0901989,Finfish,Bangladesh,NA,11,ABO,Mola,"cleaned parts (according to traditional practices), raw",r,Amblypharyngodon mola,NA,Amblypharyngodon mola,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amblypharyngodon mola
0901990,Finfish,Bangladesh,NA,11,PUR,Puti,"Pool barb, cleaned parts (according to traditional practices), raw",r,Puntius sophore,Pool barb,Puntius sophore,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Puntius sophore
0901991,Finfish,Bangladesh,NA,13,CNP,Taki,"Spotted snakehead, cleaned parts (according to traditional practices), raw",r,Channa punctatus,Spotted snakehead,Channa punctata,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Channa punctata
0901992,Finfish,Bangladesh,NA,11,CMG,NA,"Mrigal, cleaned parts (according to traditional practices), raw",r,Cirrhinus cirrhosus,NA,Cirrhinus cirrhosus,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cirrhinus cirrhosus
0901993,Finfish,Bangladesh,NA,11,SVC,NA,"Silver carp, cleaned parts (according to traditional practices), raw",r,Hypophthamichyths molitrix,Silver carp,Hypophthalmichthys molitrix,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypophthalmichthys molitrix
0901994,Finfish,Cambodia,NA,11,RRZ,Changwe mool,"cleaned parts (according to traditional practices), raw",r,Rasbora torniere,NA,Rasbora tawarensis,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rasbora tawarensis
0901995,Finfish,Cambodia,NA,11,NA,Chunteas phluk,"cleaned parts (according to traditional practices), raw",r,Parachela siamensis,NA,NA,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pimelodus maculatus
0901996,Finfish,Cambodia,NA,33,AIB,Kangtrang preng,"cleaned parts (according to traditional practices), raw",r,Parambassis wolffi,Glassfishes,Ambassidae,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parambassis ranga
0901997,Finfish,Cambodia,NA,11,FCY,Trey changwa plieng,"cleaned parts (according to traditional practices), raw",r,Esomus longimanus,Cyprinids nei,Cyprinidae,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barbus grypus
0901998,Finfish,Cambodia,NA,13,FIS,NA,"Great snakehead, cleaned parts (according to traditional practices), raw",r,Channa micropeltes,Indonesian snakehead,Channa micropeltes,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Channa micropeltes
0901999,Finfish,Cambodia,NA,13,KNA,NA,"Giant snakehead, cleaned parts (according to traditional practices), raw",r,Channa marulius,NA,Channa marulius,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Channa marulius
0902018,Finfish,"Unknown (samples from markets of City of S‹o Paulo, Brazil)",NA,35,SIX,NA,"Sardine, head cut, eviscerated, fillet, raw",r,Sardinella spp,Sardinellas Nei,Sardinella spp,Jul (Summer) 1999,"length and weight: 15.5-17.4cm, 48.6-69.1g",NA,FA converted using XFA,2003,fi185,SE,1.0,4.0,NA,NA,NA,NA,0.89725,NA,0.480926,0.0929551,NA,NA,Sardinella brachysoma
0902019,Finfish,"Unknown (samples from markets of City of S‹o Paulo, Brazil)",NA,33,CKM,NA,"Croaker, head cut, eviscerated, fillet, raw",r,Micropogonias furnieri,Whitemouth croaker,Micropogonias furnieri,Jul (Summer) 1999,"length and weight: 34.0-38.0cm, 561.6-701.0g",NA,FA converted using XFA,2003,fi185,SE,1.0,0.6,NA,NA,NA,NA,0.694666667,NA,0.0525168,0.03551136,NA,NA,Micropogonias furnieri
0902020,Finfish,"Unknown (samples from markets of City of S‹o Paulo, Brazil)",NA,12,TLP,NA,"Til‡pia, head cut, eviscerated, fillet, raw",r,Oreochromis spp.,Tilapias nei,Oreochromis (=Tilapia) spp,Jul (Summer) 1999,"length and weight: 21.0-26.0cm, 279.5-521.0g",NA,FA converted using XFA,2003,fi185,SE,1.0,1.92,NA,NA,NA,NA,0.858520833,NA,0.122967656,0.155934856,NA,NA,Oreochromis niloticus
0902021,Finfish,"Unknown (samples from markets of City of S‹o Paulo, Brazil)",NA,13,PRL,NA,"Curimbat‡, head cut, eviscerated, fillet, raw",r,Prochilodus spp,Prochilods nei,Prochilodus spp,Jul (Summer) 1999,"length and weight: 43.0-49.0cm,1432.6-1813.5g",NA,FA converted using XFA,2003,fi185,SE,1.0,9.7,NA,NA,NA,NA,0.918257732,NA,1.2024585,0.9352455,NA,NA,Prochilodus brevis
0902022,Crustacean,"Unknown (samples from markets of City of S‹o Paulo, Brazil)",NA,45,BOB,NA,"Seabob shrimp head cut, shelled, raw",r,Xiphopenaeus kroyeri,Atlantic seabob,Xiphopenaeus kroyeri,Jul (Summer) 1999,weight: 331-574.6g,NA,FA converted using XFA,2003,fi185,SE,1.0,0.94,NA,NA,NA,NA,0.665574468,NA,0.078205,0.01470254,NA,NA,Xiphopenaeus kroyeri
0902023,Finfish,"Unknown (samples from markets of City of S‹o Paulo, Brazil)",NA,35,SIX,NA,"Sardine, head cut, eviscerated, fillet, raw",r,Sardinella spp,Sardinellas Nei,Sardinella spp,Mar (Winter) 1999,"length and weight: 14.6-19.4cm, 58.8-98.4g",NA,FA converted using XFA,2003,fi185,SE,1.0,10.62,NA,NA,NA,NA,0.91953484,NA,1.30857164,0.14159917,NA,NA,Sardinella brachysoma
0902024,Finfish,"Unknown (samples from markets of City of S‹o Paulo, Brazil)",NA,33,CKM,NA,"Croaker, head cut, eviscerated, fillet, raw",r,Micropogonias furnieri,Whitemouth croaker,Micropogonias furnieri,Mar (Winter) 1999,"length and weight: 30.5-46.6cm, 469.9-1080g",NA,FA converted using XFA,2003,fi185,SE,1.0,3.29,NA,NA,NA,NA,0.889534954,NA,0.36582125,0.29851014,NA,NA,Micropogonias furnieri
0902025,Finfish,"Unknown (samples from markets of City of S‹o Paulo, Brazil)",NA,12,TLP,NA,"Til‡pia, head cut, eviscerated, fillet, raw",r,Oreochromis spp.,Tilapias nei,Oreochromis (=Tilapia) spp,Mar (Winter) 1999,"length and weight: 26.3-35.0cm, 513.2-772.3g",NA,FA converted using XFA,2003,fi185,SE,1.0,1.33,NA,NA,NA,NA,0.825481203,NA,0.13723625,0.052479142,NA,NA,Oreochromis niloticus
