seanuts_id2,species_name,subgroup,log_concentration,log_length,bulk_trophic_level,feeding_mode,feeding_level,reference,abs_lat,nutrient,species1
280,Coregonus clupeaformis,finfish,-2.5257286443082556,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",54.758294,fapun_all_g,Coregonus clupeaformis
281,Coregonus clupeaformis,finfish,0.09531017980432493,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",52.636704,fapun_all_g,Coregonus clupeaformis
161,Coregonus lavaretus,finfish,-0.5839188276379168,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.606001,fapun_all_g,Coregonus lavaretus
164,Coregonus lavaretus,finfish,-0.1270046241068097,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.119525,fapun_all_g,Coregonus lavaretus
175,Coregonus lavaretus,finfish,-0.01737362620930739,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.260357,fapun_all_g,Coregonus lavaretus
489,Cyclopterus lumpus,finfish,1.7440070864771582,4.110873864173311,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fapun_all_g,Cyclopterus lumpus
490,Cyclopterus lumpus,finfish,1.417860863329956,4.110873864173311,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fapun_all_g,Cyclopterus lumpus
491,Cyclopterus lumpus,finfish,1.4776147805866675,4.110873864173311,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fapun_all_g,Cyclopterus lumpus
507,Cyprinus carpio,finfish,-0.6773565612036235,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Pirestani S., Sahari M.A., Barzegar M., Nikoopour H. (2010). Lipid, cholesterol and fatty acid profile of some commercially important fish species from south Caspian Sea. J Food Biochem 34: 886-895",35.707481,fapun_all_g,Cyprinus carpio
508,Cyprinus carpio,finfish,-1.4585738275480487,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37,fapun_all_g,Cyprinus carpio
1275,Cyprinus carpio,finfish,-1.64235154192082,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210",23.421,fapun_all_g,Cyprinus carpio
1358,Cyprinus carpio,finfish,0.17946481351908378,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Swapna H.C., Amit K.R., Bhaskar N., Sachindra N.M. (2010). Lipid classes and fatty acid profile of selected Indian fresh water fishes. J Food Sci Technol 47(4): 394-400",20.593684,fapun_all_g,Cyprinus carpio
512,Dasyatis sabina,finfish,-2.120263536200091,4.110873864173311,3.450000048,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lytle J.S., Lytle T.F. (1994). Fatty acid and cholesterol content of sharks and rays. Journal of Food Composition and Analysis 7: 110-118",30.308808,fapun_all_g,Dasyatis sabina
513,Dasyatis sabina,finfish,-2.0402208285265546,4.110873864173311,3.450000048,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lytle J.S., Lytle T.F. (1994). Fatty acid and cholesterol content of sharks and rays. Journal of Food Composition and Analysis 7: 110-118",25.304304,fapun_all_g,Dasyatis sabina
515,Decapterus punctatus,finfish,0.10400553809019655,3.4011973816621555,3.26,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Jahncke M.L.,Gooch J.A. (1997). Sensory and chemical characteristics of selected Gulf of Mexico coastal herring species. Journal of Food Science 62(3): 626-631",25.304304,fapun_all_g,Decapterus punctatus
516,Decapterus punctatus,finfish,-0.840123524259016,3.4011973816621555,3.26,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Jahncke M.L.,Gooch J.A. (1997). Sensory and chemical characteristics of selected Gulf of Mexico coastal herring species. Journal of Food Science 62(3): 626-631",25.304304,fapun_all_g,Decapterus punctatus
517,Dentex dentex,finfish,-1.2270219364205295,4.406719247264253,4.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Dincer T., Cakli S., Cadun A. (2010). Comparison of proximate and fatty acid composition of the flesh of wild and cultured fish species. Arch Lebensmittelhyg 61: 12-17",38.483333,fapun_all_g,Dentex dentex
520,Dicentrarchus labrax,finfish,-0.5953731294899427,4.605170185988092,3.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Alasalvar C., Taylor K.D.A., Yubcov E., Shahidi F., Alexis M. (2002). Differentiation of cultured and wild sea bass (Dicentrarchus labrax): total lipid content, fatty acid and trace mineral composition. Food Chemistry 79: 145-150",39.019184,fapun_all_g,Dicentrarchus labrax
522,Dicentrarchus labrax,finfish,-1.5107304734913571,4.605170185988092,3.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özyrt G., Polat A. (2006). Amino acid and fatty acid composition of wild sea bass (Dicentrarchus labrax): a seasonal differentiation. Eur Food Res Technol 222: 316-320",36.5817,fapun_all_g,Dicentrarchus labrax
523,Dicentrarchus labrax,finfish,0.4337020111358332,4.605170185988092,3.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özyrt G., Polat A. (2006). Amino acid and fatty acid composition of wild sea bass (Dicentrarchus labrax): a seasonal differentiation. Eur Food Res Technol 222: 316-320",36.5817,fapun_all_g,Dicentrarchus labrax
524,Dicentrarchus labrax,finfish,-0.9895100113399199,4.605170185988092,3.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özyrt G., Polat A. (2006). Amino acid and fatty acid composition of wild sea bass (Dicentrarchus labrax): a seasonal differentiation. Eur Food Res Technol 222: 316-320",36.5817,fapun_all_g,Dicentrarchus labrax
525,Dicentrarchus labrax,finfish,0.5634238679860225,4.605170185988092,3.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özyrt G., Polat A. (2006). Amino acid and fatty acid composition of wild sea bass (Dicentrarchus labrax): a seasonal differentiation. Eur Food Res Technol 222: 316-320",36.5817,fapun_all_g,Dicentrarchus labrax
1296,Dicentrarchus labrax,finfish,0.049876602353109874,4.605170185988092,3.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745,fapun_all_g,Dicentrarchus labrax
526,Diplodus annularis,finfish,-0.7766163411576179,2.995732273553991,3.21,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fapun_all_g,Diplodus annularis
527,Diplodus puntazzo,finfish,-1.0225623513499298,3.8918202981106265,3.07,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Dincer T., Cakli S., Cadun A. (2010). Comparison of proximate and fatty acid composition of the flesh of wild and cultured fish species. Arch Lebensmittelhyg 61: 12-17",38.41885,fapun_all_g,Diplodus puntazzo
528,Diplodus puntazzo,finfish,0.11308183251993234,3.8918202981106265,3.07,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Rueda F.M., Hernández M.D., Egea M.A., Aguado F., García B., Martínez F.J. (2001). Differences in tissue fatty acid composition between reared and wild sharpsnout sea bream, Diplodus puntazzo (Cetti, 1777). British Journal of Nutrition 86: 617-622",37.783915,fapun_all_g,Diplodus puntazzo
529,Diplodus puntazzo,finfish,-1.9202025902337494,3.8918202981106265,3.07,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fapun_all_g,Diplodus puntazzo
539,Diplodus vulgaris,finfish,-1.2076103588795566,3.6109179126442243,3.34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fapun_all_g,Diplodus vulgaris
546,Engraulis encrasicolus,finfish,1.7656339423061207,2.995732273553991,3.109999895,selective plankton feeding,mainly animals (troph. 2.8 and up),"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,fapun_all_g,Engraulis encrasicolus
550,Engraulis encrasicolus,finfish,-0.6611666528698714,2.995732273553991,3.109999895,selective plankton feeding,mainly animals (troph. 2.8 and up),"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",39.019184,fapun_all_g,Engraulis encrasicolus
551,Engraulis encrasicolus,finfish,0.5102218567353539,2.995732273553991,3.109999895,selective plankton feeding,mainly animals (troph. 2.8 and up),"Pirini M., Testi S., Ventrella V., Pagliarani A., Badiani A. (2010). Blue-back fish: Fatty acid profile in selected seasons and retention upon baking. Food Chemistry 123: 306-314",41.85509,fapun_all_g,Engraulis encrasicolus
552,Engraulis encrasicolus,finfish,0.8814795138878487,2.995732273553991,3.109999895,selective plankton feeding,mainly animals (troph. 2.8 and up),"Pirini M., Testi S., Ventrella V., Pagliarani A., Badiani A. (2010). Blue-back fish: Fatty acid profile in selected seasons and retention upon baking. Food Chemistry 123: 306-314",41.85509,fapun_all_g,Engraulis encrasicolus
1558,Engraulis encrasicolus,finfish,-0.6439254009784192,2.995732273553991,3.109999895,selective plankton feeding,mainly animals (troph. 2.8 and up),"Kalogeropoulos N., Andrikopoulos N.K., Hassapidou M. (2004). Dietary evalutation of Mediterranean fish and molluscs pan-fried in virgin olive oil. Journal of the Science of Food and Agriculture 84:1750-1758",39.074208,fapun_all_g,Engraulis encrasicolus
553,Epinephelus aeneus,finfish,-0.8055098609200039,4.584967478670572,4.02,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1,fapun_all_g,Epinephelus aeneus
554,Epinephelus aeneus,finfish,-0.778686097423992,4.584967478670572,4.02,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1,fapun_all_g,Epinephelus aeneus
555,Epinephelus aeneus,finfish,-0.6779762768796185,4.584967478670572,4.02,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1,fapun_all_g,Epinephelus aeneus
556,Epinephelus aeneus,finfish,-0.7311665415458032,4.584967478670572,4.02,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1,fapun_all_g,Epinephelus aeneus
557,Epinephelus aeneus,finfish,-0.5919836848816563,4.584967478670572,4.02,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1,fapun_all_g,Epinephelus aeneus
558,Epinephelus aeneus,finfish,-0.6599803223721084,4.584967478670572,4.02,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1,fapun_all_g,Epinephelus aeneus
1290,Epinephelus aeneus,finfish,-0.7611857075784788,4.584967478670572,4.02,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745,fapun_all_g,Epinephelus aeneus
