page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,realm,source
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gadiformes,Gadiformes,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,eggs,raw,27,NA,NA,NA,22.3,1.9,NA,NA,NA,NA,NA,NA,Gadiformes,Gadiformes,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,oil,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gadiformes,Gadiformes,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gadiformes,Gadiformes,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6432,Fish,Saltwater Fish,Alaska Pollock,Theragra chalcogramma,whole,raw,66,NA,NA,NA,14,1.58,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Theragra chalcogramma,275,3.6666666666666665,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6800000667572017,polar,fusiform / normal,benthopelagic,1280,91,brackmarine,cine
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,23,NA,NA,NA,NA,0.6,NA,0.2,NA,NA,0.1,0.1,Gadus macrocephalus,Gadus macrocephalus,276,4.0625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.115,boreal,fusiform / normal,demersal,1280,119,brackmarine,cine
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gadus macrocephalus,Gadus macrocephalus,277,4.0625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.115,boreal,fusiform / normal,demersal,1280,119,brackmarine,cine
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,27,NA,NA,NA,16.7,0.7,NA,NA,NA,NA,NA,NA,Gadus macrocephalus,Gadus macrocephalus,278,4.0625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.115,boreal,fusiform / normal,demersal,1280,119,brackmarine,cine
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,offal,raw,27,NA,NA,NA,16.5,1.9,NA,NA,NA,NA,NA,NA,Gadus macrocephalus,Gadus macrocephalus,279,4.0625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.115,boreal,fusiform / normal,demersal,1280,119,brackmarine,cine
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,eggs,raw,27,NA,NA,NA,21.4,2,NA,NA,NA,NA,NA,NA,Gadus macrocephalus,Gadus macrocephalus,280,4.0625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.115,boreal,fusiform / normal,demersal,1280,119,brackmarine,cine
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,79,10,0.3,0.2,17.3,0.7,0.1,0.4,NA,NA,NA,NA,Gadus macrocephalus,Gadus macrocephalus,281,4.0625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.115,boreal,fusiform / normal,demersal,1280,119,brackmarine,cine
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,72,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,Gadus macrocephalus,Gadus macrocephalus,282,4.0625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.115,boreal,fusiform / normal,demersal,1280,119,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.33,NA,NA,0.08,0.23,Gadus morhua,Gadus morhua,283,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,0.195,Gadus morhua,Gadus morhua,284,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,23,NA,NA,NA,NA,0.7,NA,0.3,NA,NA,0.1,0.2,Gadus morhua,Gadus morhua,285,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,47,30,NA,NA,21.3,1.6,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,286,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,tongues + cheeks,raw,62,17,NA,0.31,14.6,1.1,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,287,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,27,16,0.589,1.75,16.9,0.6,NA,NA,0.011,24,NA,NA,Gadus morhua,Gadus morhua,288,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,48,NA,NA,NA,NA,1.1,0.47,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,289,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,55,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,290,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,291,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,82,10,1.94,4,5.1,66.6,NA,14.6,NA,8,6,4.5,Gadus morhua,Gadus morhua,292,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,293,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,47,10,NA,NA,14.2,23.1,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,294,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,whole,raw,27,NA,NA,NA,16.4,0.7,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,295,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,offal,raw,27,NA,NA,NA,16.3,1.8,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,296,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,eggs,raw,82,10,2.2,1.5,22.5,3.3,NA,0.939,NA,9,0.288,0.569,Gadus morhua,Gadus morhua,297,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,79,16,0.6,0.4,16.4,0.6,0.2,0.2,NA,NA,NA,NA,Gadus morhua,Gadus morhua,298,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,72,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,299,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,82,15,0.38,0.2,18.9,0.6,NA,0.248,0.02,25,0.072,0.157,Gadus morhua,Gadus morhua,300,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gadus morhua,Gadus morhua,301,3.625,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.29,polar,fusiform / normal,benthopelagic,600,200,brackmarine,cine
2223,Marine Invertebrates,Sea Snails,Sea Snails and relatives,Gastropoda,muscle,raw,15,NA,NA,3.5,16.1,1.4,NA,NA,NA,NA,NA,NA,Gastropoda,Gastropoda,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
2223,Marine Invertebrates,Sea Snails,Sea Snails and relatives,Gastropoda,muscle,raw,62,10,1,3.5,16.1,1.4,NA,0.3,NA,250,NA,NA,Gastropoda,Gastropoda,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
2223,Marine Invertebrates,Sea Snails,Sea Snails and relatives,Gastropoda,muscle,raw,78,NA,NA,NA,17.6,3.25,NA,NA,NA,NA,NA,NA,Gastropoda,Gastropoda,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
2223,Marine Invertebrates,Sea Snails,Sea Snails and relatives,Gastropoda,muscle,raw,82,170,NA,3.5,16,1,NA,NA,NA,250,NA,NA,Gastropoda,Gastropoda,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
2223,Marine Invertebrates,Sea Snails,Sea Snails and relatives,Gastropoda,whole,raw,27,179,NA,2.5,14.4,1.9,NA,NA,1.6,250,NA,NA,Gastropoda,Gastropoda,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6510,Marine Invertebrates,Sea Snails,Abalones,Haliotididae,muscle,raw,21,36,NA,2.2,18,NA,NA,NA,NA,NA,NA,NA,Haliotididae,Haliotididae,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6510,Marine Invertebrates,Sea Snails,Abalones,Haliotididae,muscle,raw,23,NA,NA,NA,NA,1.1,NA,0.2,NA,NA,NA,NA,Haliotididae,Haliotididae,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6510,Marine Invertebrates,Sea Snails,Abalones,Haliotididae,muscle,raw,79,28,NA,2.6,17,0.5,0.04,0.12,NA,NA,NA,NA,Haliotididae,Haliotididae,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6510,Marine Invertebrates,Sea Snails,Abalones,Haliotididae,muscle,raw,87,31,NA,3.2,17,1,NA,NA,NA,NA,NA,NA,Haliotididae,Haliotididae,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6510,Marine Invertebrates,Sea Snails,Abalones,Haliotididae,muscle,raw,27,34,1.42,2.06,17.9,0.6,NA,NA,NA,175,NA,NA,Haliotididae,Haliotididae,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6433,Fish,Saltwater Fish,Greenlings,Hexagrammos spp.,muscle,raw,27,12,NA,1,16.8,7.3,NA,NA,NA,NA,NA,NA,Hexagrammos spp.,Hexagrammos spp.,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,muscle,raw,55,NA,NA,NA,NA,2.04,0.45,NA,NA,NA,0.16,0.22,Hippoglossinae,Hippoglossinae,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,muscle,raw,67,13,NA,0.66,23.5,4.5,NA,NA,NA,NA,NA,NA,Hippoglossinae,Hippoglossinae,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,muscle,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossinae,Hippoglossinae,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,muscle,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossinae,Hippoglossinae,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossinae,Hippoglossinae,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,muscle,raw,27,19,NA,1,18.7,4.3,NA,NA,0.048,60,NA,NA,Hippoglossinae,Hippoglossinae,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossinae,Hippoglossinae,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Halibut,Hippoglossinae,oil,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossinae,Hippoglossinae,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,"muscle, dark muscle",raw,27,NA,NA,NA,18.4,6.2,NA,NA,NA,NA,NA,NA,Hippoglossus hippoglossus,Hippoglossus hippoglossus,321,7.2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,temperate,fusiform / normal,demersal,2000,470,marine,cine
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,"muscle, dark muscle",raw,27,NA,NA,NA,19.6,0.8,NA,NA,NA,NA,NA,NA,Hippoglossus hippoglossus,Hippoglossus hippoglossus,322,7.2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,temperate,fusiform / normal,demersal,2000,470,marine,cine
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossus hippoglossus,Hippoglossus hippoglossus,323,7.2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,temperate,fusiform / normal,demersal,2000,470,marine,cine
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,Hippoglossus hippoglossus,Hippoglossus hippoglossus,324,7.2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,temperate,fusiform / normal,demersal,2000,470,marine,cine
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.33,NA,NA,0.16,0.22,Hippoglossus hippoglossus,Hippoglossus hippoglossus,325,7.2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,temperate,fusiform / normal,demersal,2000,470,marine,cine
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,82,15,0.5,0.5,20.6,3.9,NA,1.2,0.01,23,0.281,0.41,Hippoglossus hippoglossus,Hippoglossus hippoglossus,326,7.2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,temperate,fusiform / normal,demersal,2000,470,marine,cine
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,79,16,0.3,NA,19.3,3.6,1.3,1.4,NA,NA,NA,NA,Hippoglossus hippoglossus,Hippoglossus hippoglossus,327,7.2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,temperate,fusiform / normal,demersal,2000,470,marine,cine
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,72,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,Hippoglossus hippoglossus,Hippoglossus hippoglossus,328,7.2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.28,temperate,fusiform / normal,demersal,2000,470,marine,cine
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,muscle,raw,23,NA,NA,NA,NA,2.3,NA,0.7,NA,NA,0.1,0.3,Hippoglossus stenolepis,Hippoglossus stenolepis,329,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.92,temperate,fusiform / normal,demersal,1200,258,marine,cine
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossus stenolepis,Hippoglossus stenolepis,330,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.92,temperate,fusiform / normal,demersal,1200,258,marine,cine
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,"muscle, cheeks",raw,27,NA,NA,NA,19.2,0.7,NA,NA,NA,NA,NA,NA,Hippoglossus stenolepis,Hippoglossus stenolepis,331,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.92,temperate,fusiform / normal,demersal,1200,258,marine,cine
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,"muscle, dark muscle",raw,27,NA,NA,NA,16.9,10.6,NA,NA,NA,NA,NA,NA,Hippoglossus stenolepis,Hippoglossus stenolepis,332,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.92,temperate,fusiform / normal,demersal,1200,258,marine,cine
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,muscle,raw,27,22,0.08,0.09,NA,NA,NA,NA,NA,25,NA,NA,Hippoglossus stenolepis,Hippoglossus stenolepis,333,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.92,temperate,fusiform / normal,demersal,1200,258,marine,cine
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,muscle,raw,79,34,0.3,0.1,20,2.2,0.5,0.8,NA,NA,NA,NA,Hippoglossus stenolepis,Hippoglossus stenolepis,334,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.92,temperate,fusiform / normal,demersal,1200,258,marine,cine
6152,Fish,Saltwater Fish,Pacific Halibut,Hippoglossus stenolepis,muscle,raw,72,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Hippoglossus stenolepis,Hippoglossus stenolepis,335,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.92,temperate,fusiform / normal,demersal,1200,258,marine,cine
6520,Marine Invertebrates,Crustaceans,American lobster,Homarus americanus,muscle,raw,79,NA,3.4,NA,18.2,1.5,NA,NA,NA,NA,NA,NA,Homarus americanus,Homarus americanus,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6520,Marine Invertebrates,Crustaceans,American lobster,Homarus americanus,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0.24,0.12,Homarus americanus,Homarus americanus,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6520,Marine Invertebrates,Crustaceans,American lobster,Homarus americanus,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus americanus,Homarus americanus,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6520,Marine Invertebrates,Crustaceans,American lobster,Homarus americanus,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus americanus,Homarus americanus,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6520,Marine Invertebrates,Crustaceans,American lobster,Homarus americanus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus americanus,Homarus americanus,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6444,Fish,Saltwater Fish,Ratfish,Hydrolagus spp.,muscle,raw,23,NA,NA,NA,NA,1.2,NA,0.1,NA,NA,NA,0.1,Hydrolagus spp.,Hydrolagus spp.,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6444,Fish,Saltwater Fish,Ratfish,Hydrolagus spp.,muscle,raw,27,NA,NA,NA,14.2,7.5,NA,NA,NA,NA,NA,NA,Hydrolagus spp.,Hydrolagus spp.,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6418,Fish,Freshwater Fish,Pond Smelt,Hypomesus olidus,muscle,raw,23,NA,NA,NA,NA,0.7,NA,0.3,NA,NA,0.1,0.2,Hypomesus olidus,Hypomesus olidus,343,2,mainly animals (troph. 2.8 and up),selective plankton feeding,2.92,boreal,elongated,pelagic-neritic,NA,20,freshbrackmarine,cine
6418,Fish,Freshwater Fish,Pond Smelt,Hypomesus olidus,whole,raw,27,750,NA,NA,17.1,2.9,NA,NA,NA,NA,NA,NA,Hypomesus olidus,Hypomesus olidus,344,2,mainly animals (troph. 2.8 and up),selective plankton feeding,2.92,boreal,elongated,pelagic-neritic,NA,20,freshbrackmarine,cine
6418,Fish,Freshwater Fish,Pond Smelt,Hypomesus olidus,muscle,raw,27,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,Hypomesus olidus,Hypomesus olidus,345,2,mainly animals (troph. 2.8 and up),selective plankton feeding,2.92,boreal,elongated,pelagic-neritic,NA,20,freshbrackmarine,cine
6439,Fish,Saltwater Fish,Surf Smelt,Hypomesus pretiosus,whole,raw,66,NA,NA,NA,18.4,7.21,NA,NA,NA,NA,NA,NA,Hypomesus pretiosus,Hypomesus pretiosus,346,1,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,elongated,benthopelagic,NA,30.5,brackmarine,cine
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,46,27,NA,0.9,22.7,6.8,NA,NA,NA,NA,NA,NA,Ictaluridae,Ictaluridae,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ictaluridae,Ictaluridae,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ictaluridae,Ictaluridae,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,82,35,NA,1,16.1,2.7,NA,0.81,NA,25,0.364,0.21,Ictaluridae,Ictaluridae,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,27,225,NA,1.58,18.2,8.2,NA,NA,0.06,113,NA,NA,Ictaluridae,Ictaluridae,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6410,Fish,Freshwater Fish,Catfish,Ictaluridae,muscle,raw,48,NA,NA,NA,NA,3.3,0.84,NA,NA,NA,NA,NA,Ictaluridae,Ictaluridae,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,23,NA,NA,NA,NA,4.3,NA,1,NA,NA,0.1,0.2,Ictalurus punctatus,Ictalurus punctatus,353,3,mainly animals (troph. 2.8 and up),variable,3.4000000953674316,subtropical,fusiform / normal,benthopelagic,NA,132,fresh,cine
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,72,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,Ictalurus punctatus,Ictalurus punctatus,354,3,mainly animals (troph. 2.8 and up),variable,3.4000000953674316,subtropical,fusiform / normal,benthopelagic,NA,132,fresh,cine
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,79,46,0.8,1,17.6,4.4,0.6,1.1,NA,NA,NA,NA,Ictalurus punctatus,Ictalurus punctatus,355,3,mainly animals (troph. 2.8 and up),variable,3.4000000953674316,subtropical,fusiform / normal,benthopelagic,NA,132,fresh,cine
6410,Fish,Freshwater Fish,Channel Catfish,Ictalurus punctatus,muscle,raw,27,46,0.83,NA,17.6,5.2,NA,NA,NA,NA,NA,NA,Ictalurus punctatus,Ictalurus punctatus,356,3,mainly animals (troph. 2.8 and up),variable,3.4000000953674316,subtropical,fusiform / normal,benthopelagic,NA,132,fresh,cine
6528,Marine Invertebrates,Cephalopods,Northern Shortfin Squid,Illex illecebrosus,muscle,raw,27,NA,NA,NA,17.3,1.7,NA,NA,NA,NA,NA,NA,Illex illecebrosus,Illex illecebrosus,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6528,Marine Invertebrates,Cephalopods,Northern Shortfin Squid,Illex illecebrosus,muscle,raw,79,NA,NA,NA,17.3,1.8,0.8,0.83,NA,NA,NA,NA,Illex illecebrosus,Illex illecebrosus,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6528,Marine Invertebrates,Cephalopods,Northern Shortfin Squid,Illex illecebrosus,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.92,NA,NA,0.27,0.64,Illex illecebrosus,Illex illecebrosus,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6548,Marine Invertebrates,Primitive Mollusks,Black Katy Chiton,Katharina turnicata,muscle,raw,7,121,NA,16,17.1,1.6,NA,NA,NA,NA,NA,NA,Katharina turnicata,Katharina turnicata,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6548,Marine Invertebrates,Primitive Mollusks,Black Katy Chiton,Katharina turnicata,muscle,raw,19,121,NA,16,17.1,1.6,NA,NA,NA,NA,NA,NA,Katharina turnicata,Katharina turnicata,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
