Food Item ID	Code	Subgroup	"Country, region"	Type	ISSCAAP	3_alpha	Food name in own language	Food name in English	Processing	Scientific name	ASFIS English name	ASFIS Scientific name	Season	Other	n	Comments on data processing/methods	Publication year	BiblioID	PROTCNT(g)	PROTCNP(g)	PROT-(g)	FAT(g)	FATCE(g)	FAT-(g)	CA(mg)	FE(mg)	F20D5N3(g)	F22D6N3(g)	ZN(mg)	AS(mcg)	CD(mcg)	HG(mcg)	PB(mcg)
900553	900553	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Feb-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	20.67			7.64			[21.2872]	[7.9946]			[1.8137]	[23.5]	[16.1]	[39.4]	[22.6]
900554	900554	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Mar-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	23.89			5.74			[50.5325]	[1.9837]			[1.5755]	[29.6]	[11.5]	[70.4]	[35.5]
900555	900555	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Apr-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	21.74			2.44			[21.1744]	[2.5189]			[0.456]	[18]	[11.3]	[48.9]	[10.2]
900556	900556	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	May-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	23.57			2.53			[59.3895]	[4.4733]			[1.4589]	[19.5]	[0.4]	[46.5]	[4.5]
900557	900557	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Jun-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	24.5			2.82			[20.384]	[1.9202]			[0.1195]	[17]	tr	[59]	[1.5]
900558	900558	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Jul-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	17.78			1.13			[71.0767]	[13.3709]			[0.513]	[25.6]	tr	[9.5]	[4.2]
900559	900559	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Aug-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	22.44			4.33			[79.2]	[0.48]			[0.2116]	tr	[1.2]	[4.3]	[26.1]
900560	900560	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Sep-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	20.85			4.03			[83.4933]	[16.7946]			[2.3925]	tr	[0.5]	[35]	[31.2]
900561	900561	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Oct-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	20.67			17.37			[70.0456]	[13.22]			[0.412]	[23.6]	tr	[8.2]	[3.2]
900562	900562	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	36	BON		"Atlantic bonito, wild, muscle tissue, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda	Nov-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	20.41			15.75			[21.2821]	[1.2451]			[0.4969]	[3]	[0.1]	[8.9]	[5.5]
900563	900563	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Dec-06			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	16.47			10.79			[105.607]	[2.9033]			[0.7914]	[21.5]	[0.3]	[3.7]	[8.3]
900564	900564	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Jan-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	17.56			11.85			[145.2043]	[12.427]			[2.3044]	[47.2]	[5.5]	[22.7]	[8.7]
900565	900565	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Feb-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	17.69			8.04			[637.1429]	[8.7708]			[3.5827]	[64.4]	[15.7]	[26]	[28.2]
900566	900566	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Mar-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	17.29			8.66			[156.4954]	[9.1623]			[1.5969]	[45.7]	[7.9]	[23.2]	[80.7]
900567	900567	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Apr-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	20.04			3.92			[302.673]	[5.2411]			[2.9114]	[21.7]	[12]	[30.2]	[16.5]
900568	900568	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	May-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	18.28			7.58			[243.8099]	[2.5762]			[2.924]	[28.5]	[0.5]	[3.7]	[4.9]
900569	900569	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Jun-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	20.98			2.67			[297.8002]	[3.8057]			[1.9569]	[22.1]	[0.5]	[4.9]	[1.5]
900570	900570	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Jul-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	21.24			2.93			[198.8289]	[2.5564]			[1.3961]	[19.7]	[1.2]	[9.1]	[9.5]
900571	900571	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Aug-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	18.99			9.44			[412.8166]	[11.9781]			[3.2392]	[9.3]	[0.4]	[27]	[14.1]
900572	900572	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Sep-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	19.69			12.24			[127.2284]	[14.4751]			[1.6665]	[8]	tr	[55.6]	[11]
900573	900573	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Oct-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	17.32			9.66			[400.8669]	[11.5758]			[3.345]	[2.6]	[0.4]	[128.2]	[6]
900574	900574	Finfish	"Unknown (samples from local fish market, Istanbul)"	W	37	HOM		"Horse mackerel, wild, muscle tissue, raw"	r	Trachurus trachurus	Atlantic horse mackerel	Trachurus trachurus	Nov-07			"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;"	2010	fi89	15.73			12.26			[235.9584]	[2.0987]			[1.3222]	[13.3]	[1]	[9.3]	[11.6]
900575	900575	Finfish	"Italy, Lake Bolsena"	W	23	PLN		"Whitefish, wild, skinless fillets, raw"	r	Coregonus lavaretus	European whitefish	Coregonus lavaretus	"Dec 2002, Feb, Jun, Sep 2003"	"mean length and weight of fish: 32.62cm, 259.78g"	1	FA converted using XFA	2006	fi94	18.95			1.85			37.89	0.3145	0.14342433	0.136933825	0.541			1.33	
900576	900576	Finfish	"Italy, Lake Bracciano"	W	23	PLN		"Whitefish, wild, skinless fillets, raw"	r	Coregonus lavaretus	European whitefish	Coregonus lavaretus	"Dec 2002, Feb, Jun, Sep 2003"	"mean length and weight of fish: 31.02cm, 223.03g"	1	FA converted using XFA	2006	fi94	19.68			3			35.48	0.3862	0.2103552	0.1705152	0.583			4.58	
900577	900577	Finfish	"Italy, Lake salto"	W	23	PLN		"Whitefish, wild, skinless fillets, raw"	r	Coregonus lavaretus	European whitefish	Coregonus lavaretus	"Dec 2002, Feb, Jun, Sep 2003"	"mean length and weight of fish: 30.91cm, 237.38g"	1	FA converted using XFA	2006	fi94	19.01			3.15			27.19	0.392	0.20466354	0.22814952	0.7025			3	
900578	900578	Finfish	"Uruguay, Río de la Plata"	W	33	BDM	Corvina negra	"Black drum, wild, fillet, raw"	r	Pogonias cromis	Black drum	Pogonias cromis	Dec 1991-Jan 1992 (Summer)		1	FA converted using XFA	1996	fi95	19.4			1.2					0.0703152	0.092777					
900579	900579	Finfish	"Uruguay, Río de la Plata"	W	33	KGB	Burriqueta	"Southern kingcroaker, wild, fillet, raw"	r	Menticirrhus americanus	Southern kingcroaker	Menticirrhus americanus	Dec 1991-Jan 1992 (Summer)		1	FA converted using XFA	1996	fi95	19.7			6.7					0.17224842	0.45077778					
900580	900580	Finfish	"Uruguay, Río de la Plata"	W	33	WKK	Pescadilla	"Kink weakfish, wild, fillet, raw"	r	Microdon ancylodon	King weakfish	Macrodon ancylodon	Dec 1991-Jan 1992 (Summer)		1	FA converted using XFA	1996	fi95	19.2			0.56					0.02618412	0.07058328					
900581	900581	Finfish	"Uruguay, Río de la Plata"	W	37	PAO	Palometa	"Pampano, wild, fillet, raw"	r	Parona signata	Parona leatherjack	Parona signata	Dec 1991-Jan 1992 (Summer)		1	FA converted using XFA	1996	fi95	20.7			5.5					0.1336918	0.508827					
900582	900582	Finfish	"Uruguay, Río de la Plata"	W	33	CKM	Corvina blanca	"White croaker, wild, fillet, raw"	r	Micorpogonias furnieri	Whitemouth croaker	Micorpogonias furnieri	Dec 1991-Jan 1992 (Summer)		1	FA converted using XFA	1996	fi95	20.7			1.29					0.070633962	0.11560213					
900583	900583	Finfish	"Turkey, Beşiktas-Istanbul, local fish market"	W	21	HUH		"Sturgeon, wild, caudal meat, raw"	r	Huso huso	Beluga	Huso huso	Jan-08		1		2010	fi96	17.63				6.07										
900585	900585	Finfish	"Madagascar, Itasy lake"	W	12	TLN	Barahoa	"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Oreochromis niloticus	Nile tilapia	Oreochromis niloticus	Winter (Jul) 1997			FA converted using XFA	2005	fi100				0.83					0.010859908	0.048743308					
900586	900586	Finfish	"Madagascar, Itasy lake"	W	12	TLN	Barahoa	"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Oreochromis niloticus	Nile tilapia	Oreochromis niloticus	Spring (Oct) 1997			FA converted using XFA	2005	fi100				0.99					0.012881055	0.076739861					
900587	900587	Finfish	"Madagascar, Itasy lake"	W	12	TLN	Barahoa	"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Oreochromis niloticus	Nile tilapia	Oreochromis niloticus	Summer (Mar) 1998			FA converted using XFA	2005	fi100				1.08					0.01037568	0.04279968					
900588	900588	Finfish	"Madagascar, Itasy lake"	W	12	ORM	Malemiloha	"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Oreochromis macrochir	Longfin tilapia	Oreochromis macrochir	Winter (Jul) 1997			FA converted using XFA	2005	fi100				1.37					0.039845871	0.112158748					
900589	900589	Finfish	"Madagascar, Itasy lake"	W	12	ORM	Malemiloha	"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Oreochromis macrochir	Longfin tilapia	Oreochromis macrochir	Spring (Oct) 1997			FA converted using XFA	2005	fi100				1.29					0.018878146	0.12090498					
900590	900590	Finfish	"Madagascar, Itasy lake"	W	12	ORM	Malemiloha	"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Oreochromis macrochir	Longfin tilapia	Oreochromis macrochir	Summer (Mar) 1998			FA converted using XFA	2005	fi100				1.18					0.013985924	0.0574764					
900591	900591	Finfish	"Madagascar, Itasy lake"	W	12	TLR		"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Tilapia rendalli	Redbreast tilapia	Tilapia rendalli	Winter (Jul) 1997			FA converted using XFA	2005	fi100				0.86					0.01549543	0.061190464					
900592	900592	Finfish	"Madagascar, Itasy lake"	W	12	TLR		"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Tilapia rendalli	Redbreast tilapia	Tilapia rendalli	Spring (Oct) 1997			FA converted using XFA	2005	fi100				1.29					0.030120188	0.10711757					
900593	900593	Finfish	"Madagascar, Itasy lake"	W	12	TLR		"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw"	r	Tilapia rendalli	Redbreast tilapia	Tilapia rendalli	Summer (Mar) 1998			FA converted using XFA	2005	fi100				0.94					0.017102666	0.032370282					
900594	900594	Finfish	"Tunisia, Gulf of Gabés, Mediterranean Sea"	W	33	SSB		"Sand steenbras, wild, ventral and dorsal muscle flesh, raw"	r	Lithognathus mormyrus	Sand steenbras	Lithognathus mormyrus	Dec 2005-May 2006	length (cm): 13.80-19.20			2010	fi102	18.92				2.05										
900595	900595	Finfish	"Tunisia, Gulf of Gabés, Mediterranean Sea"	W	33	MUT		"Red mullet, wild, ventral and dorsal muscle flesh, raw"	r	Mullus barbatus	Red mullet	Mullus barbatus	Dec 2005-May 2006	length (cm): 13.00-16.50			2010	fi102	20.27				6.05										
900596	900596	Finfish	"Tunisia, Gulf of Gabés, Mediterranean Sea"	W	33	MUR		"Surmullet, wild, ventral and dorsal muscle flesh, raw"	r	Mullus surmilitus	Surmullet	Mullus surmuletus	Dec 2005-May 2006	length (cm): 14.00-17.60			2010	fi102	19.57				4.65										
900597	900597	Finfish	"Tunisia, Gulf of Gabés, Mediterranean Sea"	W	33	PAC		"Common pandora, wild, ventral and dorsal muscle flesh, raw"	r	Pagellus erythrinus	Common pandora	Pagellus erythrinus	Dec 2005-May 2006	length (cm): 14.90-20.20			2010	fi102	19.52				3.18										
900598	900598	Finfish	"Tunisia, Gulf of Gabés, Mediterranean Sea"	W	33	BSC		"Bluespotted seabream, wild, ventral and dorsal muscle flesh, raw"	r	Pagrus caeruleosticuts	Bluespotted seabream	Pagrus caeruleostictus	Dec 2005-May 2006	length (cm): 14.30-14.90			2010	fi102	18.17				2.92										
900599	900599	Finfish	"Tunisia, Gulf of Gabés, Mediterranean Sea"	W	33	DEM		"Morocco dentex, wild, ventral and dorsal muscle flesh, raw"	r	Dentex maroccanus	Morocco dentex	Dentex maroccanus	Dec 2005-May 2006	length (cm): 17.00-19.00			2010	fi102	19.39				2.33										
900600	900600	Finfish	"Laos, Champasak and Savannakhet, rice field ecosystems"	W	13	FLT	Pa ian	"Swamp eel, wild, gutted and beheaded, raw"	r	Monopterus albus	Asian swamp eel	Monopterus albus	dry season		2	FA converted using XFA	2010	fi103	19.7				0.8		525	1.1		0.0259462	1.4				
900601	900601	Finfish	"Laos, Champasak and Savannakhet, rice field ecosystems"	W	13	CBT	Pa duk	"Walking catfish, wild, skin-on fillet, raw"	r	Clarias batrachus	Philippine catfish	Clarias batrachus	dry season		3	FA converted using XFA	2010	fi103	19				3		299	0.6	0.05312	0.03984	0.9				
900602	900602	Finfish	"Laos, Champasak and Savannakhet, rice field ecosystems"	W	13	FSS	Pa kor	"Snakehead murrel, wild, skin-on, raw"	r	Channa striata	Striped snakehead	Channa striata	dry season		3	FA converted using XFA	2010	fi103	18.6				0.4		71	0.3		0.022882	0.7				
900603	900603	Molluscs	"Laos, Champasak and Savannakhet, rice field ecosystems"	W	52	GFZ	Hoy choub	"Small apple snail, wild, shelled, raw"	r	Cipangopaludina chinensis	Chinese mystery snail	Cipangopaludina chinensis	dry season		3	FA converted using XFA	2010	fi103	13				0.4		[1200]	4.3	0.00334248	0.003676728	8.1				
900604	900604	Molluscs	"Laos, Champasak and Savannakhet, rice field ecosystems"	W	52	RPN	Hoy pak kuang	"Golden apple snail, wild, shelled, raw"	r	Pomacea canaliculata	Sea snails	Rapana spp	dry season		3	FA converted using XFA	2010	fi103	11.6				0.1		[444]	[48]	0.000668496	0.000710277	6.9				
900605	900605	Finfish	"Mauritania, Nouakchott, local fish market"	W	33	GPW	Thiof	"White grouper, wild, dorsal muscle fillet, skin-on, raw"	r	Epinephelus aeneus	White grouper	Epinephelus aeneus	Jan	"30-40cm length, 400-1500g weight; 9-16 months old"	5	FA converted using XFA	2011	fi104				2.33					0.087734448	0.28838638					
