taxize_name,scientific_name,asfis_scientific_name,genus_species,obs_id,submitted_name,subgroup,common_name,body_part,food_name_in_english,biblio_id,location,season,comments_on_data_processing_methods,publication_year,food_item_id,nutrient,concentration,dri_per
Fissurella picta,NA,NA,Fissurella picta,seadata79,Fissurella picta,Mollusc,NA,NA,"NA, whole, edible flesh",sea9,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2009",NA,NA,NA,NA,zinc,1.51,13.727272727272727
Ostrea edulis,NA,NA,Ostrea edulis,seadata8,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea2,Brijesta,NA,NA,NA,NA,zinc,92.8,843.6363636363635
Mytilus chilensis,NA,NA,Mytilus chilensis,seadata82,Mytilus chilensis,Mollusc,NA,NA,"NA, whole, edible flesh",sea9,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2019",NA,NA,NA,NA,zinc,0.785,7.136363636363637
Mytilus chilensis,NA,NA,Mytilus chilensis,seadata85,Mytilus chilensis,Mollusc,NA,NA,"NA, whole, edible flesh",sea9,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2020",NA,NA,NA,NA,zinc,1.15,10.454545454545453
Mytilus chilensis,NA,NA,Mytilus chilensis,seadata88,Mytilus chilensis,Mollusc,NA,NA,"NA, whole, edible flesh",sea9,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2021",NA,NA,NA,NA,zinc,1.02,9.272727272727273
Ostrea edulis,NA,NA,Ostrea edulis,seadata9,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea2,Bjejevica,NA,NA,NA,NA,zinc,61.2,556.3636363636364
Nacella deaurata,NA,NA,Nacella deaurata,seadata91,Nacella deaurata,Mollusc,NA,NA,"NA, whole, edible flesh",sea9,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2031",NA,NA,NA,NA,zinc,0.793,7.209090909090909
Nacella deaurata,NA,NA,Nacella deaurata,seadata94,Nacella deaurata,Mollusc,NA,NA,"NA, whole, edible flesh",sea9,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2032",NA,NA,NA,NA,zinc,0.862,7.836363636363636
Nacella deaurata,NA,NA,Nacella deaurata,seadata97,Nacella deaurata,Mollusc,NA,NA,"NA, whole, edible flesh",sea9,"One hundred and twenty-six samples of molluscs (M. chilensis, n=47; N. deaurata, n=65; A. ater, n=4; F. picta, n=4; A. monodon, n=6) were collected at 17 stations located along the coast of the Magellan Strait (Figure 1), between September and December 2033",NA,NA,NA,NA,zinc,0.967,8.790909090909091
Sepia officinalis,Sepia officinalis,Sepia officinalis,Sepia officinalis,af128,Sepia officinalis,Mollusc,Common cuttlefish,NA,"Cuttle fish, edible flesh, raw/frozen",fi45,Unknown,NA,"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885.",2008,0901432,epa,0.069,6.9
Pecten maximus,Pecten maximus,Pecten maximus,Pecten maximus,af129,Pecten maximus,Mollusc,Great Atlantic scallop,NA,"Great scallop, edible flesh, raw/frozen",fi45,Unknown,NA,"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885.",2008,0901433,epa,0.105,10.5
Octopus vulgaris,Octopus vulgaris,Octopus vulgaris,Octopus vulgaris,af132,Octopus vulgaris,Mollusc,Common octopus,NA,"Octopus, edible flesh raw/frozen",fi45,Unknown,NA,"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885.",2008,0901436,epa,0.037,3.6999999999999997
Loligo vulgaris,Loligo vulgaris,Loligo vulgaris,Loligo vulgaris,af135,Loligo vulgaris,Mollusc,European squid,NA,"Squid, edible flesh raw/frozen",fi45,Unknown,NA,"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885.",2008,0901439,epa,0.068,6.800000000000001
Pinirampus pirinampu,Pinirampus pinirampu,Pinirampus pinirampu,Pinirampus pinirampu,af35,Pinirampus pinirampu,Finfish,Flatwhiskered catfish,muscle_skinless,"Flatwhiskered catfish, wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901339,epa,0.284944427029078,28.4944427029078
Plagioscion squamosissimus,Plagioscion squamosissimus,Plagioscion squamosissimus,Plagioscion squamosissimus,af39,Plagioscion squamosissimus,Finfish,South American silver croaker,muscle_skinless,"South American silver croaker, wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901343,epa,0.0587391168920154,5.87391168920154
Katsuwonus pelamis,Katsuwonus pelamis,Katsuwonus pelamis,Katsuwonus pelamis,af390,Katsuwonus pelamis,Finfish,Skipjack tuna,muscle,"Skipjack tuna, wild, steak, raw",fi150,"India, Tamilnadu, Tuticorin fish-landing center",NA,CHOLE- (analyzed according to AOAC 1995); FAT expressed per DM - conversion to FW; FAME converted using XFA,2010,0901694,epa,0.0395539518821971,3.95539518821971
Prochilodus lineatus,Prochilodus lineatus,Prochilodus lineatus,Prochilodus lineatus,af40,Prochilodus lineatus,Finfish,Streaked prochilod,muscle_skinless,"Streaked prochilod, wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901344,epa,0.0400095457633608,4.000954576336079
Salminus maxillosus,Salminus maxillosus,Salminus maxillosus,Salminus maxillosus,af41,Salminus maxillosus,Finfish,Dorado,muscle_skinless,"Dorado, wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901345,epa,0.0327061288911066,3.27061288911066
Piaractus mesopotamicus,Colossoma mitrei,Piaractus mesopotamicus,Piaractus mesopotamicus,af44,Piaractus mesopotamicus,Finfish,Pacu,muscle_skinless,"Pirapatinga, wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901348,epa,0.2352378480787,23.523784807869998
Leporinus friderici,Leporinus friderici,Leporinus friderici,Leporinus friderici,af46,Leporinus friderici,Finfish,NA,muscle_skinless,"wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901350,epa,0.0318781458008098,3.1878145800809796
Pseudoplatystoma corruscans,Pseudoplatystoma corruscans,Pseudoplatystoma corruscans,Pseudoplatystoma corruscans,af47,Pseudoplatystoma corruscans,Finfish,Spotted sorubim,muscle_skinless,"Spotted sorubim, wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901351,epa,0.0452302775379222,4.52302775379222
Serrasalmus marginatus,Serrasalmus marginatus,Characidae,Characidae,af48,Characidae,Finfish,NA,muscle_skinless,"wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901352,epa,0.00589679719166882,0.589679719166882
Oreochromis niloticus,Oreochromis niloticus,Oreochromis niloticus,Oreochromis niloticus,af49,Oreochromis niloticus,Finfish,Nile tilapia,muscle_skinless,"Nile tilapia, wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901353,epa,0.0502467024392077,5.02467024392077
Hoplias malabaricus,Hoplias malabaricus,Erythrinidae,Erythrinidae,af50,Erythrinidae,Finfish,NA,muscle_skinless,"wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901354,epa,0.00661606034061455,0.6616060340614549
Salmo,Salmus sp.,Salmo spp,Salmo spp,af51,Salmo spp,Finfish,Trouts nei,muscle_skinless,"wild, skinless, boneless fillets, raw",fi17,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",NA,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995,0901355,epa,0.0980506854045853,9.80506854045853
Mytilus galloprovincialis,Mytilus galloprovincialis,Mytilus galloprovincialis,Mytilus galloprovincialis,af625,Mytilus galloprovincialis,Mollusc,Mediterranean mussel,NA,"Mussel, farmed, edible meat, raw",fi169,"Spain, Catalonia (NE Iberian Peninsular), Ebro Delta",Jul 2002,FA converted using XFA,2009,0901929,epa,0.135618276,13.5618276
Mytilus galloprovincialis,Mytilus galloprovincialis,Mytilus galloprovincialis,Mytilus galloprovincialis,af626,Mytilus galloprovincialis,Mollusc,Mediterranean mussel,NA,"Mussel, farmed, edible meat, raw",fi169,"Spain, Valencia Harbour (E Iberian Peninsular)",Jul 2002,FA converted using XFA,2009,0901930,epa,0.213573448,21.3573448
Crassostrea gigas,Crasostrea gigas,Crassostrea gigas,Crassostrea gigas,af674,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Pacific oyster, whole body, raw",fi177,"USA, WA, Gig Harbour","Spring, summer, fall",FAT- (analyzed according to AOAC 1975),1990,0901978,epa,0.359906152,35.9906152
Loligo opalescens,Loligo opalescens,Loligo opalescens,Loligo opalescens,af675,Loligo opalescens,Mollusc,Opalescent inshore squid,NA,"California squid, edible muscle, frozen",fi177,"USA, CA coast","Summer, fall",FAT- (analyzed according to AOAC 1975),1990,0901979,epa,0.1709276,17.092760000000002
Placopecten magellanicus,Aquapecten grandis,Pectinidae,Pectinidae,af676,Pectinidae,Mollusc,Scallops nei,NA,"Sea scallop, edible muscle, raw",fi177,"USA, MA coast","Spring, winter",FAT- (analyzed according to AOAC 1975),1990,0901980,epa,0.0895752,8.957519999999999
Argopecten irradians,Argopecten irradians,Argopecten irradians,Argopecten irradians,af677,Argopecten irradians,Mollusc,Atlantic bay scallop,NA,"Bay scallop, edible muscle, raw",fi177,"USA, FL, Gulf of Mexico","Spring, winter",FAT- (analyzed according to AOAC 1975),1990,0901981,epa,0.100849472,10.0849472
Octopus vulgaris,Octopus vulgaris,Octopus vulgaris,Octopus vulgaris,af680,Octopus vulgaris,Mollusc,Common octopus,NA,"Octopus, wild, juvenile, arms, raw",fi178,"Italy, Ionian Sea, coastal waters of Gulf of Taranto",NA,"PRO- (analyzed according to Bradford 1976), CHO- (phenol-sulphuric acid method, Dubois et al. 1956); FA converted using XFA",2010,0901984,epa,0.0191986,1.91986
Maja brachydactyla,Maja brachydactyla,Brachyura,Brachyura,af724,Brachyura,Crustacean,Marine crabs nei,NA,"Atlantic spider crab, edible tissue, muscle from claws and walking legs, raw",fi188,"UK, Scottish coast, English Channel",NA,FA converted using XFA,2010,0902028,epa,0.0325050336,3.2505033599999997
Maja brachydactyla,Maja brachydactyla,Brachyura,Brachyura,af725,Brachyura,Crustacean,Marine crabs nei,NA,"Atlantic spider crab, edible tissue, gonads, raw",fi188,"UK, Scottish coast, English Channel",NA,FA converted using XFA,2010,0902029,epa,0.15458758,15.458758
Haliotis laevigata,Haliotis laevigata,Haliotis spp,Haliotis spp,af757,Haliotis spp,Mollusc,Abalones nei,NA,"Greenlip abalone, farmed, muscle, raw",fi204,"Australia, Victoria, Port Phillip Bay; obtained from Ocean Wave Seafoods Company",Nov (spring)  2000,NA,2006,0902061,epa,0.0339,3.39
Haliotis laevigata,Haliotis laevigata,Haliotis spp,Haliotis spp,af758,Haliotis spp,Mollusc,Abalones nei,NA,"Greenlip abalone, farmed, muscle, raw",fi204,"Australia, Victoria, Port Phillip Bay; obtained from Ocean Wave Seafoods Company",Jan (summer) 2000,NA,2006,0902062,epa,0.0284,2.8400000000000003
Haliotis laevigata,Haliotis laevigata,Haliotis spp,Haliotis spp,af759,Haliotis spp,Mollusc,Abalones nei,NA,"Greenlip abalone, farmed, muscle, raw",fi204,"Australia, Victoria, Port Phillip Bay; obtained from Ocean Wave Seafoods Company",May (autum) 2001,NA,2006,0902063,epa,0.0258,2.58
Haliotis laevigata,Haliotis laevigata,Haliotis spp,Haliotis spp,af760,Haliotis spp,Mollusc,Abalones nei,NA,"Greenlip abalone, farmed, muscle, raw",fi204,"Australia, Victoria, Port Phillip Bay; obtained from Ocean Wave Seafoods Company",Jul (winter) 2001,NA,2006,0902064,epa,0.0406,4.06
Haliotis rubra,Haliotis rubra,Haliotis rubra,Haliotis rubra,af761,Haliotis rubra,Mollusc,Blacklip abalone,NA,"Blacklip abalone, farmed, muscle, raw",fi204,"Australia, Victoria, Port Phillip Bay; obtained from Ocean Wave Seafoods Company",Nov (spring)  2000,NA,2006,0902065,epa,0.0403,4.03
Haliotis rubra,Haliotis rubra,Haliotis rubra,Haliotis rubra,af762,Haliotis rubra,Mollusc,Blacklip abalone,NA,"Blacklip abalone, farmed, muscle, raw",fi204,"Australia, Victoria, Port Phillip Bay; obtained from Ocean Wave Seafoods Company",Jan (summer) 2000,NA,2006,0902066,epa,0.0325,3.25
Haliotis rubra,Haliotis rubra,Haliotis rubra,Haliotis rubra,af763,Haliotis rubra,Mollusc,Blacklip abalone,NA,"Blacklip abalone, farmed, muscle, raw",fi204,"Australia, Victoria, Port Phillip Bay; obtained from Ocean Wave Seafoods Company",May (autum) 2001,NA,2006,0902067,epa,0.034,3.4000000000000004
Haliotis rubra,Haliotis rubra,Haliotis rubra,Haliotis rubra,af764,Haliotis rubra,Mollusc,Blacklip abalone,NA,"Blacklip abalone, farmed, muscle, raw",fi204,"Australia, Victoria, Port Phillip Bay; obtained from Ocean Wave Seafoods Company",Jul (winter) 2001,NA,2006,0902068,epa,0.0427,4.2700000000000005
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af790,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Jun 2001,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902094,epa,0.05480064,5.480064
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af791,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Sep 2001,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902095,epa,0.0114187473,1.14187473
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af792,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Feb 2002,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902096,epa,0.049339608,4.9339608
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af793,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Jul 2002,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902097,epa,0.041350528,4.1350527999999995
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af794,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Sep 2002,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902098,epa,0.01731738888,1.731738888
Rapana venosa,Rapana venosa,Rapana venosa,Rapana venosa,af815,Rapana venosa,Mollusc,Thomas' rapa whelk,NA,"Murex shell, edible portion, raw",fi234,"Korea, South coast","Mar, May, Jun, Jul, Aug, Oct 2003, 2004",NA,2009,0902119,epa,0.083,8.3
Rapana venosa,Rapana venosa,Rapana venosa,Rapana venosa,af816,Rapana venosa,Mollusc,Thomas' rapa whelk,NA,"Murex shell, edible portion, raw",fi234,"Korea, West coast","Mar, May, Jun, Jul, Aug, Oct 2003, 2004",NA,2009,0902120,epa,0.291,29.099999999999998
Scapharca broughtonii,Scapharca broughtonii,Scapharca broughtonii,Scapharca broughtonii,af817,Scapharca broughtonii,Mollusc,Inflated ark,NA,"Ark shell, edible portion, raw",fi234,"Korea, South coast","Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,2009,0902121,epa,0.303,30.3
Scapharca broughtonii,Scapharca broughtonii,Scapharca broughtonii,Scapharca broughtonii,af818,Scapharca broughtonii,Mollusc,Inflated ark,NA,"Ark shell, edible portion, raw",fi234,"Korea, West coast","Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,2009,0902122,epa,0.199,19.900000000000002
Sinonovacula constricta,Sinonovacula constricta,Sinonovacula constricta,Sinonovacula constricta,af819,Sinonovacula constricta,Mollusc,Constricted tagelus,NA,"Jack - knife clam, edible portion, raw",fi234,"South coast, Korea","Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,2009,0902123,epa,0.266,26.6
Sinonovacula constricta,Sinonovacula constricta,Sinonovacula constricta,Sinonovacula constricta,af820,Sinonovacula constricta,Mollusc,Constricted tagelus,NA,"Jack - knife clam, edible portion, raw",fi234,West coast. Korea,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,2009,0902124,epa,0.242,24.2
Meretrix lusoria,Meretrix lusoria,Meretrix lusoria,Meretrix lusoria,af821,Meretrix lusoria,Mollusc,Japanese hard clam,NA,"Orient hard clam, edible portion, raw",fi234,"South coast, Korea","Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,2009,0902125,epa,0.112,11.200000000000001
Meretrix lusoria,Meretrix lusoria,Meretrix lusoria,Meretrix lusoria,af822,Meretrix lusoria,Mollusc,Japanese hard clam,NA,"Orient hard clam, edible portion, raw",fi234,West coast. Korea,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,2009,0902126,epa,0.33,33
Ruditapes philippinarum,Ruditapes philippinarum,Ruditapes philippinarum,Ruditapes philippinarum,af823,Ruditapes philippinarum,Mollusc,Ruditapes philippinarum,NA,Japanese carpet shell,fi234,"South coast, Korea","Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,2009,0902127,epa,0.208,20.8
Ruditapes philippinarum,Ruditapes philippinarum,Ruditapes philippinarum,Ruditapes philippinarum,af824,Ruditapes philippinarum,Mollusc,NA,NA,Japanese carpet shell,fi234,West coast. Korea,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,2009,0902128,epa,0.103,10.299999999999999
Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,af852,Mytilus coruscus,Mollusc,Korean mussel,NA,"Thick shell mussel, farmed, flesh, raw",fi198,"China, Shengsi Islands",Spring (Apr),all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902156,epa,0.218573303904,21.8573303904
Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,af853,Mytilus coruscus,Mollusc,Korean mussel,NA,"Thick shell mussel, farmed, flesh, raw",fi198,"China, Shengsi Islands",Summer (Jul),all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902157,epa,0.22900486268,22.900486268
