biblioid2,seanuts_id2,food_item_id_2,food_name_clean,database,nutrient_ref,species_name,genus_species,subgroup,prot_g,protcnt_g,protein_g,fat_g,fapun3,fapun_all_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,FoodTroph,FoodSeTroph,StockCode,SpecCode.x,SpecCode.y,Genus,Species,FBname,Subfamily,DemersPelag,AnaCat,DepthRangeShallow,DepthRangeDeep,LTypeMaxM,LTypeMaxF,LTypeComM,LTypeComF,Length,CommonLength,CommonLengthF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Sp2000_HierarchyCode
fi160,359,901007,Bullet_tuna_wild_ventral_muscle_raw,NA,NA,Auxis rochei,Auxis rochei,Finfish,NA,NA,NA,21.6,NA,NA,1.5807742,3.6417836,NA,NA,NA,4.1,32.1,NA,36.204824,36.204824,50.0,NA,NA,0.00464,3.361999989,NA,"Tunas, bonitos, billfishes",NA,"May 1992, 1994",NA,NA,NA,mainly animals (troph. 2.8 and up),235,hunting macrofauna (predator),168,4.27,0.67,107,93,93,Auxis,rochei,Bullet tuna,Scombrinae,pelagic-neritic,oceanodromous,10,NA,FL,NA,NA,NA,50.0,NA,NA,NA,NA,NA,NA,NA
fi160,360,901006,Bullet_tuna_wild_dorsal_muscle_raw,NA,NA,Auxis rochei,Auxis rochei,Finfish,NA,NA,NA,4.8,NA,NA,0.325155,0.8584092,NA,NA,NA,4.1,32.1,NA,36.204824,36.204824,50.0,NA,NA,0.00464,3.361999989,NA,"Tunas, bonitos, billfishes",NA,"May 1992, 1994",NA,NA,NA,mainly animals (troph. 2.8 and up),235,hunting macrofauna (predator),168,4.27,0.67,107,93,93,Auxis,rochei,Bullet tuna,Scombrinae,pelagic-neritic,oceanodromous,10,NA,FL,NA,NA,NA,50.0,NA,NA,NA,NA,NA,NA,NA
fi131,361,900885,Frigate_tuna_adult_fish_muscle_flesh_middle_portion_raw,NA,NA,Auxis thazard thazard,NA NA,Finfish,NA,NA,NA,6.05,2.74065,NA,0.5324,2.0086,NA,NA,NA,4.34,NA,NA,23.372169,-23.372169,54.0,NA,http://www.fishbase.org/summary/94,0.00955,3.06,NA,"Tunas, bonitos, billfishes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi160,362,901009,Frigate_tuna_wild_ventral_muscle_raw,NA,NA,Auxis thazard,Auxis thazard,Finfish,NA,NA,NA,15.3,NA,NA,1.3707943,3.7308216,NA,NA,NA,4.3,38.3,NA,36.204824,36.204824,65.0,NA,NA,0.00997,3.130000114,NA,"Tunas, bonitos, billfishes",NA,"May 1992, Dez 1996",NA,NA,NA,mainly animals (troph. 2.8 and up),235,hunting macrofauna (predator),168,4.3600001335144,0.7317,108,94,94,Auxis,thazard,Frigate tuna,Scombrinae,pelagic-neritic,oceanodromous,50,NA,FL,NA,TL,NA,65.0,60.0,NA,47377,1720.0,NA,40637,NA
fi160,363,901008,Frigate_tuna_wild_dorsal_muscle_raw,NA,NA,Auxis thazard,Auxis thazard,Finfish,NA,NA,NA,5.1,NA,NA,0.4661453,1.3430523,NA,NA,NA,4.3,38.3,NA,36.204824,36.204824,65.0,NA,NA,0.00997,3.130000114,NA,"Tunas, bonitos, billfishes",NA,"May 1992, Dez 1995",NA,NA,NA,mainly animals (troph. 2.8 and up),235,hunting macrofauna (predator),168,4.3600001335144,0.7317,108,94,94,Auxis,thazard,Frigate tuna,Scombrinae,pelagic-neritic,oceanodromous,50,NA,FL,NA,TL,NA,65.0,60.0,NA,47377,1720.0,NA,40637,NA
fi28,364,900144,Catfish_A_wild_muscle_fillet_raw,NA,NA,Bagrus docmak,Bagrus docmak,Finfish,NA,NA,NA,6.25,1.46188025,2.3776885,0.38111275,0.659837,NA,NA,NA,4.1,NA,NA,0.033333,-0.033333,127.0,NA,http://www.fishbase.org/summary/6519,0.00955,3.01,NA,Miscellaneous freshwater fishes,NA,08-Feb,NA,NA,NA,mainly animals (troph. 2.8 and up),2939,hunting macrofauna (predator),2939,4.08,0.95,6840,6519,6519,Bagrus,docmak,Semutundu,NA,benthopelagic,NA,0,80,TL,NA,TL,NA,127.0,62.0,NA,11248,35e3,NA,4537,NA
fi23,365,900107,Semutundu_wild_skinless_boneless_dorsal_muscle_raw,NA,NA,Bagrus docmak,Bagrus docmak,Finfish,NA,NA,NA,NA,0.091,0.13,0.013,0.06384,NA,NA,NA,4.1,NA,NA,0.755775,-0.755775,127.0,NA,NA,0.00955,3.01,NA,Miscellaneous freshwater fishes,NA,05-Nov,NA,NA,NA,mainly animals (troph. 2.8 and up),2939,hunting macrofauna (predator),2939,4.08,0.95,6840,6519,6519,Bagrus,docmak,Semutundu,NA,benthopelagic,NA,0,80,TL,NA,TL,NA,127.0,62.0,NA,11248,35e3,NA,4537,NA
fi23,366,900108,Semutundu_wild_skinless_boneless_dorsal_muscle_raw,NA,NA,Bagrus docmak,Bagrus docmak,Finfish,NA,NA,NA,NA,0.08176,0.13048,0.01008,0.04712,NA,NA,NA,4.1,NA,NA,1.504705,1.504705,127.0,NA,NA,0.00955,3.01,NA,Miscellaneous freshwater fishes,NA,05-Dec,NA,NA,NA,mainly animals (troph. 2.8 and up),2939,hunting macrofauna (predator),2939,4.08,0.95,6840,6519,6519,Bagrus,docmak,Semutundu,NA,benthopelagic,NA,0,80,TL,NA,TL,NA,127.0,62.0,NA,11248,35e3,NA,4537,NA
fi149,367,900966,Grey_triggerfish_wild_edible_portion_raw,NA,NA,Balistes capriscus,Balistes capriscus,Finfish,NA,17.1,NA,1.0,NA,NA,NA,NA,NA,NA,NA,3.44,NA,NA,19.173773,19.173773,53.0,NA,NA,0.021400001,3.0,NA,Miscellaneous coastal fishes,NA,Nov-94,NA,NA,NA,mainly animals (troph. 2.8 and up),4727,hunting macrofauna (predator),4727,3.45,0.4,7628,7327,7327,Balistes,capriscus,Grey triggerfish,NA,reef-associated,NA,0,100,TL,NA,TL,NA,60.0,44.0,NA,47377,6150.0,NA,40637,NA
fi67,368,900330,Grey_triggerfish_wild_fillet_raw,NA,NA,Balistes capriscus,Balistes capriscus,Finfish,NA,NA,NA,0.53,0.074655217,0.100764925,0.015765698,0.057926456,NA,NA,NA,3.6,NA,NA,37.370157,37.370157,60.0,NA,http://www.fishbase.org/summary/7327,0.01905,2.93,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),4727,hunting macrofauna (predator),4727,3.45,0.4,7628,7327,7327,Balistes,capriscus,Grey triggerfish,NA,reef-associated,NA,0,100,TL,NA,TL,NA,60.0,44.0,NA,47377,6150.0,NA,40637,NA
fi2,369,900001,Common_silver_barb_wild_muscle_fillet_raw,NA,NA,Puntius gonionotus,NA NA,Finfish,NA,17.9,NA,7.4,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,15.484682,15.484682,40.5,NA,http://www.fishbase.se/summary/286,0.01514,2.9,NA,"Carps, barbels and other cyprinids",NA,May-Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi57,370,900289,Garfish_wild_edible_part_raw,NA,NA,Belone belone,Belone belone,Finfish,NA,20.05,NA,13.42,2.98925319,3.667559918,0.490163256,2.161174356,NA,NA,NA,4.21,NA,NA,42.163403,42.163403,89.0,NA,NA,5.5e-4,3.177999973,NA,Miscellaneous pelagic fishes,NA,fall 1995-spring 1996,NA,NA,NA,mainly animals (troph. 2.8 and up),5505,hunting macrofauna (predator),NA,4.5,0.8,57,47,47,Belone,belone,Garfish,NA,pelagic-oceanic,oceanodromous,0,NA,TL,NA,SL,NA,93.0,45.0,NA,3397,1300.0,NA,35388,NA
fi208,371,901168,Mussel_wild_soft_body_raw,NA,NA,Brachidontes pharaonis,NA NA,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01579,0.04,NA,NA,NA,36.632173,36.632173,2.3,NA,http://www.sealifebase.ca/summary/Brachidontes-pharaonis.html,NA,NA,NA,Mussels,NA,May 1999-Apr 2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi80,372,900455,Bogue_seabream_wild_edible_flesh_raw,NA,NA,Boops boops,Boops boops,Finfish,NA,17.0,NA,0.5,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,39.019184,39.019184,30.0,NA,NA,0.0097,3.0,NA,Miscellaneous coastal fishes,NA,Spring,NA,NA,NA,mainly animals (troph. 2.8 and up),27894,selective plankton feeding,NA,3.11,0.23,217,203,203,Boops,boops,Bogue,NA,demersal,oceanodromous,0,350,TL,NA,TL,NA,36.0,20.0,NA,3397,NA,NA,NA,NA
fi80,373,900456,Bogue_seabream_wild_edible_flesh_raw,NA,NA,Boops boops,Boops boops,Finfish,NA,18.0,NA,2.0,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,39.019184,39.019184,30.0,NA,NA,0.0097,3.0,NA,Miscellaneous coastal fishes,NA,Fall,NA,NA,NA,mainly animals (troph. 2.8 and up),27894,selective plankton feeding,NA,3.11,0.23,217,203,203,Boops,boops,Bogue,NA,demersal,oceanodromous,0,350,TL,NA,TL,NA,36.0,20.0,NA,3397,NA,NA,NA,NA
fi80,374,900457,Bogue_seabream_wild_edible_flesh_raw,NA,NA,Boops boops,Boops boops,Finfish,NA,20.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,39.019184,39.019184,30.0,NA,NA,0.0097,3.0,NA,Miscellaneous coastal fishes,NA,Winter,NA,NA,NA,mainly animals (troph. 2.8 and up),27894,selective plankton feeding,NA,3.11,0.23,217,203,203,Boops,boops,Bogue,NA,demersal,oceanodromous,0,350,TL,NA,TL,NA,36.0,20.0,NA,3397,NA,NA,NA,NA
fi66,375,900320,Bogue_wild_fillet_raw,NA,NA,Boops boops,Boops boops,Finfish,NA,NA,NA,3.64,0.8458112,0.894608,0.165583808,0.60833344,NA,NA,NA,3.0,NA,NA,38.963745,38.963745,30.0,NA,NA,0.0097,3.0,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),27894,selective plankton feeding,NA,3.11,0.23,217,203,203,Boops,boops,Bogue,NA,demersal,oceanodromous,0,350,TL,NA,TL,NA,36.0,20.0,NA,3397,NA,NA,NA,NA
fi80,376,900415,Bogue_seabream_wild_edible_flesh_raw,NA,NA,Boops boops,Boops boops,Finfish,NA,NA,NA,1.17,NA,0.2086942,0.0569166,0.1138332,NA,NA,NA,3.0,NA,NA,39.019184,39.019184,30.0,NA,NA,0.0097,3.0,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),27894,selective plankton feeding,NA,3.11,0.23,217,203,203,Boops,boops,Bogue,NA,demersal,oceanodromous,0,350,TL,NA,TL,NA,36.0,20.0,NA,3397,NA,NA,NA,NA
fi67,377,900332,Wide-eyed_flounder_wild_fillet_raw,NA,NA,Bothus podas,Bothus podas,Finfish,NA,NA,NA,0.47,0.110581976,0.155972461,0.025146645,0.08477108,NA,NA,NA,3.4,NA,NA,37.370157,37.370157,45.0,NA,http://www.fishbase.org/summary/Bothus-podas.html,0.00912,3.02,NA,"Flounders, halibuts, soles",NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),6331,hunting macrofauna (predator),6331,3.36999988555908,0.4725,221,207,207,Bothus,podas,Wide-eyed flounder,NA,demersal,NA,15,400,TL,NA,TL,NA,45.0,13.0,NA,3397,700.0,NA,27584,NA
fi149,378,900964,Gulf_bareye_tilefish_wild_edible_portion_raw,NA,NA,Caulolatilus intermedius,Caulolatilus intermedius,Finfish,NA,16.0,NA,2.1,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,19.173773,19.173773,60.0,NA,http://www.fishbase.se/summary/986,0.00832,3.11,NA,Miscellaneous demersal fishes,NA,Sep-94,NA,NA,NA,mainly animals (troph. 2.8 and up),26338,hunting macrofauna (predator),NA,3.84,0.59,1002,986,986,Caulolatilus,intermedius,Gulf bareye tilefish,Latilinae,demersal,NA,45,290,TL,NA,TL,NA,60.0,20.0,NA,3276,NA,NA,NA,NA
fi131,379,900884,Brazilian_menhaden_adult_fish_muscle_flesh_middle_portion_raw,NA,NA,Brevoortia aurea,Brevoortia aurea,Finfish,NA,NA,NA,9.64,3.83672,NA,1.11824,2.38108,NA,NA,NA,2.75,NA,NA,23.372169,-23.372169,26.0,NA,http://www.fishbase.org/summary/1587,0.00741,3.05,NA,"Herrings, sardines, anchovies",NA,NA,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),34154,filtering plankton,NA,2.75,0.31,1780,1587,1587,Brevoortia,aurea,Brazilian menhaden,Alosinae,pelagic-neritic,NA,NA,NA,SL,NA,NA,NA,26.0,NA,NA,NA,NA,NA,NA,NA
fi131,379,900884,Brazilian_menhaden_adult_fish_muscle_flesh_middle_portion_raw,NA,NA,Brevoortia aurea,Brevoortia aurea,Finfish,NA,NA,NA,9.64,3.83672,NA,1.11824,2.38108,NA,NA,NA,2.75,NA,NA,23.372169,-23.372169,26.0,NA,http://www.fishbase.org/summary/1587,0.00741,3.05,NA,"Herrings, sardines, anchovies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26094,1587,1587,Brevoortia,aurea,Brazilian menhaden,Alosinae,pelagic-neritic,NA,NA,NA,SL,NA,NA,NA,26.0,NA,NA,NA,NA,NA,NA,NA
fi95,380,902187,Brazilian_menhaden_wild_fillet_raw,NA,NA,Brevoortia spp.,NA NA,Finfish,NA,19.4,NA,13.6,NA,4.7548582,1.2169426,1.5180418,NA,NA,NA,2.8,NA,NA,34.941407,-34.941407,26.0,NA,http://www.fishbase.org/summary/1587,0.00741,3.05,NA,"Herrings, sardines, anchovies",NA,Dec 1991-Jan 1992 _Summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi105,381,900646,Tusk_wild_skinless_fillet_raw,NA,NA,Brosme brosme,Brosme brosme,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,60.529651,60.529651,120.0,NA,http://www.fishbase.org/summary/51,0.00457,3.13,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),1371,hunting macrofauna (predator),1371,4.08,0.69,61,51,51,Brosme,brosme,Tusk,NA,demersal,oceanodromous,18,1000,TL,NA,TL,NA,120.0,50.0,NA,1371,3e4,NA,9988,NA
fi105,382,900647,Tusk_wild_skinless_fillet_raw,NA,NA,Brosme brosme,Brosme brosme,Finfish,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,60.529651,60.529651,120.0,NA,http://www.fishbase.org/summary/52,0.00457,3.13,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),1371,hunting macrofauna (predator),1371,4.08,0.69,61,51,51,Brosme,brosme,Tusk,NA,demersal,oceanodromous,18,1000,TL,NA,TL,NA,120.0,50.0,NA,1371,3e4,NA,9988,NA
fi108,383,900687,Piracanjuba_wild_fillet_raw,NA,NA,Brycon orbignyanus,Brycon orbignyanus,Finfish,18.94,NA,NA,3.56,0.097261488,0.228532712,0.015256704,0.03337404,NA,NA,NA,2.5,NA,NA,18.327778,18.327778,79.5,NA,NA,NA,NA,NA,Miscellaneous freshwater fishes,NA,Sep-Dec 1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48557,Brycon,orbignyanus,NA,Bryconinae,benthopelagic,NA,NA,NA,TL,NA,NA,NA,79.5,NA,NA,NA,6e3,NA,72380,NA
fi221,384,901198,Blue_crab_wild_body_meat_raw,NA,NA,Callinectes sapidus,NA NA,Crustacean,NA,14.71,NA,0.79,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,36.5,36.5,23.0,NA,NA,NA,NA,NA,"Crabs, sea-spiders",NA,01-Jul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi221,385,901197,Blue_crab_wild_claw_meat_raw,NA,NA,Callinectes sapidus,NA NA,Crustacean,NA,15.0,NA,0.64,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,36.5,36.5,23.0,NA,NA,NA,NA,NA,"Crabs, sea-spiders",NA,01-Jul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi67,386,900333,Blue_runner_wild_fillet_raw,NA,NA,Caranx crysos,Caranx crysos,Finfish,NA,NA,NA,6.17,1.693064776,2.103981028,0.34804382,1.319759711,NA,NA,NA,4.4,NA,NA,37.370157,37.370157,70.0,NA,http://www.fishbase.org/summary/Caranx-crysos.html,0.01788,2.95,NA,Miscellaneous pelagic fishes,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),33,hunting macrofauna (predator),33,3.63,0.45,2129,1933,1933,Caranx,crysos,Blue runner,Caranginae,reef-associated,NA,0,100,TL,NA,TL,NA,70.0,40.0,NA,5217,5050.0,NA,40637,NA
fi131,387,900876,Blue_runner_adult_fish_muscle_flesh_middle_portion_raw,NA,NA,Caranx crysos,Caranx crysos,Finfish,NA,NA,NA,18.8,5.9032,NA,1.222,3.7036,NA,NA,NA,4.4,NA,NA,23.372169,-23.372169,70.0,NA,http://www.fishbase.org/summary/Caranx-crysos.html,0.01788,2.95,NA,Miscellaneous pelagic fishes,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),33,hunting macrofauna (predator),33,3.63,0.45,2129,1933,1933,Caranx,crysos,Blue runner,Caranginae,reef-associated,NA,0,100,TL,NA,TL,NA,70.0,40.0,NA,5217,5050.0,NA,40637,NA
fi47,388,900228,Crucian_carp_wild_skinless_boneless_fillet_raw,NA,NA,Carassius carassius,Carassius carassius,Finfish,NA,NA,NA,1.5,0.155806,NA,0.07539,0.05026,NA,NA,NA,3.1,NA,NA,41.53,41.53,64.0,NA,http://www.fishbase.org/summary/271,0.01905,3.04,NA,"Carps, barbels and other cyprinids",NA,Jul-Aug 1987,NA,NA,NA,mainly animals (troph. 2.8 and up),30578,hunting macrofauna (predator),NA,3.11,0.24,284,270,270,Carassius,carassius,Crucian carp,Cyprininae,demersal,potamodromous,5,NA,TL,NA,TL,NA,64.0,15.0,NA,556,3e3,NA,556,NA
fi166,389,901033,Blacktip_shark_wild_fillet_along_dorsal_line_raw,NA,NA,Carcharhinus limbatus,Carcharhinus limbatus,Finfish,NA,24.3,NA,0.46,0.0889,0.13,0.01,0.0577,NA,NA,NA,4.24,NA,NA,25.304304,25.304304,226.0,NA,NA,0.00614,3.00999999,NA,"Sharks, rays, chimaeras",NA,Jun _Summer 1990,NA,NA,NA,mainly animals (troph. 2.8 and up),11889,hunting macrofauna (predator),NA,4.46,0.77,890,874,874,Carcharhinus,limbatus,Blacktip shark,NA,reef-associated,amphidromous,0,100,TL,NA,TL,NA,275.0,150.0,NA,9253,122750.0,NA,4699,NA
fi164,390,901017,Green_crab_wild_claw_meat_raw,NA,NA,Carcinus maenas,NA NA,Crustacean,NA,16.8,NA,0.5,NA,NA,0.154,0.115,NA,NA,NA,NA,NA,NA,43.133595,43.133595,10.0,NA,http://nas.er.usgs.gov/queries/factsheet.aspx?SpeciesID=190,NA,NA,NA,"Crabs, sea-spiders",NA,Nov-00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi141,391,900919,White_sucker_wild_fillet_raw,NA,NA,Catostomus commersonii,Catostomus commersonii,Finfish,NA,15.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,42.740759,42.740759,65.0,NA,http://www.fishbase.org/summary/2965,0.01259,2.99,NA,"Carps, barbels and other cyprinids",NA,NA,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),1998,hunting macrofauna (predator),NA,2.46,0.16,3161,2965,2965,Catostomus,commersonii,White sucker,Catostominae,demersal,NA,NA,NA,TL,NA,TL,NA,65.0,40.65,NA,12193,2940.0,NA,4699,NA
fi11,392,900078,Leafscale_gulper_shark_wild_dorsal_muscle_raw,NA,NA,Centrophorus squamosus,Centrophorus squamosus,Finfish,NA,20.0,NA,0.99,0.364416756,0.423825743,0.019594817,0.309691789,NA,NA,NA,4.22,NA,NA,57.596278,57.596278,164.0,NA,http://www.fishbase.org/summary/653,0.00288,3.15,NA,"Sharks, rays, chimaeras",NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),12473,hunting macrofauna (predator),58748,4.4,0.69,669,653,653,Centrophorus,squamosus,Leafscale gulper shark,NA,bathydemersal,NA,145,2400,TL,NA,NA,NA,164.0,NA,NA,NA,NA,NA,NA,NA
fi11,393,900077,Black_dogfish_wild_dorsal_muscle_raw,NA,NA,Centroscyllium fabricii,Centroscyllium fabricii,Finfish,NA,17.1,NA,0.7,0.24224649,0.2861661,0.02412773,0.19725567,NA,NA,NA,3.9,NA,NA,57.596278,57.596278,82.0,NA,NA,9e-4,3.420000076,NA,"Sharks, rays, chimaeras",NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),12473,hunting macrofauna (predator),12473,4.13,0.61,672,656,656,Centroscyllium,fabricii,Black dogfish,NA,bathydemersal,NA,180,1600,TL,NA,TL,TL,107.0,84.0,70.0,247,NA,NA,NA,NA
fi11,394,900076,Portuguese_dogfish_wild_dorsal_muscle_raw,NA,NA,Centroscymnus coelolepis,Centroscymnus coelolepis,Finfish,NA,20.8,NA,0.95,0.302915125,0.356882335,0.0223005,0.246420525,NA,NA,NA,4.2,NA,NA,57.596278,57.596278,120.0,NA,NA,0.0043,3.119999886,NA,"Sharks, rays, chimaeras",NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),12473,hunting macrofauna (predator),12473,4.19,0.57,678,662,662,Centroscymnus,coelolepis,Portuguese dogfish,NA,bathydemersal,NA,150,3700,TL,NA,TL,NA,120.0,92.0,NA,247,NA,NA,NA,NA
fi11,394,900076,Portuguese_dogfish_wild_dorsal_muscle_raw,NA,NA,Centroscymnus coelolepis,Centroscymnus coelolepis,Finfish,NA,20.8,NA,0.95,0.302915125,0.356882335,0.0223005,0.246420525,NA,NA,NA,4.2,NA,NA,57.596278,57.596278,120.0,NA,NA,0.0043,3.119999886,NA,"Sharks, rays, chimaeras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54675,662,662,Centroscymnus,coelolepis,Portuguese dogfish,NA,bathydemersal,NA,150,3700,TL,NA,TL,NA,120.0,92.0,NA,247,NA,NA,NA,NA
fi58,395,900297,Bluespotted_seabass_white_muscle_flesh_raw,NA,NA,Cephalopholis taeniops,Cephalopholis taeniops,Finfish,NA,NA,NA,1.3,0.1840228,0.1979315,0.0513552,0.0995007,NA,NA,NA,4.4,NA,NA,14.764504,14.764504,70.0,NA,http://www.fishbase.org/summary/4936,0.01,3.09,NA,Miscellaneous coastal fishes,NA,"Jan, Jul-Oct 1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,27291,4936,4936,Cephalopholis,taeniops,Bluespotted seabass,Epinephelinae,demersal,NA,20,200,TL,NA,TL,NA,70.0,40.0,NA,26999,NA,NA,NA,NA
fi104,396,900611,Blue_spotted_sea_bass_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,Cephalopholis taeniops,Cephalopholis taeniops,Finfish,NA,NA,NA,1.31,0.177641258,0.191887094,0.052018886,0.100152544,NA,NA,NA,4.4,28.0,NA,18.1,18.1,70.0,NA,http://www.fishbase.org/summary/4937,0.01,3.09,NA,Miscellaneous coastal fishes,NA,Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,27291,4936,4936,Cephalopholis,taeniops,Bluespotted seabass,Epinephelinae,demersal,NA,20,200,TL,NA,TL,NA,70.0,40.0,NA,26999,NA,NA,NA,NA
fi104,397,900612,Blue_spotted_sea_bass_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,Cephalopholis taeniops,Cephalopholis taeniops,Finfish,NA,NA,NA,0.82,0.110042414,0.11756934,0.051755392,0.044539496,NA,NA,NA,4.4,28.0,NA,18.1,18.1,70.0,NA,http://www.fishbase.org/summary/4938,0.01,3.09,NA,Miscellaneous coastal fishes,NA,Mar,NA,NA,NA,NA,NA,NA,NA,NA,NA,27291,4936,4936,Cephalopholis,taeniops,Bluespotted seabass,Epinephelinae,demersal,NA,20,200,TL,NA,TL,NA,70.0,40.0,NA,26999,NA,NA,NA,NA
fi104,398,900613,Blue_spotted_sea_bass_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,Cephalopholis taeniops,Cephalopholis taeniops,Finfish,NA,NA,NA,0.79,0.117982302,0.126180468,0.06891212,0.036535305,NA,NA,NA,4.4,28.0,NA,18.1,18.1,70.0,NA,http://www.fishbase.org/summary/4939,0.01,3.09,NA,Miscellaneous coastal fishes,NA,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,27291,4936,4936,Cephalopholis,taeniops,Bluespotted seabass,Epinephelinae,demersal,NA,20,200,TL,NA,TL,NA,70.0,40.0,NA,26999,NA,NA,NA,NA
fi104,399,900614,Blue_spotted_sea_bass_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,Cephalopholis taeniops,Cephalopholis taeniops,Finfish,NA,NA,NA,0.72,0.10866018,0.117226092,0.066095,0.031884228,NA,NA,NA,4.4,28.0,NA,18.1,18.1,70.0,NA,http://www.fishbase.org/summary/4940,0.01,3.09,NA,Miscellaneous coastal fishes,NA,Jul,NA,NA,NA,NA,NA,NA,NA,NA,NA,27291,4936,4936,Cephalopholis,taeniops,Bluespotted seabass,Epinephelinae,demersal,NA,20,200,TL,NA,TL,NA,70.0,40.0,NA,26999,NA,NA,NA,NA
fi104,400,900615,Blue_spotted_sea_bass_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,Cephalopholis taeniops,Cephalopholis taeniops,Finfish,NA,NA,NA,1.15,0.18599,0.199102295,0.12182345,0.04575354,NA,NA,NA,4.4,28.0,NA,18.1,18.1,70.0,NA,http://www.fishbase.org/summary/4941,0.01,3.09,NA,Miscellaneous coastal fishes,NA,Sep,NA,NA,NA,NA,NA,NA,NA,NA,NA,27291,4936,4936,Cephalopholis,taeniops,Bluespotted seabass,Epinephelinae,demersal,NA,20,200,TL,NA,TL,NA,70.0,40.0,NA,26999,NA,NA,NA,NA
