page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,meat,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,meat,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,meat,raw,27,12,1.13,1,24.7,5.1,NA,NA,0.5,NA,NA,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,meat,raw,23,NA,NA,NA,NA,6.6,NA,2,NA,NA,0.4,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,meat,raw,63,8,0.6,1.02,23.3,4.9,NA,1.433,0.015,50,0.283,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,meat,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,meat,raw,82,10,0.08,1.5,27.5,1.1,NA,NA,0.03,50,NA,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,"muscle, dark meat",raw,27,NA,NA,NA,23.5,8.5,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,"muscle, light meat",raw,27,NA,NA,NA,24.5,5,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,muscle,raw,27,8,NA,1.5,NA,NA,NA,NA,0.029,NA,NA,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,fillet,raw,79,8,0.6,1.2,24,6.1,1.5,1.8,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,fillet,raw,72,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,meat,raw,23,NA,NA,NA,NA,4.9,NA,1.8,NA,NA,0.3,1
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,white meat,raw,72,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,muscle,raw,27,NA,NA,NA,18.8,3,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,meat,raw,10,24,0.5,1,19,16.3,NA,3.3,0.02,30,NA,NA
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,meat,raw,55,NA,NA,NA,NA,20.6,5.1,NA,NA,NA,1.45,NA
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,muscle,raw,27,22,0.538,1.409,19.5,9.9,NA,NA,0.057,29,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,meat,raw,23,NA,NA,NA,NA,13.9,NA,3.7,NA,NA,0.9,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,meat,raw,21,6,NA,1.1,19,12,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,meat,raw,63,12,0.63,1.63,18.6,13.9,NA,3.35,0.015,76,0.898,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,meat,raw,88,NA,NA,NA,NA,NA,NA,3.35,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,meat,raw,82,15,0.1,0.75,18.2,24,NA,6.52,NA,24,1.3,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,not specified,raw,87,12,NA,1.7,19,14,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,27,8,0.639,1.01,19.6,9.6,NA,NA,NA,28,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,"muscle, light meat",raw,55,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,"muscle, dark meat",raw,27,NA,NA,NA,18.6,11.8,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,"muscle, dark meat",raw,55,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,offal,raw,27,NA,NA,NA,14.7,17.7,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,liver,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,fillet,raw,79,9,0.6,1.1,18.5,10.7,1.9,2.6,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,fillet,raw,72,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,fillet,raw,55,NA,NA,NA,NA,NA,NA,4.17,NA,NA,1.45,NA
6443,Fish,Saltwater Fish,Wolf-eel and Relatives,Anarhichadidae,meat,raw,63,8,1,0.12,22.4,3.06,NA,1.08,0.019,38,0.393,NA
6443,Fish,Saltwater Fish,Wolf-eel and Relatives,Anarhichadidae,meat,raw,55,NA,NA,NA,NA,0.59,0.2,0.12,NA,NA,0.11,NA
6443,Fish,Saltwater Fish,Wolf-eel and Relatives,Anarhichadidae,meat,raw,23,NA,NA,NA,NA,2.4,NA,0.8,NA,NA,0.3,NA
6443,Fish,Saltwater Fish,Wolf-eel and Relatives,Anarhichadidae,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6443,Fish,Saltwater Fish,Wolf-eel and Relatives,Anarhichadidae,muscle,raw,27,6,NA,NA,17.6,2.8,NA,NA,NA,NA,NA,NA
6443,Fish,Saltwater Fish,Wolf-eel and Relatives,Anarhichadidae,fillet,raw,72,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
6444,Fish,Saltwater Fish,Ratfish,Hydrolagus spp.,meat,raw,23,NA,NA,NA,NA,1.2,NA,0.1,NA,NA,NA,NA
6444,Fish,Saltwater Fish,Ratfish,Hydrolagus spp.,muscle,raw,27,NA,NA,NA,14.2,7.5,NA,NA,NA,NA,NA,NA
6445,Fish,Saltwater Fish,Anchovies,Engraulidae,meat,raw,23,NA,NA,NA,NA,4.8,NA,1.6,NA,NA,0.5,NA
6445,Fish,Saltwater Fish,Anchovies,Engraulidae,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6445,Fish,Saltwater Fish,Anchovies,Engraulidae,muscle,raw,27,150,0.88,1.53,19.6,3.1,NA,NA,NA,NA,NA,NA
6445,Fish,Saltwater Fish,Anchovies,Engraulidae,whole,raw,27,2150,NA,NA,17.1,2.9,NA,NA,NA,300,NA,NA
6445,Fish,Saltwater Fish,Anchovies,Engraulidae,fillet,raw,79,150,0.9,1.5,19.6,4.8,1.4,1.7,NA,NA,NA,NA
6445,Fish,Saltwater Fish,Anchovies,Engraulidae,fillet,raw,72,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA
0,Fish,Saltwater Fish,"Fish eggs (Carp, Cod, Haddock, Herring, Pike, Shad)","Cyprinus spp, Gadinae, Merluccius spp, Esox spp, Clupeidae",eggs,raw,21,30,NA,0.6,24,2.2,NA,NA,NA,NA,NA,NA
0,Fish,Saltwater Fish,"Fish eggs (Carp, Cod, Haddock, Herring, Pike, Shad)","Cyprinus spp, Gadinae, Merluccius spp, Esox spp, Clupeidae",eggs,raw,87,30,NA,0.6,24,2,NA,NA,NA,NA,NA,NA
