seanuts_id2,food_item_id_2,database,biblioid,biblioid.x,biblioid.y,biblioid_y,nutrient_ref,species_name,subgroup,food_name_clean,prot_g,protcnt_g,protein_g,fat_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,fapun3,fapun_all_g
518,900599,NA,NA,NA,NA,fi102,NA,Dentex maroccanus,Finfish,Morocco_dentex_wild_ventral_and_dorsal_muscle_flesh_raw,NA,19.39,NA,2.33,NA,NA,NA,NA,NA,3.85,NA,NA,34.208024,34.208024,NA,NA,0.015699999,3.079999924,NA,Miscellaneous coastal fishes,NA,Dec 2005-May 2006,NA,NA,NA,NA,NA
519,902215,NA,NA,NA,NA,fi140,NA,Dentex sp.,Finfish,Sea_bream_wild_boneless_skin-on_flesh_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,4.565474,4.565474,NA,http://www.fishbase.org/Summary/SpeciesSummary.php?ID=4539&AT=Sea+bream,NA,NA,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,NA,NA
520,900365,NA,NA,NA,NA,fi70,NA,Dicentrarchus labrax,Finfish,Sea_bass_wild_fillet_raw,NA,19.2,NA,1.4,0.1232992,0.226824,NA,1.0682,1.55,3.8,28.9,NA,39.019184,39.019184,NA,NA,0.00794,3.079999924,NA,Miscellaneous coastal fishes,NA,May-00,NA,NA,NA,0.4140992,0.5513568
521,900437,NA,NA,NA,NA,fi80,NA,Dicentrarchus labrax,Finfish,Seabass/Bass_wild_edible_flesh_raw,NA,21.0,NA,2.0,NA,NA,NA,NA,NA,3.8,NA,NA,39.019184,39.019184,NA,NA,0.00794,3.079999924,NA,Miscellaneous coastal fishes,NA,Winter,NA,NA,NA,NA,NA
522,900234,NA,NA,NA,NA,fi48,NA,Dicentrarchus labrax,Finfish,Sea_bass_wild_skinless_fillet_raw,19.75,NA,NA,1.22,0.054142144,0.075042604,NA,NA,NA,3.8,NA,NA,36.5817,36.5817,NA,NA,0.00794,3.079999924,NA,Miscellaneous coastal fishes,NA,Feb _Winter 2001,NA,NA,NA,NA,0.220748668
523,900236,NA,NA,NA,NA,fi48,NA,Dicentrarchus labrax,Finfish,Sea_bass_wild_skinless_fillet_raw,21.79,NA,NA,5.85,0.352387815,0.674479845,NA,NA,NA,3.8,NA,NA,36.5817,36.5817,NA,NA,0.00794,3.079999924,NA,Miscellaneous coastal fishes,NA,July _Summer 2001,NA,NA,NA,NA,1.542959015
524,900233,NA,NA,NA,NA,fi48,NA,Dicentrarchus labrax,Finfish,Sea_bass_wild_skinless_fillet_raw,18.74,NA,NA,2.18,0.072612096,0.091899684,NA,NA,NA,3.8,NA,NA,36.5817,36.5817,NA,NA,0.00794,3.079999924,NA,Miscellaneous coastal fishes,NA,Nov _Autumn 2001,NA,NA,NA,NA,0.371758804
525,900235,NA,NA,NA,NA,fi48,NA,Dicentrarchus labrax,Finfish,Sea_bass_wild_skinless_fillet_raw,21.38,NA,NA,6.05,0.36861055,0.76913067,NA,NA,NA,3.8,NA,NA,36.5817,36.5817,NA,NA,0.00794,3.079999924,NA,Miscellaneous coastal fishes,NA,Apr _Spring 2001,NA,NA,NA,NA,1.756676845
526,900335,NA,NA,NA,NA,fi67,NA,Diplodus annularis,Finfish,Annular_seabream_wild_fillet_raw,NA,NA,NA,2.52,0.075960704,0.194097264,NA,NA,NA,3.54,NA,NA,37.370157,37.370157,NA,NA,0.0231,3.002000093,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,0.279553056,0.459959728
527,900308,NA,NA,NA,NA,fi60,NA,Diplodus puntazzo,Finfish,Sharp-snout_sea_bream_wild_fillet_raw,NA,19.24,NA,1.92,0.068736612,0.179836076,NA,NA,NA,2.86,27.2,NA,38.41885,38.41885,NA,NA,0.071699999,2.950999975,NA,Miscellaneous coastal fishes,NA,06-Apr,NA,NA,NA,0.265880468,0.359672152
528,900309,NA,NA,NA,NA,fi62,NA,Diplodus puntazzo,Finfish,Sharpsnout_sea_bream_young_<1yr_wild_dorsal_white_muscle_raw,NA,NA,NA,3.87,0.237884906,0.321803488,NA,NA,NA,2.86,NA,NA,37.783915,37.783915,NA,NA,0.071699999,2.950999975,NA,Miscellaneous coastal fishes,NA,Nov-97,NA,NA,NA,0.857911454,1.119723559
529,900336,NA,NA,NA,NA,fi67,NA,Diplodus puntazzo,Finfish,Sharpsnout_seabream_wild_fillet_raw,NA,NA,NA,0.92,0.038486368,0.062808608,NA,NA,NA,2.86,NA,NA,37.370157,37.370157,NA,NA,0.071699999,2.950999975,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,0.104514096,0.146577264
530,900523,NA,NA,NA,NA,fi87,NA,Diplodus sargus,Finfish,White_sea_bream_wild_fillet_raw,NA,18.11,NA,2.05,NA,NA,NA,NA,NA,3.0,NA,NA,33.917053,33.917053,NA,NA,0.0138,3.069999933,NA,Miscellaneous coastal fishes,NA,05-Mar,NA,NA,NA,NA,NA
531,900525,NA,NA,NA,NA,fi87,NA,Diplodus sargus,Finfish,White_sea_bream_wild_fillet_raw,NA,18.59,NA,0.23,NA,NA,NA,NA,NA,3.0,NA,NA,33.917053,33.917053,NA,NA,0.0138,3.069999933,NA,Miscellaneous coastal fishes,NA,05-May,NA,NA,NA,NA,NA
532,900524,NA,NA,NA,NA,fi87,NA,Diplodus sargus,Finfish,White_sea_bream_wild_fillet_raw,NA,18.71,NA,0.35,NA,NA,NA,NA,NA,3.0,NA,NA,33.917053,33.917053,NA,NA,0.0138,3.069999933,NA,Miscellaneous coastal fishes,NA,05-Apr,NA,NA,NA,NA,NA
533,900528,NA,NA,NA,NA,fi87,NA,Diplodus sargus,Finfish,White_sea_bream_wild_fillet_raw,NA,19.27,NA,2.27,NA,NA,NA,NA,NA,3.0,NA,NA,33.917053,33.917053,NA,NA,0.0138,3.069999933,NA,Miscellaneous coastal fishes,NA,04-Oct,NA,NA,NA,NA,NA
534,900526,NA,NA,NA,NA,fi87,NA,Diplodus sargus,Finfish,White_sea_bream_wild_fillet_raw,NA,19.38,NA,1.85,NA,NA,NA,NA,NA,3.0,NA,NA,33.917053,33.917053,NA,NA,0.0138,3.069999933,NA,Miscellaneous coastal fishes,NA,04-Jun,NA,NA,NA,NA,NA
535,900529,NA,NA,NA,NA,fi87,NA,Diplodus sargus,Finfish,White_sea_bream_wild_fillet_raw,NA,19.83,NA,0.79,NA,NA,NA,NA,NA,3.0,NA,NA,33.917053,33.917053,NA,NA,0.0138,3.069999933,NA,Miscellaneous coastal fishes,NA,04-Dec,NA,NA,NA,NA,NA
536,900527,NA,NA,NA,NA,fi87,NA,Diplodus sargus,Finfish,White_sea_bream_wild_fillet_raw,NA,20.18,NA,0.73,NA,NA,NA,NA,NA,3.0,NA,NA,33.917053,33.917053,NA,NA,0.0138,3.069999933,NA,Miscellaneous coastal fishes,NA,04-Aug,NA,NA,NA,NA,NA
537,900522,NA,NA,NA,NA,fi87,NA,Diplodus sargus,Finfish,White_sea_bream_wild_fillet_raw,NA,20.38,NA,1.41,NA,NA,NA,NA,NA,3.0,NA,NA,33.917053,33.917053,NA,NA,0.0138,3.069999933,NA,Miscellaneous coastal fishes,NA,05-Feb,NA,NA,NA,NA,NA
538,900442,NA,NA,NA,NA,fi80,NA,Diplodus vulgaris,Finfish,Two-banded_bream_wild_edible_flesh_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,NA,NA,39.019184,39.019184,NA,NA,0.024,3.0,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,NA,NA
539,900337,NA,NA,NA,NA,fi67,NA,Diplodus vulgaris,Finfish,Common_two-banded_seabream_wild_fillet_raw,NA,NA,NA,1.04,0.04384796,0.181431276,NA,NA,NA,3.24,NA,NA,37.370157,37.370157,NA,NA,0.024,3.0,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,0.22834032,0.298910716
540,900338,NA,NA,NA,NA,fi67,NA,Echelus myrus,Finfish,Painted_eel_wild_fillet_raw,NA,NA,NA,4.42,0.146495648,0.535823756,NA,NA,NA,4.3,NA,NA,37.370157,37.370157,NA,http://www.fishbase.org/summary/Echelus-myrus.html,0.0024,2.8,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,0.691475382,0.855486814
541,901219,NA,NA,NA,NA,fi225,NA,Eledone moschata,Molluscs,Musky_octopus_wild_arm_flesh_raw,14.5,NA,NA,0.68,0.041710624,0.080269936,NA,NA,NA,NA,NA,NA,34.553128,34.553128,NA,http://www.sealifebase.ca/summary/Eledone-moschata.html,NA,NA,NA,"Squids, cuttlefishes, octopuses",NA,Winter,NA,NA,NA,0.123644736,0.16057528
542,901217,NA,NA,NA,NA,fi225,NA,Eledone moschata,Molluscs,Musky_octopus_wild_arm_flesh_raw,12.21,NA,NA,0.6,0.02181936,0.05826824,NA,NA,NA,NA,NA,NA,34.553128,34.553128,NA,http://www.sealifebase.ca/summary/Eledone-moschata.html,NA,NA,NA,"Squids, cuttlefishes, octopuses",NA,Spring,NA,NA,NA,0.08125352,0.12097808
543,901218,NA,NA,NA,NA,fi225,NA,Eledone moschata,Molluscs,Musky_octopus_wild_arm_flesh_raw,14.32,NA,NA,0.66,0.040965608,0.094559208,NA,NA,NA,NA,NA,NA,34.553128,34.553128,NA,http://www.sealifebase.ca/summary/Eledone-moschata.html,NA,NA,NA,"Squids, cuttlefishes, octopuses",NA,Autumn,NA,NA,NA,0.13666368,0.179739536
544,900536,NA,NA,NA,NA,fi88,NA,Eleutheronema tetradactylum,Finfish,Fourfinger_threadfin_wild_fillet_raw,NA,20.14,NA,2.1,NA,NA,NA,NA,NA,4.1,NA,NA,3.144341,3.144341,NA,http://www.fishbase.org/summary/Eleutheronema-tetradactylum.html,0.00389,3.12,NA,Miscellaneous pelagic fishes,NA,NA,NA,NA,NA,NA,NA
545,900967,NA,NA,NA,NA,fi149,NA,Elops saurus,Finfish,Ladyfish_wild_edible_portion_raw,NA,17.1,NA,3.8,NA,NA,NA,NA,NA,3.95,NA,NA,19.173773,19.173773,NA,NA,0.007998399,2.967999935,NA,Miscellaneous coastal fishes,NA,Nov-94,NA,NA,NA,NA,NA
546,900284,NA,NA,NA,NA,fi57,NA,Engraulis encrasicolus,Finfish,Anchovy_wild_edible_part_raw,NA,14.1,NA,18.44,1.701033544,3.030125952,NA,NA,NA,3.11,NA,NA,42.163403,42.163403,NA,NA,0.0067,3.0,NA,"Herrings, sardines, anchovies",NA,fall 1995-spring 1996,NA,NA,NA,5.077508352,5.845276752
547,900453,NA,NA,NA,NA,fi80,NA,Engraulis encrasicolus,Finfish,Anchovy_wild_edible_flesh_raw,NA,18.1,NA,0.6,NA,NA,NA,NA,NA,3.11,NA,NA,39.019184,39.019184,NA,NA,0.0067,3.0,NA,"Herrings, sardines, anchovies",NA,Fall,NA,NA,NA,NA,NA
548,900452,NA,NA,NA,NA,fi80,NA,Engraulis encrasicolus,Finfish,Anchovy_wild_edible_flesh_raw,NA,18.2,NA,4.0,NA,NA,NA,NA,NA,3.11,NA,NA,39.019184,39.019184,NA,NA,0.0067,3.0,NA,"Herrings, sardines, anchovies",NA,Spring,NA,NA,NA,NA,NA
549,900454,NA,NA,NA,NA,fi80,NA,Engraulis encrasicolus,Finfish,Anchovy_wild_edible_flesh_raw,NA,21.0,NA,0.9,NA,NA,NA,NA,NA,3.11,NA,NA,39.019184,39.019184,NA,NA,0.0067,3.0,NA,"Herrings, sardines, anchovies",NA,Winter,NA,NA,NA,NA,NA
550,900412,NA,NA,NA,NA,fi80,NA,Engraulis encrasicolus,Finfish,Anchovy_wild_edible_flesh_raw,NA,NA,NA,1.83,0.1720829,0.312878,NA,NA,NA,3.11,NA,NA,39.019184,39.019184,NA,NA,0.0067,3.0,NA,"Herrings, sardines, anchovies",NA,NA,NA,NA,NA,NA,0.5162487
551,900382,NA,NA,NA,NA,fi73,NA,Engraulis encrasicolus,Finfish,Anchovy_wild_skin-on_fillet_raw,NA,NA,NA,4.53,0.520800919,0.786013268,NA,NA,NA,3.11,11.9,NA,41.85509,41.85509,NA,NA,0.0067,3.0,NA,"Herrings, sardines, anchovies",NA,Autumn 2006,NA,NA,NA,1.472153989,1.665660692
552,900383,NA,NA,NA,NA,fi73,NA,Engraulis encrasicolus,Finfish,Anchovy_wild_skin-on_fillet_raw,NA,NA,NA,5.79,0.881727265,1.16565215,NA,NA,NA,3.11,11.5,NA,41.85509,41.85509,NA,NA,0.0067,3.0,NA,"Herrings, sardines, anchovies",NA,Spring 2006,NA,NA,NA,2.271410938,2.414469306
553,900608,NA,NA,NA,NA,fi104,NA,Epinephelus aeneus,Finfish,White_grouper_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,NA,1.72,0.08989824,0.23826688,NA,NA,NA,4.02,40.0,NA,18.1,18.1,NA,NA,0.00528,3.2300000190000002,NA,Miscellaneous coastal fishes,NA,Jul,NA,NA,NA,0.392628736,0.446860032
554,900607,NA,NA,NA,NA,fi104,NA,Epinephelus aeneus,Finfish,White_grouper_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,NA,1.97,0.072037925,0.22204631,NA,NA,NA,4.02,40.0,NA,18.1,18.1,NA,NA,0.00528,3.2300000190000002,NA,Miscellaneous coastal fishes,NA,May,NA,NA,NA,0.397649346,0.459008708
555,900606,NA,NA,NA,NA,fi104,NA,Epinephelus aeneus,Finfish,White_grouper_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,NA,2.41,0.111803643,0.21686959,NA,NA,NA,4.02,40.0,NA,18.1,18.1,NA,NA,0.00528,3.2300000190000002,NA,Miscellaneous coastal fishes,NA,Mar,NA,NA,NA,0.438160793,0.507643283
556,900610,NA,NA,NA,NA,fi104,NA,Epinephelus aeneus,Finfish,White_grouper_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,NA,2.03,0.087199302,0.27315444,NA,NA,NA,4.02,40.0,NA,18.1,18.1,NA,NA,0.00528,3.2300000190000002,NA,Miscellaneous coastal fishes,NA,Nov,NA,NA,NA,0.428642352,0.481347151
557,900609,NA,NA,NA,NA,fi104,NA,Epinephelus aeneus,Finfish,White_grouper_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,NA,1.98,0.09970389,0.32723328,NA,NA,NA,4.02,40.0,NA,18.1,18.1,NA,NA,0.00528,3.2300000190000002,NA,Miscellaneous coastal fishes,NA,Sep,NA,NA,NA,0.483862126,0.553228764
558,900605,NA,NA,NA,NA,fi104,NA,Epinephelus aeneus,Finfish,White_grouper_wild_dorsal_muscle_fillet_skin-on_raw,NA,NA,NA,2.33,0.087734448,0.28838638,NA,NA,NA,4.02,40.0,NA,18.1,18.1,NA,NA,0.00528,3.2300000190000002,NA,Miscellaneous coastal fishes,NA,Jan,NA,NA,NA,0.461824386,0.516861505
559,900339,NA,NA,NA,NA,fi67,NA,Epinephelus coioides,Finfish,Orange-spotted_grouper_wild_fillet_raw,NA,NA,NA,0.97,NA,NA,NA,NA,NA,3.93,NA,NA,37.370157,37.370157,NA,NA,0.0105,3.084000111,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,NA,NA
560,900541,NA,NA,NA,NA,fi88,NA,Epinephelus sexfasciatus,Finfish,Sixbar_grouper_wild_fillet_raw,NA,18.87,NA,3.46,NA,NA,NA,NA,NA,3.8,NA,NA,3.144341,3.144341,NA,http://www.fishbase.org/summary/4826,0.0123,3.02,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,NA,NA
561,900033,NA,NA,NA,NA,fi2,NA,Epinephelus sexfasciatus,Finfish,Grouper_wild_muscle_fillet_raw,NA,18.9,NA,0.6,NA,NA,NA,NA,NA,3.8,NA,NA,9.71212,9.71212,NA,http://www.fishbase.org/summary/4825,0.0123,3.02,NA,Miscellaneous coastal fishes,NA,Oct-Nov,NA,NA,NA,NA,NA
562,901186,NA,NA,NA,NA,fi218,NA,Eriocheir sinensis,Crustacean,Chinese_mitten_crab_farmed_male_lake-stocked_muscle_raw,NA,18.48,NA,1.64,0.20458472,0.08934396,NA,NA,NA,NA,NA,NA,30.546498,30.546498,NA,http://www.sealifebase.ca/summary/Eriocheir-sinensis.html,NA,NA,NA,Freshwater crustaceans,NA,02-Nov,NA,NA,NA,0.31205644,0.50369276
563,901185,NA,NA,NA,NA,fi218,NA,Eriocheir sinensis,Crustacean,Chinese_mitten_crab_farmed_female_lake-stocked_muscle_raw,NA,20.71,NA,1.96,0.1040494,0.10725092,NA,NA,NA,NA,NA,NA,30.546498,30.546498,NA,http://www.sealifebase.ca/summary/Eriocheir-sinensis.html,NA,NA,NA,Freshwater crustaceans,NA,02-Nov,NA,NA,NA,0.22570716,0.44501128
564,902243,NA,NA,NA,NA,fi199,NA,Esomus danricus,Finfish,Flying_barb_edible_parts_eyes_included_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,24.4333,24.4333,NA,http://www.fishbase.org/summary/5150,0.01,3.04,NA,"Carps, barbels and other cyprinids",NA,"Sep, Oct",NA,NA,NA,NA,NA
565,902244,NA,NA,NA,NA,fi199,NA,Esomus danricus,Finfish,Flying_barb_edible_parts_eyes_included_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,24.4333,24.4333,NA,http://www.fishbase.org/summary/5151,0.01,3.04,NA,"Carps, barbels and other cyprinids",NA,"Sep, Oct",NA,NA,NA,NA,NA
566,902245,NA,NA,NA,NA,fi199,NA,Esomus danricus,Finfish,Flying_barb_edible_parts_eyes_excluded_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,24.4333,24.4333,NA,http://www.fishbase.org/summary/5152,0.01,3.04,NA,"Carps, barbels and other cyprinids",NA,"Sep, Oct",NA,NA,NA,NA,NA
567,902246,NA,NA,NA,NA,fi199,NA,Esomus danricus,Finfish,Flying_barb_whole_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,24.4333,24.4333,NA,http://www.fishbase.org/summary/5153,0.01,3.04,NA,"Carps, barbels and other cyprinids",NA,"Sep, Oct",NA,NA,NA,NA,NA
568,900809,NA,NA,NA,NA,fi122,NA,Esox lucius,Finfish,Pike_wild_skinless_fillet_raw,NA,NA,NA,0.86,NA,NA,NA,NA,NA,4.1,NA,NA,61.92411,61.92411,NA,http://www.fishbase.org/summary/258,0.00427,3.09,NA,Miscellaneous freshwater fishes,NA,May-93,NA,NA,NA,NA,NA
569,900690,NA,NA,NA,NA,fi110,NA,Esox lucius,Finfish,Northern_pike_wild_fillet_raw,NA,NA,NA,0.19,0.008528929,0.035752452,NA,NA,NA,4.1,NA,NA,53.642046,53.642046,NA,http://www.fishbase.org/summary/264,0.00427,3.09,NA,Miscellaneous freshwater fishes,NA,Nov,NA,NA,NA,0.052759162,0.074586571
570,900808,NA,NA,NA,NA,fi122,NA,Esox lucius,Finfish,Pike_wild_skinless_fillet_raw,NA,NA,NA,0.74,NA,NA,NA,NA,NA,4.1,NA,NA,61.92411,61.92411,NA,http://www.fishbase.org/summary/265,0.00427,3.09,NA,Miscellaneous freshwater fishes,NA,Oct-93,NA,NA,NA,NA,NA
571,900810,NA,NA,NA,NA,fi122,NA,Esox lucius,Finfish,Pike_wild_skinless_fillet_raw,NA,NA,NA,0.79,NA,NA,NA,NA,NA,4.1,NA,NA,61.341081,61.341081,NA,http://www.fishbase.org/summary/266,0.00427,3.09,NA,Miscellaneous freshwater fishes,NA,Oct-93,NA,NA,NA,NA,NA
572,900811,NA,NA,NA,NA,fi122,NA,Esox lucius,Finfish,Pike_wild_skinless_fillet_raw,NA,NA,NA,0.69,NA,NA,NA,NA,NA,4.1,NA,NA,61.341081,61.341081,NA,http://www.fishbase.org/summary/267,0.00427,3.09,NA,Miscellaneous freshwater fishes,NA,May-93,NA,NA,NA,NA,NA
573,900812,NA,NA,NA,NA,fi122,NA,Esox lucius,Finfish,Pike_wild_skinless_fillet_raw,NA,NA,NA,0.57,NA,NA,NA,NA,NA,4.1,NA,NA,61.508114,61.508114,NA,http://www.fishbase.org/summary/268,0.00427,3.09,NA,Miscellaneous freshwater fishes,NA,Oct-93,NA,NA,NA,NA,NA
574,900813,NA,NA,NA,NA,fi122,NA,Esox lucius,Finfish,Pike_wild_skinless_fillet_raw,NA,NA,NA,0.93,NA,NA,NA,NA,NA,4.1,NA,NA,61.508114,61.508114,NA,http://www.fishbase.org/summary/269,0.00427,3.09,NA,Miscellaneous freshwater fishes,NA,May-93,NA,NA,NA,NA,NA
575,900079,NA,NA,NA,NA,fi11,NA,Etmopterus princeps,Finfish,Greater_lantern_shark_wild_dorsal_muscle_raw,NA,19.7,NA,0.8,NA,NA,NA,NA,NA,4.2,NA,NA,57.596278,57.596278,NA,http://www.fishbase.org/summary/683,0.00324,3.1,NA,"Sharks, rays, chimaeras",NA,NA,NA,NA,NA,NA,NA
576,900250,NA,NA,NA,NA,fi52,NA,Etrumeus teres,Finfish,Round_herring_wild_boneless_skinless_fillet_raw,NA,19.94,NA,0.76,0.04160688,0.125839584,NA,NA,NA,3.49,20.59,NA,39.53794,39.53794,NA,NA,0.00593,3.157999992,NA,"Herrings, sardines, anchovies",NA,Apr _Spring,NA,NA,NA,0.172427968,0.190542528
577,900251,NA,NA,NA,NA,fi52,NA,Etrumeus teres,Finfish,Round_herring_wild_boneless_skinless_fillet_raw,NA,20.41,NA,1.63,0.050151556,0.318682827,NA,NA,NA,3.49,20.59,NA,39.53794,39.53794,NA,NA,0.00593,3.157999992,NA,"Herrings, sardines, anchovies",NA,Oct _Autumn,NA,NA,NA,0.376550007,0.432350502
578,900915,NA,NA,NA,NA,fi138,NA,Etrumeus teres,Finfish,Round_herring_wild_fillet_frozen,NA,20.8,NA,1.4,0.08049344,0.39060256,NA,NA,NA,3.49,13.9,NA,25.304304,25.304304,NA,NA,0.00593,3.157999992,NA,"Herrings, sardines, anchovies",NA,Feb-91,NA,NA,NA,0.5094816,0.5432144
579,900249,NA,NA,NA,NA,fi52,NA,Etrumeus teres,Finfish,Round_herring_wild_boneless_skinless_fillet_raw,NA,22.25,NA,0.23,0.008219349,0.038418878,NA,NA,NA,3.49,20.59,NA,39.53794,39.53794,NA,NA,0.00593,3.157999992,NA,"Herrings, sardines, anchovies",NA,Jan _Winter,NA,NA,NA,0.047597925,0.05247381
580,900916,NA,NA,NA,NA,fi138,NA,Etrumeus teres,Finfish,Round_herring_wild_fillet_frozen,NA,23.5,NA,2.5,0.0915211,0.8166835,NA,NA,NA,3.49,17.0,NA,25.304304,25.304304,NA,NA,0.00593,3.157999992,NA,"Herrings, sardines, anchovies",NA,Oct-92,NA,NA,NA,1.0049805,1.13854
581,902223,NA,NA,NA,NA,fi155,NA,Euphausia sp,Crustacean,Antarctic_krill_wild_whole_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://en.wikipedia.org/wiki/Antarctic_krill,NA,NA,NA,"Krill, planktonic crustaceans",NA,NA,NA,NA,NA,NA,NA
582,902224,NA,NA,NA,NA,fi155,NA,Euphausia sp,Crustacean,Antarctic_krill_wild_tailmeat_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://en.wikipedia.org/wiki/Antarctic_krill,NA,NA,NA,"Krill, planktonic crustaceans",NA,NA,NA,NA,NA,NA,NA
583,901134,NA,NA,NA,NA,fi200,NA,Euphausia superba,Crustacean,Antarctic_krill_wild_whole_raw,NA,NA,NA,NA,0.02696,0.01287,NA,NA,NA,2.2,NA,NA,32.165622,32.165622,NA,NA,NA,NA,NA,"Krill, planktonic crustaceans",NA,Jan/Feb 1996,NA,NA,NA,NA,NA
584,900256,NA,NA,NA,NA,fi54,NA,Euthynnus alletteratus,Finfish,Little_tuna_wild_red_muscle_flesh_raw,NA,NA,NA,12.2,0.52938516,3.38199564,NA,NA,NA,4.4,56.03,NA,37.509726,37.509726,NA,NA,0.0163,3.0,NA,"Tunas, bonitos, billfishes",NA,04-Oct,NA,NA,NA,NA,4.23395732
585,900258,NA,NA,NA,NA,fi54,NA,Euthynnus alletteratus,Finfish,Little_tuna_wild_red_muscle_flesh_raw,NA,NA,NA,5.71,0.184565708,1.975786273,NA,NA,NA,4.4,54.53,NA,37.509726,37.509726,NA,NA,0.0163,3.0,NA,"Tunas, bonitos, billfishes",NA,05-Apr,NA,NA,NA,NA,2.310700451
586,900263,NA,NA,NA,NA,fi54,NA,Euthynnus alletteratus,Finfish,Little_tuna_wild_white_muscle_flesh_cephalal_and_caudal_ventral_and_dorsal_raw,NA,NA,NA,1.7,0.06724846,0.44635083,NA,NA,NA,4.4,57.18,NA,37.509726,37.509726,NA,NA,0.0163,3.0,NA,"Tunas, bonitos, billfishes",NA,05-Jul,NA,NA,NA,NA,0.57969327
587,900260,NA,NA,NA,NA,fi54,NA,Euthynnus alletteratus,Finfish,Little_tuna_wild_white_muscle_flesh_cephalal_and_caudal_ventral_and_dorsal_raw,NA,NA,NA,8.95,0.49736541,2.226654055,NA,NA,NA,4.4,56.03,NA,37.509726,37.509726,NA,NA,0.0163,3.0,NA,"Tunas, bonitos, billfishes",NA,04-Oct,NA,NA,NA,NA,3.00717304
588,900261,NA,NA,NA,NA,fi54,NA,Euthynnus alletteratus,Finfish,Little_tuna_wild_white_muscle_flesh_cephalal_and_caudal_ventral_and_dorsal_raw,NA,NA,NA,3.72,0.302160608,1.037595568,NA,NA,NA,4.4,53.28,NA,37.509726,37.509726,NA,NA,0.0163,3.0,NA,"Tunas, bonitos, billfishes",NA,05-Jan,NA,NA,NA,NA,1.433266232
589,900262,NA,NA,NA,NA,fi54,NA,Euthynnus alletteratus,Finfish,Little_tuna_wild_white_muscle_flesh_cephalal_and_caudal_ventral_and_dorsal_raw,NA,NA,NA,2.97,0.12614448,0.880646151,NA,NA,NA,4.4,54.53,NA,37.509726,37.509726,NA,NA,0.0163,3.0,NA,"Tunas, bonitos, billfishes",NA,05-Apr,NA,NA,NA,NA,1.099559384
590,900259,NA,NA,NA,NA,fi54,NA,Euthynnus alletteratus,Finfish,Little_tuna_wild_red_muscle_flesh_raw,NA,NA,NA,4.38,0.160107724,1.494996014,NA,NA,NA,4.4,57.18,NA,37.509726,37.509726,NA,NA,0.0163,3.0,NA,"Tunas, bonitos, billfishes",NA,05-Jul,NA,NA,NA,NA,1.847942844
591,900257,NA,NA,NA,NA,fi54,NA,Euthynnus alletteratus,Finfish,Little_tuna_wild_red_muscle_flesh_raw,NA,NA,NA,6.46,0.563116026,2.361909852,NA,NA,NA,4.4,53.28,NA,37.509726,37.509726,NA,NA,0.0163,3.0,NA,"Tunas, bonitos, billfishes",NA,05-Jan,NA,NA,NA,NA,3.13921003
592,900652,NA,NA,NA,NA,fi105,NA,Eutrigla gurnardus,Finfish,Grey_gurnard_wild_skinless_fillet_raw,NA,NA,NA,1.5,NA,NA,NA,NA,NA,3.57,NA,NA,62.1,62.1,60.0,http://www.fishbase.us/summary/68,0.00724,3.02,NA,Miscellaneous demersal fishes,NA,01-Sep,NA,NA,NA,NA,NA
593,900653,NA,NA,NA,NA,fi105,NA,Eutrigla gurnardus,Finfish,Grey_gurnard_wild_skinless_fillet_raw,NA,NA,NA,2.7,NA,NA,NA,NA,NA,3.57,NA,NA,62.1,62.1,60.0,http://www.fishbase.us/summary/69,0.00724,3.02,NA,Miscellaneous demersal fishes,NA,01-Sep,NA,NA,NA,NA,NA
