latin_name,feeding_mode,feeding_level,BodyShapeI,part,DemersPelag,EnvTemp,nutrient,reference,AgeMatMin,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep
Hippoglossinae,NA,NA,NA,muscle,NA,NA,epa,67,NA,NA,NA,NA,NA
Hippoglossinae,NA,NA,NA,muscle,NA,NA,epa,81,NA,NA,NA,NA,NA
Hippoglossinae,NA,NA,NA,oil,NA,NA,dha,45,NA,NA,NA,NA,NA
Hippoglossinae,NA,NA,NA,oil,NA,NA,epa,45,NA,NA,NA,NA,NA
Hippoglossinae,NA,NA,NA,whole,NA,NA,dha,81,NA,NA,NA,NA,NA
Hippoglossinae,NA,NA,NA,whole,NA,NA,epa,81,NA,NA,NA,NA,NA
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,27,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,55,7.2,-1.5141277326297755,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,64,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,72,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,79,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,82,7.2,-0.8915981192837836,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,27,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,55,7.2,-1.8325814637483102,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,64,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,72,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,79,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,82,7.2,-1.2694006096483912,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, dark muscle",demersal,temperate,dha,27,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus hippoglossus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, dark muscle",demersal,temperate,epa,27,7.2,NA,6.152732694704104,4.28,2000
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,23,8.75,-1.2039728043259361,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,27,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,69,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,72,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,dha,79,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,23,8.75,-2.3025850929940455,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,27,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,69,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,72,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,temperate,epa,79,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, cheeks",demersal,temperate,dha,27,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, cheeks",demersal,temperate,epa,27,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, dark muscle",demersal,temperate,dha,27,8.75,NA,5.552959584921617,3.92,1200
Hippoglossus stenolepis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, dark muscle",demersal,temperate,epa,27,8.75,NA,5.552959584921617,3.92,1200
Homarus americanus,NA,NA,NA,muscle,NA,NA,dha,55,NA,-2.120263536200091,NA,NA,NA
Homarus americanus,NA,NA,NA,muscle,NA,NA,dha,64,NA,NA,NA,NA,NA
Homarus americanus,NA,NA,NA,muscle,NA,NA,dha,79,NA,NA,NA,NA,NA
Homarus americanus,NA,NA,NA,muscle,NA,NA,dha,81,NA,NA,NA,NA,NA
Homarus americanus,NA,NA,NA,muscle,NA,NA,epa,55,NA,-1.4271163556401458,NA,NA,NA
Homarus americanus,NA,NA,NA,muscle,NA,NA,epa,64,NA,NA,NA,NA,NA
Homarus americanus,NA,NA,NA,muscle,NA,NA,epa,79,NA,NA,NA,NA,NA
Homarus americanus,NA,NA,NA,muscle,NA,NA,epa,81,NA,NA,NA,NA,NA
Homarus americanus,NA,NA,NA,whole,NA,NA,dha,81,NA,NA,NA,NA,NA
Homarus americanus,NA,NA,NA,whole,NA,NA,epa,81,NA,NA,NA,NA,NA
Hydrolagus spp.,NA,NA,NA,muscle,NA,NA,dha,23,NA,-2.3025850929940455,NA,NA,NA
Hydrolagus spp.,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Hydrolagus spp.,NA,NA,NA,muscle,NA,NA,epa,23,NA,NA,NA,NA,NA
Hydrolagus spp.,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Hypomesus olidus,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,boreal,dha,23,2,-1.6094379124341003,2.995732273553991,2.92,NA
Hypomesus olidus,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,boreal,dha,27,2,NA,2.995732273553991,2.92,NA
Hypomesus olidus,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,boreal,epa,23,2,-2.3025850929940455,2.995732273553991,2.92,NA
Hypomesus olidus,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,boreal,epa,27,2,NA,2.995732273553991,2.92,NA
Hypomesus olidus,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,whole,pelagic-neritic,boreal,dha,27,2,NA,2.995732273553991,2.92,NA
Hypomesus olidus,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,whole,pelagic-neritic,boreal,epa,27,2,NA,2.995732273553991,2.92,NA
Hypomesus pretiosus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,whole,benthopelagic,temperate,dha,66,1,NA,3.417726683613366,3.4300000667572017,NA
Hypomesus pretiosus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,whole,benthopelagic,temperate,epa,66,1,NA,3.417726683613366,3.4300000667572017,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,dha,45,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,dha,46,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,dha,48,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,dha,81,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,dha,82,NA,-1.5606477482646683,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,epa,45,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,epa,46,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,epa,48,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,epa,81,NA,NA,NA,NA,NA
Ictaluridae,NA,NA,NA,muscle,NA,NA,epa,82,NA,-1.0106014113453965,NA,NA,NA
Ictalurus punctatus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,23,3,-1.6094379124341003,4.882801922586371,3.4000000953674316,NA
Ictalurus punctatus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,27,3,NA,4.882801922586371,3.4000000953674316,NA
Ictalurus punctatus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,72,3,NA,4.882801922586371,3.4000000953674316,NA
Ictalurus punctatus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,79,3,NA,4.882801922586371,3.4000000953674316,NA
Ictalurus punctatus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,23,3,-2.3025850929940455,4.882801922586371,3.4000000953674316,NA
Ictalurus punctatus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,27,3,NA,4.882801922586371,3.4000000953674316,NA
Ictalurus punctatus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,72,3,NA,4.882801922586371,3.4000000953674316,NA
Ictalurus punctatus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,79,3,NA,4.882801922586371,3.4000000953674316,NA
Illex illecebrosus,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Illex illecebrosus,NA,NA,NA,muscle,NA,NA,dha,55,NA,-0.4462871026284195,NA,NA,NA
Illex illecebrosus,NA,NA,NA,muscle,NA,NA,dha,79,NA,NA,NA,NA,NA
Illex illecebrosus,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Illex illecebrosus,NA,NA,NA,muscle,NA,NA,epa,55,NA,-1.3093333199837622,NA,NA,NA
Illex illecebrosus,NA,NA,NA,muscle,NA,NA,epa,79,NA,NA,NA,NA,NA
Katharina turnicata,NA,NA,NA,muscle,NA,NA,dha,7,NA,NA,NA,NA,NA
Katharina turnicata,NA,NA,NA,muscle,NA,NA,dha,19,NA,NA,NA,NA,NA
Katharina turnicata,NA,NA,NA,muscle,NA,NA,epa,7,NA,NA,NA,NA,NA
Katharina turnicata,NA,NA,NA,muscle,NA,NA,epa,19,NA,NA,NA,NA,NA
Lepidopsetta bilineata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),short and / or deep,muscle,demersal,temperate,dha,27,NA,NA,4.060443010546419,3.48,575
Lepidopsetta bilineata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),short and / or deep,muscle,demersal,temperate,dha,79,NA,NA,4.060443010546419,3.48,575
Lepidopsetta bilineata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),short and / or deep,muscle,demersal,temperate,epa,27,NA,NA,4.060443010546419,3.48,575
Lepidopsetta bilineata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),short and / or deep,muscle,demersal,temperate,epa,79,NA,NA,4.060443010546419,3.48,575
Lepisosteidae,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Lepisosteidae,NA,NA,NA,muscle,NA,NA,dha,52,NA,NA,NA,NA,NA
Lepisosteidae,NA,NA,NA,muscle,NA,NA,dha,81,NA,NA,NA,NA,NA
Lepisosteidae,NA,NA,NA,muscle,NA,NA,dha,82,NA,-0.3285040669720361,NA,NA,NA
Lepisosteidae,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Lepisosteidae,NA,NA,NA,muscle,NA,NA,epa,52,NA,NA,NA,NA,NA
Lepisosteidae,NA,NA,NA,muscle,NA,NA,epa,81,NA,NA,NA,NA,NA
Lepisosteidae,NA,NA,NA,muscle,NA,NA,epa,82,NA,-1.9661128563728327,NA,NA,NA
Lepomis spp.,NA,NA,NA,muscle,NA,NA,dha,23,NA,-2.3025850929940455,NA,NA,NA
Lepomis spp.,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Lepomis spp.,NA,NA,NA,muscle,NA,NA,dha,56,NA,NA,NA,NA,NA
Lepomis spp.,NA,NA,NA,muscle,NA,NA,epa,23,NA,NA,NA,NA,NA
Lepomis spp.,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Lepomis spp.,NA,NA,NA,muscle,NA,NA,epa,56,NA,NA,NA,NA,NA
Littorina littorea,NA,NA,NA,muscle,NA,NA,dha,79,NA,NA,NA,NA,NA
Littorina littorea,NA,NA,NA,muscle,NA,NA,epa,79,NA,NA,NA,NA,NA
Littorina littorea,NA,NA,NA,whole,NA,NA,dha,27,NA,NA,NA,NA,NA
Littorina littorea,NA,NA,NA,whole,NA,NA,epa,27,NA,NA,NA,NA,NA
Littorinidae,NA,NA,NA,muscle,NA,NA,dha,23,NA,NA,NA,NA,NA
Littorinidae,NA,NA,NA,muscle,NA,NA,epa,23,NA,-0.6931471805599453,NA,NA,NA
Littorinidae,NA,NA,NA,whole,NA,NA,dha,27,NA,NA,NA,NA,NA
Littorinidae,NA,NA,NA,whole,NA,NA,epa,27,NA,NA,NA,NA,NA
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,eggs,demersal,temperate,dha,53,3.7916666666666665,0.5877866649021191,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,eggs,demersal,temperate,dha,59,3.7916666666666665,0.131028262406404,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,eggs,demersal,temperate,dha,83,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,eggs,demersal,temperate,epa,53,3.7916666666666665,0.1823215567939546,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,eggs,demersal,temperate,epa,59,3.7916666666666665,-0.3960099493374092,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,eggs,demersal,temperate,epa,83,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,1,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,20,3.7916666666666665,-0.2231435513142097,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,24,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,45,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,53,3.7916666666666665,0,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,59,3.7916666666666665,-0.25747623039471507,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,83,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,1,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,20,3.7916666666666665,-0.2231435513142097,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,24,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,45,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,53,3.7916666666666665,-0.35667494393873245,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,59,3.7916666666666665,-0.7256703722655053,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,83,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,1,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,13,3.7916666666666665,-2.3434070875143007,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,20,3.7916666666666665,-2.3025850929940455,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,23,3.7916666666666665,-2.3025850929940455,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,24,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,27,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,34,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,40,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,45,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,53,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,56,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,59,3.7916666666666665,-2.0024805005437076,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,60,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,62,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,72,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,73,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,82,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,1,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,13,3.7916666666666665,-2.659260036932778,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,20,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,23,3.7916666666666665,-2.3025850929940455,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,24,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,27,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,34,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,40,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,45,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,53,3.7916666666666665,NA,5.0238805208462765,4.05,700
Lota lota,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,epa,56,3.7916666666666665,NA,5.0238805208462765,4.05,700
