Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm,part_corr,common_name,latin_name,preparation,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,fapun3,1.2,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,830,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,protein_g,20.17,"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",45.867615,829,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,epa,0.44,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,830,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,dha,0.55,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,830,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,ca_mg,26.000000000000004,Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895,178,finfish,seanuts,NA,NA,NA,NA,freshbrackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,fat_g,10.4,Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895,178,finfish,seanuts,NA,NA,NA,NA,freshbrackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,fat_g,9.42,"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",45.867615,829,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,fat_g,6.999999999999999,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,830,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,zn_mg,0.44,Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895,178,finfish,seanuts,NA,NA,NA,NA,freshbrackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus tshawytscha,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,fe_mg,0.3,Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895,178,finfish,seanuts,NA,NA,NA,NA,freshbrackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ophiodon elongatus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,temperate,elongated,demersal,475,152,protein_g,18.35,"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",46.25,831,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ophiodon elongatus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,temperate,elongated,demersal,475,152,fat_g,0.98,"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",46.25,831,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opisthonema oglinum,1,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6,tropical,fusiform / normal,reef-associated,50,38,fapun3,4.0299,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,832,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opisthonema oglinum,1,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6,tropical,fusiform / normal,reef-associated,50,38,epa,0.9044,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,832,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opisthonema oglinum,1,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6,tropical,fusiform / normal,reef-associated,50,38,dha,2.527,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,832,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opisthonema oglinum,1,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6,tropical,fusiform / normal,reef-associated,50,38,fat_g,13.300000000000002,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,832,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,epa,0.013985924000000004,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,836,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,epa,0.018878145999999995,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,837,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,epa,0.039845871000000005,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,838,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,dha,0.05747639999999999,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,836,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,dha,0.12090497999999998,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,837,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,dha,0.112158748,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,838,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,fat_g,1.18,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,836,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,fat_g,1.29,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,837,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis macrochir,0.7,mainly plants/detritus (troph. 2-2.19),filtering plankton,2.21,tropical,fusiform / normal,benthopelagic,14,43,fat_g,1.37,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",19.065134,838,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun_all_g,1.58032632,"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",10.654451,156,finfish,seanuts,NA,NA,NA,NA,freshbrack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun_all_g,0.1638,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",1.504705,855,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun_all_g,1.47781608,"Masa J., Ogwok P., Muyonga J.H., Kwetegyeka J., Makokha V., Ocen D. (2011). Fatty acid composition of muscle, liver and adipose tissue of freshwater fish from Lake Victoria, Uganda. J Aqua Food Prod Technol 20: 64-72",0.033333,857,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun_all_g,0.17168,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",1.433393,858,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun_all_g,0.09082,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",0.755775,859,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun_all_g,0.414154932,"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210",23.421,1288,finfish,seanuts,NA,NA,NA,NA,freshbrack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,protein_g,19.499999999999996,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,1992,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,protein_g,18.999999999999996,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,1993,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun3,0.6486414,"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",10.654451,156,finfish,seanuts,NA,NA,NA,NA,freshbrack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun3,0.10989999999999998,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",1.504705,855,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun3,0.9946839,"Masa J., Ogwok P., Muyonga J.H., Kwetegyeka J., Makokha V., Ocen D. (2011). Fatty acid composition of muscle, liver and adipose tissue of freshwater fish from Lake Victoria, Uganda. J Aqua Food Prod Technol 20: 64-72",0.033333,857,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun3,0.11543999999999999,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",1.433393,858,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun3,0.060799999999999986,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",0.755775,859,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun3,0.12207440399999998,"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210",23.421,1288,finfish,seanuts,NA,NA,NA,NA,freshbrack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun3,0.12296765600000001,"Luzia L.A., Sampaio G.R., Castellucci C.M.N., Torres E.A.F.S. (2003). The influence of season on the lipid profiles of five commercially important species of Brazilian fish. Food Chemistry 83: 93 - 97",23.55052,1586,finfish,seanuts,NA,NA,NA,NA,freshbrack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,fapun3,0.13723625,"Luzia L.A., Sampaio G.R., Castellucci C.M.N., Torres E.A.F.S. (2003). The influence of season on the lipid profiles of five commercially important species of Brazilian fish. Food Chemistry 83: 93 - 97",23.55052,1591,finfish,seanuts,NA,NA,NA,NA,freshbrack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis niloticus,0.86,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2.0199999809265137,tropical,fusiform / normal,benthopelagic,20,60,protein_g,16.150000000000002,"Otitologbon S.A., Agbaji E.B., Peters O.A., Oniye S.J. (1997). Proximate and mineral composition of three Nigerian freshwater fishes. J Sci Food Agric 75: 312-314",11.066667,15,finfish,seanuts,muscle,NA,NA,NA,freshbrack,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
