ca_mg,fat_g,asfis_scientific_name.x.x,food_name_in_english.x.x,taxonkey,lwa,lwb,slmax,slmax_nov28,slmax_source,tl,tl_se,tl_nov28,tlse_nov28,number,sci_name,food_item_id,subgroup.x.x,country_region.x.x,type.x,isscaap.x.x,isscaap_cat,habitat,x3_alpha.x.x,food_name_in_own_language.x.x,processing.x.x,asfis_english_name.x.x,season,other,latitude,abs_lat,length_from_study,length_3,n_x,water_g.x,fat_g.x,fatce_g.x,fat_g_2,fasat_g.x,fams_g.x,fapu_g,faun_g,fatrn_g.x,facid_g.x,fapun3_g.x,fapun6_g.x,fapun9_g,epa_g,dha_g,food_item_id_2,max_length_study,comments_on_data_processing_methods_y,publication_year,biblioid_y,compiler,edible.x,enerc_kj_original.x,enerc_kcal_original.x,enera_kcal.x,dm_g.x,water_g_2,xn.x,nt_g.x,protcnt_g.x,protcnp_g.x,prot_g.x,npro_g.x,nnp_mg.x,fasat_g_2,fams_g_2,fapu_g_2,faun_g_2,fe_mg,id_mcg.x,k_mg.x,mg_mg.x,mn_mg.x,se_mcg,hg_mcg,pb_mcg.x,sr_mcg,retol_mcg,retol13_mcg,retoldh_mcg,retolsum_mcg.x,carta_mcg,cartb_mcg,atx_mcg,zea_mcg,cartoid_mcg,chocal_mcg,tocpha_mg,vitb6a_mg,vitb12_mcg,vitc_mg,zn_mg,food_name_clean,database,nutrient_ref,biblioid,subgroup.y,country_region.y,type.y,isscaap.y,x3_alpha.y,food_name_in_own_language.y,food_name_in_english.y,processing.y,scientific_name,asfis_english_name.y,asfis_scientific_name.y,asfis_scientific_name_fishbase_swap.x,asfis_scientific_name_fishbase_swap_in_progress,season.x,other.x,n.x,comments_on_data_processing_methods.x,publication_year.x,biblioid.x,compiler.x,latest_revision_in_version.x,fapu_g.x,faun_g.x,xfa_internal_use,facid_g.y,fapun3_g.y,fapun6_g.y,f20d5n3_g,f22d6n3_g,subgroup.x,country_region.x,type_farmed_wild.x,isscaap.x,x3_alpha.x,food_name_in_own_language.x,food_name_in_english.x,processing.x,scientific_name.x,asfis_english_name.x,asfis_scientific_name.x,season.y,other.y,n.y,comments_on_data_processing_methods.y,publication_year.y,biblioid.y,compiler.y,latest_revision_in_version.y,edible.y,enerc_kj_original.y,enerc_kcal_original.y,enera_kcal.y,dm_g.y,water_g.y,xn.y,nt_g.y,protcnt_g.y,protcnp_g.y,prot_g.y,npro_g.y,nnp_mg.y,fat_g.y,fat_g_2.y,fasat_g.y,fams_g.y,fatrn_g.y,choavldf_g,chocdf_g,cho_g,glyc_g,fibnd_g,fibc_g,id_mcg.y,k_mg.y,li_mcg,mg_mg.y,mn_mg.y,mo_mcg,na_mg,nacl_mg,ni_mcg,p_mg,al_mcg,as_mcg,ba_mcg,cd_mcg,pb_mcg.y,retolsum_mcg.y,vita_rae_mcg,vita_mcg,fafre_g,subgroup.y.y,country_region.y.y,type_farmed_wild.y,isscaap.y.y,x3_alpha.y.y,food_name_in_own_language.y.y,processing.y.y,scientific_name.y,asfis_english_name.y.y,asfis_scientific_name.y.y,asfis_scientific_name_fishbase_swap.y
12.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,11,LRH,NA,"Rohu, wild, skinless, muscle flesh, raw",r,Labeo rohita,Roho labeo,Labeo rohita,Labeo rohita,Labeo rohita,Dec 1988-Mar 2007,NA,1,NA,1993,fi98,DR,1,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,11,LRH,NA,"Rohu, wild, skinless, muscle flesh, raw",r,Labeo rohita,Roho labeo,Labeo rohita,Dec 1988-Mar 2007,NA,1,NA,1993,fi98,DR,1.0,NA,NA,NA,NA,NA,82.8,6.25,NA,13.5,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,33.1,0.0405,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,11,LRH,NA,r,Labeo rohita,Roho labeo,Labeo rohita,Labeo rohita
12.78,NA,Rutilus rutilus,"Roach, wild, dorsal muscle, raw",NA,0.00776,3.15,50.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=272,2.8,0.3,3.0,0.0,869,Rutilus rutilus,900118,Finfish,"Poland, Niegocin Lake",W,11,"Carps, barbels and other cyprinids",freshwater,FRO,NA,r,Roach,Jun-97,"mean length and weight: 20.2cm, 93.9g",54.00394,54.00394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900118,20.2,Minerals given per DM - conversion to FW,2009,fi26,DR,NA,NA,NA,NA,NA,79.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,464.6,20.66,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.102244,Roach_wild_dorsal_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.7,0.92,Salvelinus fontinalis,"Brook trout, wild, female, flesh, raw",NA,0.00912,3.03,86.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=246,3.1,0.4,3.3,0.0,877,Salvelinus fontinalis,900060,Finfish,"Canada, James Bay, Lac Serigny",W,23,"Salmons, trouts, smelts",freshwater,SVF,NA,r,Brook trout,Aug-Sep 1993,adult female fish,47.878794,47.878794,NA,NA,NA,77.7,NA,0.92,NA,1.5,0.81,1.6,NA,NA,NA,1.0,0.56,NA,0.24,0.46,900060,NA,trace for mineral values: <0.1 mcg/100g food _FW; trace for FA: <0.01g/100g food _FW,1996,fi4,DR,NA,372.2,89.0,NA,NA,77.7,6.25,NA,17.3,NA,NA,NA,NA,1.5,0.81,1.6,NA,0.33,NA,NA,NA,NA,NA,9.8,tr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,Brook_trout_wild_female_flesh_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.63,NA,Coregonus albula,"Vendace, wild, dorsal muscle, raw",600231,0.005,3.200000048,37.0,NA,NA,3.02,0.19,NA,NA,228,Coregonus albula,900126,Finfish,"Poland, Dargin Lake",W,23,"Salmons, trouts, smelts",freshwater,FVE,NA,r,Vendace,Jun-97,"mean length and weight: 20.5cm, 70.2g",54.117096,54.117096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900126,20.5,Minerals given per DM - conversion to FW,2009,fi26,DR,NA,NA,NA,NA,NA,76.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,382.14,21.05,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626962,Vendace_wild_dorsal_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.16,13.56,Sarda sarda,"Atlantic bonito, wild, muscle tissue, raw",600115,0.0051,3.180000067,90.0,NA,NA,4.2,0.74,NA,NA,892,Sarda sarda,900551,Finfish,"Unknown _samples from local fish market, Istanbul",W,36,"Tunas, bonitos, billfishes",marine,BON,NA,r,Atlantic bonito,06-Dec,NA,41.00527,41.00527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900551,NA,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,fi89,DR,NA,NA,NA,NA,NA,64.96,6.25,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,2.25,80.8,401.94,33.23,0.02,21.8,3.8,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5549,Atlantic_bonito_wild_muscle_tissue_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.11,NA,Abramis brama,"Bream, wild, dorsal muscle, raw",NA,0.00871,3.14,82.0,NA,NA,2.9,0.4,NA,NA,6,Abramis brama,900125,Finfish,"Poland, Dargin Lake",W,11,"Carps, barbels and other cyprinids",freshwater,FBM,NA,r,Freshwater bream,Jun-97,"mean length and weight: 50.5cm, 1557.9g",54.117096,54.117096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900125,50.5,Minerals given per DM - conversion to FW,2009,fi26,DR,NA,NA,NA,NA,NA,78.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,448.55,18.29,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36618,Bream_wild_dorsal_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.0,1.2,Isurus oxyrinchus,"Short-finned mako shark, wild, white muscle flesh _caudal end, skinless, boneless, raw",600752,0.0167,2.846999884,392.0,NA,NA,4.28,0.79,NA,NA,420,Isurus oxyrinchus,900706,Finfish,"New Zealand, Northeast of North Island",W,38,"Sharks, rays, chimaeras",marine,SMA,NA,r,Shortfin mako,May-Jul 1990 _austral Winter,"body length cm: 85-251; FA as % of FACID, FACID calculated using CF",-36.102376,36.102376,251.0,15813251.0,NA,76,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.273448,0.058596,NA,0.0253916,0.205086,900706,251.0,"CHO- _water-soluble CHO; tr means below the level of quantification for elements _Cu < 10mcg/100g FW, Mn < 2mcg/100g FW; FA converted using XFA; FA tr= <0.1% of FACID",1993,fi117,DR,NA,NA,NA,NA,NA,76,NA,NA,21.0,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,325.0,25.0,0.01,38,158.0,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,Short-finned_mako_shark_wild_white_muscle_flesh_caudal_end_skinless_boneless_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.0,2.1,Sebastes mentella,"Deepwater redfish, wild, fillet, raw",NA,0.00955,3.09,33.0,58.0,http://www.fishbase.org/summary/505,3.65,0.48,4.1,0.66,974,"Sebastes mentella _Travin, 1951",901254,Finfish,"Iceland, North Atlantic",W,34,Miscellaneous demersal fishes,marine,REB,"Karfi, djìpkarfi, fl_k",r,Beaked redfish,NA,data entered without mean/max/SD,63.968654,63.968654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901254,NA,NA,2011,im11,OR,NA,NA,93.0,NA,NA,78.8,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,358.0,27.0,NA,51,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,Deepwater_redfish_wild_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.9,2.5,Aphanopus carbo,"Black scabbardfish, wild, skinless fillets, raw",600646,2.01e-4,3.391000032,110.0,NA,NA,4.5,0.75,NA,NA,44,Aphanopus carbo,900112,Finfish,"Portugal, caught off Sesimbra",W,34,Miscellaneous demersal fishes,marine,BSF,NA,r,Black scabbardfish,Jan 2007-Jan 2008,NA,38.444217,38.444217,NA,NA,1,79,NA,2.5,NA,0.4238872,0.00416005,0.20822145,0.1195467,NA,NA,NA,NA,NA,0.0424763,0.12370675,900112,NA,FA converted using XFA,2009,fi25,DR,NA,NA,94.7,NA,NA,79,6.25,NA,16.9,NA,NA,NA,NA,0.42,0.0,0.21,0.12,NA,NA,296.6,28.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,Black_scabbardfish_wild_skinless_fillets_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.9,NA,Microstomus pacificus,"Dover sole, wild, fillet, raw",604247,0.01222,2.938699961,62.0,NA,NA,3.27,0.37,NA,NA,558,Microstomus pacificus,900832,Finfish,"USA, AK, Northeast Pacific, Cape Ommaney",W,31,"Flounders, halibuts, soles",marine,MIP,NA,r,Dover sole,NA,NA,56.167222,56.167222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900832,NA,NA,1984,fi125,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,308.1,24.7,0.01,NA,12.8,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3179,Dover_sole_wild_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.89,NA,Esox lucius,"Pike, wild, dorsal muscle, raw",NA,0.00427,3.09,137.0,NA,http://www.fishbase.org/summary/261,4.1,0.4,NA,NA,337,Esox lucius,900133,Finfish,"Poland, Kisajno Lake",W,13,Miscellaneous freshwater fishes,freshwater,FPI,NA,r,Northern pike,Jun-97,"mean length and weight: 47.0cm, 786.6g",54.084241,54.084241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900133,47.0,Minerals given per DM - conversion to FW,2009,fi26,DR,NA,NA,NA,NA,NA,77.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,425.37,22.75,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62663,Pike_wild_dorsal_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.6,NA,Abramis brama,"Bream, wild, dorsal muscle, raw",NA,0.00871,3.14,82.0,NA,NA,2.9,0.4,NA,NA,2,Abramis brama,900123,Finfish,"Poland, Kisajno Lake",W,11,"Carps, barbels and other cyprinids",freshwater,FBM,NA,r,Freshwater bream,Jun-97,"mean length and weight: 33.2cm, 444.1g",54.084241,54.084241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900123,33.2,Minerals given per DM - conversion to FW,2009,fi26,DR,NA,NA,NA,NA,NA,78.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,481.79,20.41,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39294,Bream_wild_dorsal_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.59,NA,Lota lota,"Burbot, wild, dorsal muscle, raw",NA,0.00457,3.09,152.0,NA,http://www.fishbase.org/summary/Lota-lota.html,4.0,0.7,3.8,0.0,479,Lota lota,900136,Finfish,"Poland, Dargin Lake",W,13,Miscellaneous freshwater fishes,freshwater,FBU,NA,r,Burbot,Jun-97,"length and weight: 39.3cm, 524.7g",54.117096,54.117096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900136,39.3,Minerals given per DM - conversion to FW,2009,fi26,DR,NA,NA,NA,NA,NA,80.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,396.76,16.39,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82253,Burbot_wild_dorsal_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.5,NA,Microstomus pacificus,"Dover sole, wild, fillet, raw",604247,0.01222,2.938699961,62.0,NA,NA,3.27,0.37,NA,NA,559,Microstomus pacificus,900831,Finfish,"USA, OR, Northeast Pacific, Newport",W,31,"Flounders, halibuts, soles",marine,MIP,NA,r,Dover sole,NA,NA,44.636784,44.636784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900831,NA,NA,1984,fi125,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,173.5,19.4,0,NA,12.1,NA,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3428,Dover_sole_wild_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.46,NA,Abramis brama,"Bream, wild, dorsal muscle, raw",NA,0.00871,3.14,82.0,NA,NA,2.9,0.4,NA,NA,5,Abramis brama,900124,Finfish,"Poland, Dargin Lake",W,11,"Carps, barbels and other cyprinids",freshwater,FBM,NA,r,Freshwater bream,Jun-97,"mean length and weight: 38.0cm, 607.6g",54.117096,54.117096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900124,38.0,Minerals given per DM - conversion to FW,2009,fi26,DR,NA,NA,NA,NA,NA,78.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,306.26,19.17,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372708,Bream_wild_dorsal_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.3,NA,Gadus macrocephalus,"Pacific cod, wild, fillet, raw",600308,0.007927,3.096800089,100.0,NA,NA,4.01,0.69,NA,NA,378,Gadus macrocephalus,900829,Finfish,"USA, AK, Northeast Pacific, Cape Sarichef",W,32,"Cods, hakes, haddocks",marine,PCO,NA,r,Pacific cod,NA,NA,54.586138,54.586138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900829,NA,NA,1984,fi125,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,346.3,29.2,0.01,NA,3.1,NA,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3627,Pacific_cod_wild_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
