"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"21",1315,"Atherina boyeri",1892,13398,13398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",13398,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,50467,3.22,0.36,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Juveniles feed mainly on zooplankton (Ref. 13398).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-09-29 00:00:00 +0000",309,"2005-04-12 00:00:00 +0000",711,"2001-05-10 00:00:00 +0000",NA,1696
"22",54,"Auxis rochei",107,168,168,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",235,"hunting macrofauna (predator)",168,NA,NA,4.13,0.61,NA,12239,4.27,0.67,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"A schooling species, usually confined to oceanic salinities and with an optimum temperature between 27 and 27°C. Its larvae has the widest temperature tolerance among the tuna species studied, at least between 21.6 and 30.5°C.       ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2008-01-24 00:00:00 +0000",NA,NA,NA,93
"23",55,"Auxis thazard",108,168,168,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",235,"hunting macrofauna (predator)",168,4.37,0.38,4.19,0.6,"Troph of juv./adults from 2 studies.",30531,4.3600001335144,0.7317,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Epipelagic in neritic and oceanic waters (Ref. 9340).  Feeds on small fish, squids, planktonic crustaceans (megalops), and stomatopod larvae (Ref. 5213).  Because of their abundance, they are considered an important element of the food web, particularly as forage for other species of commercial interest.  Preyed upon by larger fishes, including other tunas (Ref. 9987).  Confined to oceanic salinities with strong schooling behavior. Though larvae have a high temperature tolerance (at least between 21.6 and 30.5°C), the widest among tuna species studied, their optimum temperature is between 27 and 27.9°C.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",309,"2008-07-28 00:00:00 +0000",NA,NA,NA,94
"24",3838,"Bagrus docmak",6840,4967,4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",2939,"hunting macrofauna (predator)",2939,NA,NA,NA,NA,NA,NA,4.08,0.95,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds actively probably around dusk and dawn (Ref. 11247).  Feeds on insects, crustaceans, molluscs and fish (Ref. 28714).  Juveniles of up to 5 cm feed exclusively on aquatic invertebrates (Ref. 11247).  Fishes more than 18 cm TL long are predominantly piscivorous , but they include larger invertebrates in their diet until they reach ca. 50 cm TL, after which they appear to subsist wholly on fish (Ref. 34291).  In the range of 15-45cm they heavily depend on fish and to a lesser degree on insects (Ref. 33614).  The choice of either piscivorous or invertebrate diet depends on fish size and availibilty of food items (Ref. 11247).  Diet differences have been observed in areas with different bottom hardness (Ref. 52014), but the diet is more varied over a hard bottom (Ref. 52014).  Both the start of the reproductive cycle and breeding may be triggered by the rains, causing a rise in water level and a decline in conductivity (Ref. 35297).  The reproduction period may be related to the water temperature (Ref. 51970).  Juveniles may occur on exposed rocky shores (Ref. 34291, Ref. 12526).  Can successfully withstand conditions of low oxygen tension (Ref. 52016).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1992-11-11 00:00:00 +0000",1307,"2004-08-31 18:05:17 +0000",NA,NA,NA,6519
"25",118,"Belone belone",57,5505,5505,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",5505,"hunting macrofauna (predator)",NA,4.16,0.366,4.09,0.67,"Troph of adults from 3 studies.",28083,4.5,0.8,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-01-08 00:00:00 +0000",34,"2000-12-03 00:00:00 +0000",NA,NA,NA,47
"26",342,"Boops boops",217,27894,27894,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",27894,"selective plankton feeding",NA,2.79,0.041,NA,NA,"Troph of juv./adults from 2 studies.",41933,3.11,0.23,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found on the shelf or coastal pelagic on various bottoms (sand, mud, rocks and seaweeds). Gregarious, ascending to the surface mainly at night. Omnivorous, feeding mainly on crustaceans, also planktonophagous.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-06-14 00:00:00 +0000",309,"2002-08-06 00:00:00 +0000",NA,NA,NA,203
"27",2066,"Brama japonica",3751,4563,2850,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4563,"hunting macrofauna (predator)",57676,4.4,0.32,4.19,0.430000007152557,"Troph of juv./adults from 1 study.",57676,3.84,0.59,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Oceanic species which occurs near the surface (Ref. 2850).  Feeds on cephalopods, fish and invertebrates (Ref. 4563).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-25 00:00:00 +0000",1472,"2008-01-17 00:00:00 +0000",NA,NA,NA,3555
"28",1259,"Brevoortia aurea",1780,34154,34154,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"plants/detritus+animals (troph. 2.2-2.79)",34154,"filtering plankton",NA,NA,NA,NA,NA,NA,NA,2.75,0.31,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-05-30 00:00:00 +0000",NA,"2000-08-26 00:00:00 +0000",NA,NA,NA,1587
"29",121,"Brosme brosme",61,1371,1371,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",1371,"hunting macrofauna (predator)",1371,3.9,0.254,3.83,0.35,"Troph of adults from 2 studies.",37512,4.08,0.69,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Sluggish. Seldom found on smooth, clean sand. Generally keeps far from shore. Forms small aggregations, but mostly solitary.  Feeds on fish and invertebrates (Ref. 1371).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-01-14 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",711,"1931-05-01 00:00:00 +0000",NA,51
"30",1423,"Caranx crysos",2129,33,37413,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"hunting macrofauna (predator)",33,4.13,0.375,4.24,0.68,"Troph of juv./adults from 3 studies.",33,3.63,0.45,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"A schooling species generally not far from the coast (Refs. 5217, 37413).  Juveniles often found in association with floating <i>Sargassum</i> (Ref. 5217).  Feeds on fishes, shrimps, and other invertebrates.  Piscivore (Ref. 57616).",5217,0,0,0,0,0,0,0,-1,NA,NA,0,NA,NA,NA,"Cleaned by <i>Pomacanthus paru</i> observed at the reefs of the Abrolhos Archipelago, off eastern Brazil (Ref. 40094).",NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-03 00:00:00 +0000",2,"2015-03-24 00:00:00 +0000",711,"2001-05-10 00:00:00 +0000",NA,1933
"31",399,"Carassius carassius",284,2163,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,"mainly animals (troph. 2.8 and up)",30578,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.11,0.24,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on  insect larvae and plankton (Ref. 30578).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-16 00:00:00 +0000",1472,"2008-03-04 00:00:00 +0000",NA,NA,NA,270
"32",731,"Carcharhinus limbatus",890,11889,26970,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",11889,"hunting macrofauna (predator)",NA,4.37,0.436,4.15,0.639999985694885,"Troph of juv./adults from 2 studies.",33559,4.46,0.77,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs on the continental shelf (Ref. 75154).  Feeds on benthic invertebrates and fish (Ref. 11889).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1996-11-26 00:00:00 +0000",1472,"2008-07-11 00:00:00 +0000",NA,NA,NA,874
"33",598,"Centrophorus squamosus",669,12473,12473,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12473,"hunting macrofauna (predator)",58748,4.47,0.311,4.11,0.56,"Troph of juv./adults from 2 studies.",33559,4.4,0.69,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found on or near the bottom of continental slopes; also found pelagically in the upper 1,250 m of water 4,000 m deep (Ref. 31367).  Presumably feeds on fish and cephalopods (Ref. 6871) and myctophids (Ref. 58748).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-18 00:00:00 +0000",1472,"2008-07-28 00:00:00 +0000",711,"2001-11-15 00:00:00 +0000",NA,653
"34",600,"Centroscyllium fabricii",672,12473,12473,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12473,"hunting macrofauna (predator)",12473,3.84,0.268,3.86,0.6,"Troph of juv./adults from 2 studies.",12473,4.13,0.61,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found on the outermost continental shelves and upper slopes, mostly below 275 m (Ref. 247).  At high latitudes, may move up to the surface especially during the winter (Ref. 247).  Bottom water temperature are from 3.5 to 4.5°C, but sometimes down to 1°C.  Feeds on crustaceans, cephalopods, jellyfish and small fishes.",NA,0,0,0,0,0,0,0,-1,"sometimes","juveniles and adults",-1,"sometimes","juveniles and adults",205,NA,"Parasites of the species include <i>Otodistomum cestoides</i> (trematode) and <i>Lernaeopoda centroscyllii</i> (copepod) (Ref. 5951).
Segregation by sex and size as well as by movement into shallower water and by increase in school size is sometimes seen (Ref. 205).  Among the few shark species known to school (Ref. 94899).",0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-09-28 00:00:00 +0000",2374,"2014-02-06 00:00:00 +0000",711,"2001-11-15 00:00:00 +0000",NA,656
"35",603,"Centroscymnus coelolepis",678,12473,12473,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12473,"hunting macrofauna (predator)",12473,4.48,0.134,4.48,0.46000000834465,"Troph of juv./adults from 4 studies.",40720,4.19,0.57,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found almost exclusively on the lower slope of the Catalan Sea, western Mediterranean (Ref. 40720).  Found on continental slopes and abyssal plains (Ref. 6871); usually in water temperature of 5-13°C (Ref. 5951).  Feeds mainly on fishes (including sharks) and cephalopods (Ref. 6871), also gastropods and cetacean meat (Ref. 5578).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-09-28 00:00:00 +0000",1472,"2007-07-13 00:00:00 +0000",711,"2001-11-15 00:00:00 +0000",NA,662
"36",253,"Chaenocephalus aceratus",487,12049,12049,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12049,"hunting macrofauna (predator)",12049,3.4,0.16,3.4,0.430000007152557,"Troph of juv./adults from 3 studies.",12049,3.96,0.65,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-18 00:00:00 +0000",309,"2004-09-13 00:00:00 +0000",711,"2001-05-10 00:00:00 +0000",NA,473
"37",254,"Champsocephalus gunnari",488,12049,12049,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12049,"hunting macrofauna (predator)",NA,3.23,0.172,3.21,0.39,"Troph of juv./adults from 3 studies.",12049,3.49,0.53,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-18 00:00:00 +0000",653,"2001-02-04 00:00:00 +0000",NA,NA,NA,474
"38",5111,"Chanda nama",10455,4833,4833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,"mainly animals (troph. 2.8 and up)",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59,0.54,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in standing and running waters; clear streams, canals, beels, ponds, and inundated paddy fields. Abundant during rainy season (Ref. 1479). Facultative scale feeding (lepidophagy) (Ref. 54494).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2002-10-14 00:00:00 +0000",309,"2006-06-06 00:00:00 +0000",NA,NA,NA,10132
"39",3055,"Channa marulius",5382,12693,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",1479,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,4.5,0.8,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Occurs in sluggish or standing water in canals, lakes, and swamps (Ref.  12693).  Inhabits waters with submerged aquatic vegetation (Ref. 12693).  Usually found only in deep pools in rivers and occasionally in lakes.  Enters flooded forest (Ref. 9497).  Carnivorous and subsists on fish, frogs, snakes, insects, earthworms and tadpoles (Ref. 1479).  There are reports of this species taking water birds, snakes, and rodents.  Males are territorial.  May bite when caught (Elliot Bligh, pers. comm., 2001).  Relative length of gut is 0.82, animal matter is 100% in the gut content (Ref. 54955).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,393,"2000-10-10 00:00:00 +0000",309,"2005-08-01 00:00:00 +0000",NA,NA,NA,5144
"40",136,"Channa micropeltes",358,12693,12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",12693,"hunting macrofauna (predator)",12975,NA,NA,NA,NA,NA,NA,3.85,0.55,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-05-01 00:00:00 +0000",309,"2004-09-13 00:00:00 +0000",711,"2001-12-07 00:00:00 +0000",NA,344
"41",3058,"Channa punctata",5385,6028,6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6028,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.84,0.7,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-05-25 00:00:00 +0000",309,"2004-09-16 00:00:00 +0000",NA,NA,NA,5147
"42",135,"Channa striata",357,9497,13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",13497,"hunting macrofauna (predator)",9497,NA,NA,3.63,0.649999976158142,NA,55076,3.36,0.45,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits ponds, streams and rivers, preferring stagnant and muddy water of plains (Ref. 41236).  Found mainly in swamps, but also occurs in the lowland rivers.  More common in relatively deep (1-2 m), still water.  Very common in freshwater plains (Ref. 4515).  Occurs in medium to large rivers, brooks, flooded fields and stagnant waters including sluggish flowing canals (Ref. 12975).  Survives dry season by burrowing in bottom mud of lakes, canals and swamps as long as skin and air-breathing apparatus remain moist (Ref. 2686) and subsists on the stored fat (Ref. 1479).  Feeds on fish,  frogs, snakes, insects, earthworms, tadpoles (Ref. 1479) and crustaceans (Ref. 2847). Also feeds on smaller herbivorous fishes, enters the flooded forest in high water (Ref. 13497).  Undertakes lateral migration from the Mekong mainstream, or other permanent water bodies, to flooded areas during the flood season and returns to the permanent water bodies at the onset of the dry season (Ref. 37770).  During winter and dry season, its flesh around coelomic cavity is heavily infested by a larval trematode <i>Isoparorchis hypselobargi</i>.  Other parasites infecting this fish include <i>Pallisentis ophicephali</i> in the intestine and <i>Neocamallanus ophicepahli</i> in the pyloric caecae (Ref. 1479).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,21,"1995-07-04 00:00:00 +0000",309,"2005-08-01 00:00:00 +0000",NA,NA,NA,343
"43",5991,"Chela cachius",13540,4832,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inhabits flowing waters, in plains and submontane regions. Breeds freely in ponds, tanks and small streams. Herbivore (Ref. 56237).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2002-10-14 00:00:00 +0000",309,"2006-02-28 00:00:00 +0000",NA,NA,NA,13220
"44",298,"Chelidonichthys lucerna",1384,4944,4944,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4944,"hunting macrofauna (predator)",NA,3.98,0.047,3.65,0.61,"Troph of juv./adults from 176 studies.",37407,3.58,0.5,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on fish and benthic organisms (Ref. 4944).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1992-12-21 00:00:00 +0000",34,"1999-12-11 00:00:00 +0000",NA,NA,NA,1366
"45",1679,"Chelon labrosus",2693,231,231,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,"plants/detritus+animals (troph. 2.2-2.79)",231,"browsing on substrate",231,NA,NA,NA,NA,NA,NA,2.59,0.32,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occur inshore, enters brackish lagoons and freshwater (Ref. 30578).  Migrate occasionally.  Tend to move northward in summer-time as the temperatures rise.  Feed mainly on benthic diatoms, epiphytic algae, small invertebrates and detritus (Ref. 2804); also on plants and crustaceans (Ref. 231).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-03-07 00:00:00 +0000",309,"2008-06-11 00:00:00 +0000",NA,NA,NA,2499
