species,taxon,max_size,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,FAT,PROTCNT_g,lwA,lwB,Habitat,Subgroup,Abs_lat,Genus,Species,SpeciesRefNo,Author,FBname,PicPreferredName,PicPreferredNameM,PicPreferredNameF,PicPreferredNameJ,FamCode,Subfamily,GenCode,SubGenCode,BodyShapeI,Source,AuthorRef,Remark,TaxIssue,Fresh,Brack,Saltwater,DemersPelag,AnaCat,MigratRef,DepthRangeShallow,DepthRangeDeep,DepthRangeRef,DepthRangeComShallow,DepthRangeComDeep,DepthComRef,LongevityWild,LongevityWildRef,LongevityCaptive,LongevityCapRef,Vulnerability,Length,LTypeMaxM,LengthFemale,LTypeMaxF,MaxLengthRef,CommonLength,LTypeComM,CommonLengthF,LTypeComF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Pic,PictureFemale,LarvaPic,EggPic,ImportanceRef,Importance,PriceCateg,PriceReliability,Remarks7,LandingStatistics,Landings,MainCatchingMethod,II,MSeines,MGillnets,MCastnets,MTraps,MSpears,MTrawls,MDredges,MLiftnets,MHooksLines,MOther,UsedforAquaculture,LifeCycle,AquacultureRef,UsedasBait,BaitRef,Aquarium,AquariumFishII,AquariumRef,GameFish,GameRef,Dangerous,DangerousRef,Electrogenic,ElectroRef,Complete,GoogleImage,Comments,Profile,PD50,Emblematic,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS,SpecCode
Sparus aurata,Miscellaneous coastal fishes,0.099804116278368,20,3,NA,0.15507,0.12061,NA,NA,NA,NA,NA,0.01175,3.02,marine,Finfish,39.019184,Sparus,aurata,3688,"Linnaeus, 1758",Gilthead seabream,Spaur_ue.jpg,NA,NA,NA,330,NA,927,NA,fusiform / normal,R,NA,NA,0,0,-1,-1,demersal,NA,NA,1,150,35388,1,30,54890,11,7253,NA,NA,40.2,70,TL,NA,NA,35388,35,SL,NA,NA,4781,17200,NA,40637,SPAUR_U1,NA,NA,NA,4931,commercial,very high,Reliable: based on ex-vessel price for this species,NA,"from 1,000 to 10,000",NA,,,-1,-1,0,-1,0,-1,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Found in seagrass beds and sandy bottoms as well as in the surf zone commonly to depths of about 30 m, but adults may occur to 150 m depth.  A sedentary fish, either solitary or in small aggregations.  In spring, they often occur in brackish water coastal lagoons and estuaries.  Mainly carnivorous, accessorily herbivorous (Ref. 3688).  Feed on shellfish, including mussels and oysters.  One of the most important fishes in saline and hypersaline aquaculture.  Utilized fresh and eaten steamed, pan-fried, broiled, boiled, microwaved and baked (Ref. 9987).",NA,1,0,5,1990-10-17T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,1,1994-05-25T00:00:00.000Z,NA,1164
Sparus aurata,Miscellaneous coastal fishes,0.099804116278368,20,3,NA,NA,NA,NA,NA,NA,NA,23,0.01175,3.02,marine,Finfish,39.019184,Sparus,aurata,3688,"Linnaeus, 1758",Gilthead seabream,Spaur_ue.jpg,NA,NA,NA,330,NA,927,NA,fusiform / normal,R,NA,NA,0,0,-1,-1,demersal,NA,NA,1,150,35388,1,30,54890,11,7253,NA,NA,40.2,70,TL,NA,NA,35388,35,SL,NA,NA,4781,17200,NA,40637,SPAUR_U1,NA,NA,NA,4931,commercial,very high,Reliable: based on ex-vessel price for this species,NA,"from 1,000 to 10,000",NA,,,-1,-1,0,-1,0,-1,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Found in seagrass beds and sandy bottoms as well as in the surf zone commonly to depths of about 30 m, but adults may occur to 150 m depth.  A sedentary fish, either solitary or in small aggregations.  In spring, they often occur in brackish water coastal lagoons and estuaries.  Mainly carnivorous, accessorily herbivorous (Ref. 3688).  Feed on shellfish, including mussels and oysters.  One of the most important fishes in saline and hypersaline aquaculture.  Utilized fresh and eaten steamed, pan-fried, broiled, boiled, microwaved and baked (Ref. 9987).",NA,1,0,5,1990-10-17T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,1,1994-05-25T00:00:00.000Z,NA,1164
Sparus aurata,Miscellaneous coastal fishes,0.099804116278368,20,3,NA,NA,NA,NA,NA,NA,NA,101,0.01175,3.02,marine,Finfish,39.019184,Sparus,aurata,3688,"Linnaeus, 1758",Gilthead seabream,Spaur_ue.jpg,NA,NA,NA,330,NA,927,NA,fusiform / normal,R,NA,NA,0,0,-1,-1,demersal,NA,NA,1,150,35388,1,30,54890,11,7253,NA,NA,40.2,70,TL,NA,NA,35388,35,SL,NA,NA,4781,17200,NA,40637,SPAUR_U1,NA,NA,NA,4931,commercial,very high,Reliable: based on ex-vessel price for this species,NA,"from 1,000 to 10,000",NA,,,-1,-1,0,-1,0,-1,0,0,-1,0,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Found in seagrass beds and sandy bottoms as well as in the surf zone commonly to depths of about 30 m, but adults may occur to 150 m depth.  A sedentary fish, either solitary or in small aggregations.  In spring, they often occur in brackish water coastal lagoons and estuaries.  Mainly carnivorous, accessorily herbivorous (Ref. 3688).  Feed on shellfish, including mussels and oysters.  One of the most important fishes in saline and hypersaline aquaculture.  Utilized fresh and eaten steamed, pan-fried, broiled, boiled, microwaved and baked (Ref. 9987).",NA,1,0,5,1990-10-17T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,1,1994-05-25T00:00:00.000Z,NA,1164
Spondyliosoma cantharus,Miscellaneous coastal fishes,3.07485059665649,60,3.3,NA,NA,NA,NA,NA,NA,NA,138,0.01259,3.03,marine,Finfish,39.019184,Spondyliosoma,cantharus,3688,"(Linnaeus, 1758)",Black seabream,Spcan_u1.jpg,NA,NA,NA,330,NA,2226,NA,fusiform / normal,R,NA,NA,0,0,0,-1,benthopelagic,oceanodromous,51243,5,300,3688,NA,NA,NA,NA,NA,15,72462,52.46,60,SL,NA,NA,4781,30,SL,NA,NA,4781,1220,NA,40637,SPCAN_U1,NA,SPCAN_L0,NA,4931,commercial,very high,Reliable: based on ex-vessel price for this species,Food fish.,"from 1,000 to 10,000",NA,NA,NA,-1,-1,0,-1,0,-1,0,0,-1,-1,never/rarely,NA,NA,never/rarely,NA,public aquariums,NA,4537,-1,4537,harmless,NA,no special ability,NA,NA,-1,"Found over seagrass beds and rocky and sandy bottoms to about 300 m (Ref. 3688).  Gregarious, sometimes in large schools (Ref. 3688).  Omnivorous, feeding on seaweeds and small invertebrates, especially crustaceans (Ref. 3688).  Protogynic hermaphrodites (Ref. 4781).  An important food fish.",NA,0.75,0,2,1990-10-17T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,18,1994-08-05T00:00:00.000Z,NA,1356
Spondyliosoma cantharus,Miscellaneous coastal fishes,3.5836714000044,60,3.34,NA,0.033929888,0.156796386,NA,NA,NA,0.737,NA,0.0151,3.023000002,marine,Finfish,28.291564,Spondyliosoma,cantharus,3688,"(Linnaeus, 1758)",Black seabream,Spcan_u1.jpg,NA,NA,NA,330,NA,2226,NA,fusiform / normal,R,NA,NA,0,0,0,-1,benthopelagic,oceanodromous,51243,5,300,3688,NA,NA,NA,NA,NA,15,72462,52.46,60,SL,NA,NA,4781,30,SL,NA,NA,4781,1220,NA,40637,SPCAN_U1,NA,SPCAN_L0,NA,4931,commercial,very high,Reliable: based on ex-vessel price for this species,Food fish.,"from 1,000 to 10,000",NA,NA,NA,-1,-1,0,-1,0,-1,0,0,-1,-1,never/rarely,NA,NA,never/rarely,NA,public aquariums,NA,4537,-1,4537,harmless,NA,no special ability,NA,NA,-1,"Found over seagrass beds and rocky and sandy bottoms to about 300 m (Ref. 3688).  Gregarious, sometimes in large schools (Ref. 3688).  Omnivorous, feeding on seaweeds and small invertebrates, especially crustaceans (Ref. 3688).  Protogynic hermaphrodites (Ref. 4781).  An important food fish.",NA,0.75,0,2,1990-10-17T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,18,1994-08-05T00:00:00.000Z,NA,1356
Sprattus sprattus,"Herrings, sardines, anchovies",0.0292929858317796,16,3,NA,1.056644771,1.801599783,NA,NA,NA,11.1,NA,0.00589,3.07,marine,Finfish,41.85509,Sprattus,sprattus,188,"(Linnaeus, 1758)",European sprat,Spspr_u1.jpg,NA,NA,NA,43,Clupeinae,3908,NA,fusiform / normal,R,NA,"The subspecies were not characterized well enough, that unless there is more evidence presented in the future, <i>Sprattus sprattus</i> should be considered as one species with several known populations (S.Kullander, pers.comm. 07/09).",0,0,-1,-1,pelagic-neritic,oceanodromous,51243,10,150,6302,NA,NA,NA,6,3561,NA,NA,24.52,16,SL,NA,NA,188,12,SL,NA,NA,188,NA,NA,NA,SPSPR_U0,NA,SPSPR_L0,NA,4931,highly commercial,low,Reliable: based on ex-vessel price for this species,Juveniles as white bait.,"from 100,000 to 500,000","mainly Denmark area 27, USSR area 27 & 37",seines,purse seines (PS),0,-1,0,0,0,-1,0,0,0,0,never/rarely,NA,NA,usually,188,never/rarely,NA,NA,0,NA,reports of ciguatera poisoning,30911,no special ability,NA,NA,-1,"Usually inshore schooling, sometimes entering estuaries (especially the juveniles) and tolerating salinities as low as 4 ppt.  Shows strong migrations between winter feeding and summer spawning grounds.  Moves to the surface at night.  Feeds on planktonic crustaceans (Ref. 9900).  Spawns at depths of 10-20 m producing 6,000-14,000 pelagic eggs (Ref. 35388).  Some spawn almost throughout the year, mainly in spring and summer, near the coast or up to 100 km out to sea, the young drifting inshore.  Sold as 'brislings' to canneries.  Sprat are used in the production of fish meal and as mink food, less for human consumption (Ref. 9900).  Utilized fresh, smoked, canned and frozen; can be pan-fried and broiled (Ref. 9988).",NA,0.5312,0,3,1990-10-17T00:00:00.000Z,303,2013-07-15T00:00:00.000Z,3,1994-07-15T00:00:00.000Z,NA,1357
Sprattus sprattus,"Herrings, sardines, anchovies",0.0292929858317796,16,3,NA,0.269298689,0.602071825,NA,NA,NA,3.79,NA,0.00589,3.07,marine,Finfish,41.85509,Sprattus,sprattus,188,"(Linnaeus, 1758)",European sprat,Spspr_u1.jpg,NA,NA,NA,43,Clupeinae,3908,NA,fusiform / normal,R,NA,"The subspecies were not characterized well enough, that unless there is more evidence presented in the future, <i>Sprattus sprattus</i> should be considered as one species with several known populations (S.Kullander, pers.comm. 07/09).",0,0,-1,-1,pelagic-neritic,oceanodromous,51243,10,150,6302,NA,NA,NA,6,3561,NA,NA,24.52,16,SL,NA,NA,188,12,SL,NA,NA,188,NA,NA,NA,SPSPR_U0,NA,SPSPR_L0,NA,4931,highly commercial,low,Reliable: based on ex-vessel price for this species,Juveniles as white bait.,"from 100,000 to 500,000","mainly Denmark area 27, USSR area 27 & 37",seines,purse seines (PS),0,-1,0,0,0,-1,0,0,0,0,never/rarely,NA,NA,usually,188,never/rarely,NA,NA,0,NA,reports of ciguatera poisoning,30911,no special ability,NA,NA,-1,"Usually inshore schooling, sometimes entering estuaries (especially the juveniles) and tolerating salinities as low as 4 ppt.  Shows strong migrations between winter feeding and summer spawning grounds.  Moves to the surface at night.  Feeds on planktonic crustaceans (Ref. 9900).  Spawns at depths of 10-20 m producing 6,000-14,000 pelagic eggs (Ref. 35388).  Some spawn almost throughout the year, mainly in spring and summer, near the coast or up to 100 km out to sea, the young drifting inshore.  Sold as 'brislings' to canneries.  Sprat are used in the production of fish meal and as mink food, less for human consumption (Ref. 9900).  Utilized fresh, smoked, canned and frozen; can be pan-fried and broiled (Ref. 9988).",NA,0.5312,0,3,1990-10-17T00:00:00.000Z,303,2013-07-15T00:00:00.000Z,3,1994-07-15T00:00:00.000Z,NA,1357
Sprattus sprattus,"Herrings, sardines, anchovies",0.0292929858317796,16,3,NA,0.767001262,1.423021634,NA,NA,NA,13.37,253,0.00589,3.07,marine,Finfish,42.163403,Sprattus,sprattus,188,"(Linnaeus, 1758)",European sprat,Spspr_u1.jpg,NA,NA,NA,43,Clupeinae,3908,NA,fusiform / normal,R,NA,"The subspecies were not characterized well enough, that unless there is more evidence presented in the future, <i>Sprattus sprattus</i> should be considered as one species with several known populations (S.Kullander, pers.comm. 07/09).",0,0,-1,-1,pelagic-neritic,oceanodromous,51243,10,150,6302,NA,NA,NA,6,3561,NA,NA,24.52,16,SL,NA,NA,188,12,SL,NA,NA,188,NA,NA,NA,SPSPR_U0,NA,SPSPR_L0,NA,4931,highly commercial,low,Reliable: based on ex-vessel price for this species,Juveniles as white bait.,"from 100,000 to 500,000","mainly Denmark area 27, USSR area 27 & 37",seines,purse seines (PS),0,-1,0,0,0,-1,0,0,0,0,never/rarely,NA,NA,usually,188,never/rarely,NA,NA,0,NA,reports of ciguatera poisoning,30911,no special ability,NA,NA,-1,"Usually inshore schooling, sometimes entering estuaries (especially the juveniles) and tolerating salinities as low as 4 ppt.  Shows strong migrations between winter feeding and summer spawning grounds.  Moves to the surface at night.  Feeds on planktonic crustaceans (Ref. 9900).  Spawns at depths of 10-20 m producing 6,000-14,000 pelagic eggs (Ref. 35388).  Some spawn almost throughout the year, mainly in spring and summer, near the coast or up to 100 km out to sea, the young drifting inshore.  Sold as 'brislings' to canneries.  Sprat are used in the production of fish meal and as mink food, less for human consumption (Ref. 9900).  Utilized fresh, smoked, canned and frozen; can be pan-fried and broiled (Ref. 9988).",NA,0.5312,0,3,1990-10-17T00:00:00.000Z,303,2013-07-15T00:00:00.000Z,3,1994-07-15T00:00:00.000Z,NA,1357
Squalus acanthias,"Sharks, rays, chimaeras",11.3873959131709,130,4.3,NA,NA,NA,NA,NA,NA,NA,129,0.0031,3.105600119,marine,Finfish,40.900557,Squalus,acanthias,247,"Linnaeus, 1758",Picked dogfish,Sqaca_u6.jpg,NA,NA,NA,13,NA,128,NA,elongated,R,NA,"<i>Squalus suckleyi</i> (Girard, 1855) has been resurected by Ebert <i>et al.</i> (2010: Ref. 85328) in the North Pacific where it replaces <i>Squalus acanthias</i> Linnaeus, 1758.",1,0,-1,-1,benthopelagic,oceanodromous,51243,0,1460,26346,50,300,43939,75,39247,NA,NA,67.94,160,TL,NA,NA,247,100,TL,NA,NA,NA,9100,NA,11389,SQACA_U0,NA,NA,NA,4931,commercial,medium,Reliable: based on ex-vessel price for this species,Heavily fished in the eastern North Atlantic.,"from 10,000 to 50,000","mainly GBR, FRA, IRL and NOR in area 27",trawls,unspecified bottom trawls (TB),-1,-1,0,0,0,0,0,0,-1,-1,never/rarely,,NA,never/rarely,NA,never/rarely,based mainly on capture,12253,-1,4699,venomous,4690,electrosensing only,10311,NA,-1,"Possibly the most abundant living shark (Ref. 247). An inshore and offshore dogfish of the continental and insular shelf and upper slopes (Ref. 247, 11230). Usually near the bottom, but also in midwater and at the surface (Ref. 26346); occurs mainly between 10-200 m depth (Ref. 247). Males and gravid females usually found shallower than non-gravid females. Tolerates brackish water, often found in enclosed bays and estuaries. Reported to enter freshwater (Ref. 11980) but cannot survive there for more than a few hours (Ref. 247). Highly migratory species, used to be observed in large foraging schools with up to thousands of individuals, usually segregated by size and /or sex, with schools of large gravid females preferentially targeted by fisheries. Their latitudinal (north-south) and depth-related (nearshore-offshore) movements appear to be correlated with their preferred temperature (Ref. 247). Tagging experiments showed that populations in the northern North Sea and northwest Scotland made winter migrations to off Norway and summer migrations to Scotland (Ref. 88880, 88881). Transoceanic migrations recorded, but rare (Ref. 88864). Longevity in the northern Atlantic is about 35-50 years (Ref. 88882), but most live only 20-24 years (Ref. 88187). Growth is slow. At sexual maturity, males are 60-70 cm long, females 75-90 cm (Ref. 35388). Gestation period is 2 years (Ref. 36731). Ovoviviparous (Ref. 205). Feeds on a diversity of prey, ranging from comb jellyfish, squid, mackarel and herring to a wide array of benthic fishes, shrimps, crabs and even sea cucumbers (Ref. 93252). The only species of horned sharks that can inflict toxins with its tail. Detects weak electric fields generated by potential prey (Ref. 10311). Utilized for human consumption, liver oil, vitamins, sand paper, leather, fertilizer, etc. (Ref. 247, 27436). Eaten fried, broiled, and baked (Ref. 9988).",NA,0.5,0,23,1992-06-15T00:00:00.000Z,2291,2015-03-25T00:00:00.000Z,113,1995-06-07T00:00:00.000Z,NA,139
Stolothrissa tanganicae,Miscellaneous freshwater fishes,0.00512801871298443,10,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0.00389,3.12,freshwater,Finfish,6.255568,Stolothrissa,tanganicae,188,"Regan, 1917",Lake Tanganyika sprat,Sttan_u0.jpg,NA,NA,NA,43,Dorosomatinae,8839,NA,elongated,R,NA,NA,0,-1,0,0,pelagic,NA,NA,8,60,NA,NA,NA,NA,NA,NA,NA,NA,10,10,SL,NA,NA,4967,7,SL,NA,NA,188,NA,NA,NA,STTAN_U1,NA,NA,NA,171,highly commercial,low,Very questionable: based on ex-vessel price for species in this family,More abundant than <i>miodon<i/>.,"from 50,000 to 100,000",statistics mixed w/ <i>L. miodon<i/>,NA,NA,-1,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"A lacustrine species forming very large schools.  Juveniles tend to stay closer to shore than those 5 cm SL or more.  They appear to stay below about 60 m by day, rising up to 8-15 m at night, especially on dark nights.  Adults feed on plankton.  They breed at about 6 cm SL, with ripe individuals present almost throughout the year, but major spawning in May and June and again in December and January.  Adults move inshore to breed.  The eggs sink slowly.",NA,1,0,3,1990-10-17T00:00:00.000Z,2,2014-07-14T00:00:00.000Z,3,1994-07-23T00:00:00.000Z,NA,1549
Stolothrissa tanganicae,Miscellaneous freshwater fishes,0.00512801871298443,10,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0.00389,3.12,freshwater,Finfish,6.255568,Stolothrissa,tanganicae,188,"Regan, 1917",Lake Tanganyika sprat,Sttan_u0.jpg,NA,NA,NA,43,Dorosomatinae,8839,NA,elongated,R,NA,NA,0,-1,0,0,pelagic,NA,NA,8,60,NA,NA,NA,NA,NA,NA,NA,NA,10,10,SL,NA,NA,4967,7,SL,NA,NA,188,NA,NA,NA,STTAN_U1,NA,NA,NA,171,highly commercial,low,Very questionable: based on ex-vessel price for species in this family,More abundant than <i>miodon<i/>.,"from 50,000 to 100,000",statistics mixed w/ <i>L. miodon<i/>,NA,NA,-1,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"A lacustrine species forming very large schools.  Juveniles tend to stay closer to shore than those 5 cm SL or more.  They appear to stay below about 60 m by day, rising up to 8-15 m at night, especially on dark nights.  Adults feed on plankton.  They breed at about 6 cm SL, with ripe individuals present almost throughout the year, but major spawning in May and June and again in December and January.  Adults move inshore to breed.  The eggs sink slowly.",NA,1,0,3,1990-10-17T00:00:00.000Z,2,2014-07-14T00:00:00.000Z,3,1994-07-23T00:00:00.000Z,NA,1549
Syacium gunteri,"Flounders, halibuts, soles",0.0773623494190496,20,3.3,NA,NA,NA,NA,NA,NA,NA,62,0.00617,3.15,marine,Finfish,19.173773,Syacium,gunteri,7251,"Ginsburg, 1933",Shoal flounder,Sygun_u2.jpg,NA,NA,NA,514,NA,6022,NA,short and / or deep,O,NA,NA,0,0,-1,-1,reef-associated,NA,NA,27,95,7251,NA,NA,NA,NA,NA,NA,NA,20.19,20,TL,NA,NA,7251,15,TL,NA,NA,5217,NA,NA,NA,SYGUN_U0,NA,NA,NA,6077,minor commercial,very high,Unreliable: based on ex-vessel price for species in this order,NA,NA,NA,trawls,NA,0,0,0,0,0,0,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,never/rarely,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Found between the shore and 100 m depth, on sand or mud bottoms rich in organic matter.  Feed mainly on shrimps (Penaeidae), amphipods, crustacean larvae and annelids.  The whole life cycle develops on the continental shelf.  During reproduction in May and September, adults gather in shallow waters of the estuaries and along the coast.  Sexual activity takes place during the rainy season which corresponds to quite a large influx of organic matter, thereby ensuring food for the breeding fish.  Sexual dimorphism affects the interorbital width and pectoral fin length of the hidden side.  Juveniles remain planktonic for a long time with a high growth rate of >5% per day (Ref. 35237).",NA,0.5039,0,1,1991-05-01T00:00:00.000Z,2,2015-03-23T00:00:00.000Z,132,1995-10-26T00:00:00.000Z,NA,4231
Tenualosa ilisha,Shads,3.70347652756945,60,2.04,63.82,NA,NA,NA,NA,NA,NA,73,0.026900001,2.890000105,brackish,Finfish,23.232099,Tenualosa,ilisha,188,"(Hamilton, 1822)",Hilsa shad,Teili_u0.jpg,NA,NA,NA,43,Dorosomatinae,2322,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,anadromous,51243,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,31.34,60,SL,NA,NA,188,36,SL,42,TL,4832,680,2490,4832,TEILI_U1,NA,NA,NA,4931,minor commercial,high,Reliable: based on ex-vessel price for this species,NA,"up to 1,000 tons/year",Pakistan and Kuwait in area 51,various gears,NA,-1,-1,-1,-1,0,0,0,0,0,0,experimental,NA,4832,NA,NA,NA,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Schooling in coastal waters and ascending rivers for as much as 1200 km (usually 50-100 km).  Migration though is sometimes restricted by barrages.  <i>Hilsa</i> far up the Ganges and other large rivers seem to be permanent river populations.  Feeds on plankton, mainly by filtering, but apparently also by grubbing on muddy bottoms.  Breeds mainly in rivers during the southwest monsoon (also from January to February to March).  Artificial propagation has been partially successful in India (Ref. 4832).  Known to be a fast swimmer, covering 71 km in one day (Ref. 12203).  Marketed fresh or dried-salted.",NA,0.5312,0,3,1990-10-17T00:00:00.000Z,303,2013-07-15T00:00:00.000Z,1,1994-02-11T00:00:00.000Z,NA,1596
Tenualosa ilisha,Shads,3.70347652756945,60,2.04,62.31,NA,NA,NA,NA,NA,NA,72,0.026900001,2.890000105,brackish,Finfish,23.232099,Tenualosa,ilisha,188,"(Hamilton, 1822)",Hilsa shad,Teili_u0.jpg,NA,NA,NA,43,Dorosomatinae,2322,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,anadromous,51243,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,31.34,60,SL,NA,NA,188,36,SL,42,TL,4832,680,2490,4832,TEILI_U1,NA,NA,NA,4931,minor commercial,high,Reliable: based on ex-vessel price for this species,NA,"up to 1,000 tons/year",Pakistan and Kuwait in area 51,various gears,NA,-1,-1,-1,-1,0,0,0,0,0,0,experimental,NA,4832,NA,NA,NA,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Schooling in coastal waters and ascending rivers for as much as 1200 km (usually 50-100 km).  Migration though is sometimes restricted by barrages.  <i>Hilsa</i> far up the Ganges and other large rivers seem to be permanent river populations.  Feeds on plankton, mainly by filtering, but apparently also by grubbing on muddy bottoms.  Breeds mainly in rivers during the southwest monsoon (also from January to February to March).  Artificial propagation has been partially successful in India (Ref. 4832).  Known to be a fast swimmer, covering 71 km in one day (Ref. 12203).  Marketed fresh or dried-salted.",NA,0.5312,0,3,1990-10-17T00:00:00.000Z,303,2013-07-15T00:00:00.000Z,1,1994-02-11T00:00:00.000Z,NA,1596
