species,taxon,max_size,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,FAT,PROTCNT_g,lwA,lwB,Habitat,Subgroup,Abs_lat,autoctr,StockCode,EcologyRefNo,HabitatsRef,Neritic,SupraLittoralZone,LittoralZone,TidePools,Intertidal,SubLittoral,Oceanic,Epipelagic,Estuaries,Mangroves,MarshesSwamps,Stream,Lakes,Cave,Cave2,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,DietTroph,DietSeTroph,DietTLu,DietseTLu,DietRemark,DietRef,FoodTroph,FoodSeTroph,FoodRemark,FoodRef,AddRems,AssociationRef,Parasitism,Solitary,Symbiosis,Symphorism,Commensalism,Mutualism,Epiphytic,Schooling,SchoolingFrequency,SchoolingLifestage,Shoaling,ShoalingFrequency,ShoalingLifestage,AssociationsWith,AssociationsRemarks,OutsideHost,OHRemarks,InsideHost,IHRemarks,SubstrateRef,Benthic,Sessile,Mobile,Demersal,Endofauna,Pelagic,Megabenthos,Macrobenthos,Meiobenthos,SoftBottom,Sand,Coarse,Fine,Level,Sloping,Silt,Mud,Ooze,Detritus,Organic,HardBottom,Rocky,Rubble,SpecialHabitatRef,Macrophyte,BedsBivalve,BedsRock,SeaGrassBeds,BedsOthers,CoralReefs,DropOffs,ReefFlats,Lagoons,Burrows,Tunnels,Crevices,Vents,Seamounts,DeepWaterCorals,Vegetation,Leaves,Stems,Roots,Driftwood,OInverterbrates,OIRemarks,Verterbrates,VRemarks,Pilings,BoatHulls,Corals,SoftCorals,OnPolyp,BetweenPolyps,HardCorals,OnExoskeleton,InterstitialSpaces,Entered,Dateentered,Modified,Datemodified,Expert,Datechecked,TS,Marine,saltmarshes,caves,mesopelagic,bathypelagic,abyssopelagic,hadopelagic,BrackishWater,FreshWater,IsoTroph,IsoseTroph,IsoRemark,IsoRef,EcoTroph,EcoseTroph,EcoRemark,EcoRef,ShoalingRef,E_Append,E_DateAppend,SpecCode
Pandalus jordani,"Shrimps, prawns",NA,3,3.24,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,marine,Crustacean,46.25,46084,29152,82649,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,0.39,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Found on green mud or mixed mud and sand bottoms.  Can tolerate bottom water salinities ranging from 28.69-34.64 parts per thousand.  Males are found in shallower areas (commonly 75-128 m) than females during first 6 months of the year and there is mixing during the remaining half of the year (Ref. 82469).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,82649,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2009-11-13T00:00:00.000Z,NA,2009-11-13T00:00:00.000Z,NA,NA,2015-05-11T10:15:35.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25894
Pandalus jordani,"Shrimps, prawns",NA,3,3.24,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,marine,Crustacean,36.778261,46084,29152,82649,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23,0.39,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Found on green mud or mixed mud and sand bottoms.  Can tolerate bottom water salinities ranging from 28.69-34.64 parts per thousand.  Males are found in shallower areas (commonly 75-128 m) than females during first 6 months of the year and there is mixing during the remaining half of the year (Ref. 82469).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,82649,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2009-11-13T00:00:00.000Z,NA,2009-11-13T00:00:00.000Z,NA,NA,2015-05-11T10:15:35.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25894
Panopea abrupta,"Clams, cockles, arkshells",NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,marine,Molluscs,47.735928,43878,30746,78828,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buries in a variety of substrates, mud, sand and gravel, along the intertidal zone  (Ref. 95344).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,78828,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,2008-09-29T00:00:00.000Z,286,2014-04-03T00:00:00.000Z,NA,NA,2015-05-11T10:15:35.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49109
Paralithodes camtschaticus,"King crabs, squat-lobsters",NA,40,2.82,NA,0.09645976,0.030333648,NA,NA,NA,0.61,NA,NA,NA,marine,Crustacean,52.183333,43872,29400,78813,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),78813,NA,NA,NA,NA,NA,NA,Molluscs and echinoderms make up the dier in Barents Sea.,78813,3.7,0.43,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,2008-09-26T00:00:00.000Z,NA,2008-09-26T00:00:00.000Z,NA,NA,2015-05-11T10:15:35.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26511
Paralithodes platypus,"King crabs, squat-lobsters",NA,18,2.82,NA,0.087174,0.0417834,NA,NA,NA,0.6,NA,NA,NA,marine,Crustacean,56.4097,43877,29401,78827,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,2008-09-29T00:00:00.000Z,NA,2008-09-29T00:00:00.000Z,NA,NA,2015-05-11T10:15:35.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26512
Parapenaeopsis atlantica,"Shrimps, prawns",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,247,NA,NA,marine,Crustacean,6.524379,203,321,8,NA,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Found on bottom mud or sandy mud marine and estuarine environment with temperature not less than 16°C (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-11-14T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25248
Parapenaeopsis stylifera,"Shrimps, prawns",NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,229,353,8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-09T00:00:00.000Z,4,2008-05-29T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25410
Parapenaeus longirostris,"Shrimps, prawns",NA,4,3.31,NA,0.013605048,0.015811272,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,37.017954,345,435,8,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),434,hunting macrofauna (predator),NA,NA,NA,NA,NA,"clams, mysids, crangonids",434,3.3,0.44,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Prefers mud or muddy sand substrates (Ref. 8).  Feeds on benthic organisms (clams, mysids and small crangonids; Ref. 434). Also occurs in pelagic depths between 100 to 200 m (Ref. 92299).",8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,804,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-12T00:00:00.000Z,82,2012-11-29T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25376
Parapenaeus longirostris,"Shrimps, prawns",NA,4,3.31,NA,0.01930446,0.030611358,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,37.017954,345,435,8,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),434,hunting macrofauna (predator),NA,NA,NA,NA,NA,"clams, mysids, crangonids",434,3.3,0.44,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Prefers mud or muddy sand substrates (Ref. 8).  Feeds on benthic organisms (clams, mysids and small crangonids; Ref. 434). Also occurs in pelagic depths between 100 to 200 m (Ref. 92299).",8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,804,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-12T00:00:00.000Z,82,2012-11-29T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25376
Penaeus monodon,"Shrimps, prawns",NA,31,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,471,557,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Juveniles are found in estuarine environments (Ref. 8).  Enters shallow brackish water or kept in ponds (Ref. 374).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-20T00:00:00.000Z,4,2008-05-30T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25353
Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,59.5,NA,NA,1.51,NA,NA,NA,207,NA,NA,marine,Crustacean,36.56945,501,582,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Occurs on mud, sandy-mud or sandy-grit substrates (Ref. 10).  Prefers marine (adults) and estuarine (juveniles) environments in subtropical and tropical climates (Ref. 8).  Forms small shoals.  Predominantly nocturnal and buries in substrate during day time (Ref. 10).  Postlarvae settle exclusively in seagrass beds (Ref. 084594).",8,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,10,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-26T00:00:00.000Z,82,2010-08-04T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25354
Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,60.3,NA,NA,1.58,NA,NA,NA,201,NA,NA,marine,Crustacean,36.56945,501,582,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Occurs on mud, sandy-mud or sandy-grit substrates (Ref. 10).  Prefers marine (adults) and estuarine (juveniles) environments in subtropical and tropical climates (Ref. 8).  Forms small shoals.  Predominantly nocturnal and buries in substrate during day time (Ref. 10).  Postlarvae settle exclusively in seagrass beds (Ref. 084594).",8,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,10,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-26T00:00:00.000Z,82,2010-08-04T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25354
Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,60.3,NA,NA,1.46,NA,NA,NA,232,NA,NA,marine,Crustacean,36.56945,501,582,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Occurs on mud, sandy-mud or sandy-grit substrates (Ref. 10).  Prefers marine (adults) and estuarine (juveniles) environments in subtropical and tropical climates (Ref. 8).  Forms small shoals.  Predominantly nocturnal and buries in substrate during day time (Ref. 10).  Postlarvae settle exclusively in seagrass beds (Ref. 084594).",8,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,10,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-26T00:00:00.000Z,82,2010-08-04T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25354
Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,61.1,NA,NA,1.36,NA,NA,NA,203,NA,NA,marine,Crustacean,36.56945,501,582,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Occurs on mud, sandy-mud or sandy-grit substrates (Ref. 10).  Prefers marine (adults) and estuarine (juveniles) environments in subtropical and tropical climates (Ref. 8).  Forms small shoals.  Predominantly nocturnal and buries in substrate during day time (Ref. 10).  Postlarvae settle exclusively in seagrass beds (Ref. 084594).",8,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,10,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-26T00:00:00.000Z,82,2010-08-04T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25354
Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,501,582,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Occurs on mud, sandy-mud or sandy-grit substrates (Ref. 10).  Prefers marine (adults) and estuarine (juveniles) environments in subtropical and tropical climates (Ref. 8).  Forms small shoals.  Predominantly nocturnal and buries in substrate during day time (Ref. 10).  Postlarvae settle exclusively in seagrass beds (Ref. 084594).",8,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,10,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-26T00:00:00.000Z,82,2010-08-04T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25354
Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,501,582,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Occurs on mud, sandy-mud or sandy-grit substrates (Ref. 10).  Prefers marine (adults) and estuarine (juveniles) environments in subtropical and tropical climates (Ref. 8).  Forms small shoals.  Predominantly nocturnal and buries in substrate during day time (Ref. 10).  Postlarvae settle exclusively in seagrass beds (Ref. 084594).",8,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,10,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-26T00:00:00.000Z,82,2010-08-04T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25354
Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,501,582,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Occurs on mud, sandy-mud or sandy-grit substrates (Ref. 10).  Prefers marine (adults) and estuarine (juveniles) environments in subtropical and tropical climates (Ref. 8).  Forms small shoals.  Predominantly nocturnal and buries in substrate during day time (Ref. 10).  Postlarvae settle exclusively in seagrass beds (Ref. 084594).",8,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,10,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-26T00:00:00.000Z,82,2010-08-04T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25354
Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,501,582,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Occurs on mud, sandy-mud or sandy-grit substrates (Ref. 10).  Prefers marine (adults) and estuarine (juveniles) environments in subtropical and tropical climates (Ref. 8).  Forms small shoals.  Predominantly nocturnal and buries in substrate during day time (Ref. 10).  Postlarvae settle exclusively in seagrass beds (Ref. 084594).",8,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,10,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-26T00:00:00.000Z,82,2010-08-04T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25354
Perna viridis,Mussels,NA,11,2,NA,NA,NA,NA,1.86,NA,NA,NA,NA,NA,marine,Molluscs,5.262923,791,892,356,NA,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,2,0.22,NA,NA,NA,NA,NA,NA,NA,NA,Commonly found bysally attached to various hard objects or substrates in protected bays and estuaries (Ref. 80041).  Littoral and sublittoral to a depth of 20 m (Ref. 348).,348,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,80041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-15T00:00:00.000Z,4,2009-02-06T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2006-02-15,83835
Perna viridis,Mussels,NA,11,2,NA,NA,NA,NA,1.99,NA,NA,NA,NA,NA,marine,Molluscs,5.937638,791,892,356,NA,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,2,0.22,NA,NA,NA,NA,NA,NA,NA,NA,Commonly found bysally attached to various hard objects or substrates in protected bays and estuaries (Ref. 80041).  Littoral and sublittoral to a depth of 20 m (Ref. 348).,348,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,80041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-15T00:00:00.000Z,4,2009-02-06T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2006-02-15,83835
Perna viridis,Mussels,NA,11,2,NA,NA,NA,NA,2.19,NA,NA,NA,NA,NA,marine,Molluscs,5.773067,791,892,356,NA,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,2,0.22,NA,NA,NA,NA,NA,NA,NA,NA,Commonly found bysally attached to various hard objects or substrates in protected bays and estuaries (Ref. 80041).  Littoral and sublittoral to a depth of 20 m (Ref. 348).,348,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,80041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-15T00:00:00.000Z,4,2009-02-06T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2006-02-15,83835
Perna viridis,Mussels,NA,11,2,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA,marine,Molluscs,2.189594,791,892,356,NA,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,2,0.22,NA,NA,NA,NA,NA,NA,NA,NA,Commonly found bysally attached to various hard objects or substrates in protected bays and estuaries (Ref. 80041).  Littoral and sublittoral to a depth of 20 m (Ref. 348).,348,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,80041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-15T00:00:00.000Z,4,2009-02-06T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2006-02-15,83835
Pinctada radiata,"Pearls, mother-of-pearl, shells",NA,6,NA,NA,NA,NA,0.28,0.02979,NA,NA,NA,NA,NA,marine,Molluscs,36.632173,1006,1226,348,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bysally attached to rocks, dead corals and various submerged objects, often forming large natural banks.  On soft bottoms, they aggregate to one another.  Littoral, sublittoral and shelf zone, from low tide levels to a depth of about 150 m.  Most common on sublittoral bottoms, from depths of 5 to 25 m.",2684,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-03-01T00:00:00.000Z,293,2015-04-22T00:00:00.000Z,NA,NA,2015-05-11T10:15:27.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84430
