"","X","Food.Item.ID","species","taxon","max_size","max_length","TL","lwA","lwB","Habitat","Subgroup","Abs_lat","Latitude","max_length_study","RDI","CA_mg","DHA_g","EPA_g","FAT","FE_mg","HG_mcg","PROTEIN","ZN_mg"
"8504",5461,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8505",4273,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8506",9025,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,56,NA,NA,NA,NA,NA,NA,22.35,NA
"8507",7837,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,70,NA,NA,NA,0.91,NA,NA,NA,NA
"8508",709,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"8509",6649,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8510",9804,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"8511",9619,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"8512",10544,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,70,NA,NA,NA,0.91,NA,NA,NA,NA
"8513",9989,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8514",10359,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8515",10729,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,50,NA,NA,NA,NA,NA,NA,22.35,NA
"8516",10174,901125,"Parapenaeopsis atlantica","Shrimps, prawns",NA,12,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8517",3101,901126,"Penaeus notialis","Shrimps, prawns",NA,17.5,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"8518",1913,901126,"Penaeus notialis","Shrimps, prawns",NA,17.5,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"8519",5477,901126,"Penaeus notialis","Shrimps, prawns",NA,17.5,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8520",4289,901126,"Penaeus notialis","Shrimps, prawns",NA,17.5,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8521",9041,901126,"Penaeus notialis","Shrimps, prawns",NA,17.5,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,56,NA,NA,NA,NA,NA,NA,24.54,NA
"8522",7853,901126,"Penaeus notialis","Shrimps, prawns",NA,17.5,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,70,NA,NA,NA,0.79,NA,NA,NA,NA
"8523",725,901126,"Penaeus notialis","Shrimps, prawns",NA,17.5,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"8524",6665,901126,"Penaeus notialis","Shrimps, prawns",NA,17.5,NA,NA,NA,"marine","Crustacean",6.524379,6.524379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8525",3064,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"8526",1876,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"8527",5440,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8528",4252,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8529",9004,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,56,NA,NA,NA,NA,NA,NA,25.7,NA
"8530",7816,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,70,NA,NA,NA,1.11,NA,NA,NA,NA
"8531",688,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"8532",6628,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8533",9792,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"8534",9607,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"8535",10532,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,70,NA,NA,NA,1.11,NA,NA,NA,NA
"8536",9977,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8537",10347,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8538",10717,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,50,NA,NA,NA,NA,NA,NA,25.7,NA
"8539",10162,901127,"Palaemon serratus","Shrimps, prawns",NA,11,2.7,NA,NA,"marine","Crustacean",5.516667,5.516667,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8540",2615,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,0.063728,NA,NA,NA,NA,NA,NA
"8541",1427,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,NA,0.120628,NA,NA,NA,NA,NA
"8542",4991,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8543",3803,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8544",8555,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,56,NA,NA,NA,NA,NA,NA,10.2,NA
"8545",7367,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,70,NA,NA,NA,1.5,NA,NA,NA,NA
"8546",239,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"8547",6179,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8548",9722,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,0.063728,NA,NA,NA,NA,NA,NA
"8549",9537,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,NA,0.120628,NA,NA,NA,NA,NA
"8550",10462,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,70,NA,NA,NA,1.5,NA,NA,NA,NA
"8551",9907,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8552",10277,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8553",10647,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,50,NA,NA,NA,NA,NA,NA,10.2,NA
"8554",10092,901130,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8555",2614,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,0.0320736,NA,NA,NA,NA,NA,NA
"8556",1426,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,NA,0.055512,NA,NA,NA,NA,NA
"8557",4990,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8558",3802,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8559",8554,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,56,NA,NA,NA,NA,NA,NA,9.9,NA
"8560",7366,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,70,NA,NA,NA,1.6,NA,NA,NA,NA
"8561",238,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"8562",6178,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8563",9721,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,0.0320736,NA,NA,NA,NA,NA,NA
"8564",9536,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,NA,0.055512,NA,NA,NA,NA,NA
"8565",10461,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,70,NA,NA,NA,1.6,NA,NA,NA,NA
"8566",9906,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8567",10276,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8568",10646,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,50,NA,NA,NA,NA,NA,NA,9.9,NA
"8569",10091,901131,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8570",2612,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,0.072832,NA,NA,NA,NA,NA,NA
"8571",1424,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,NA,0.110386,NA,NA,NA,NA,NA
"8572",4988,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"8573",3800,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"8574",8552,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,56,NA,NA,NA,NA,NA,NA,9.3,NA
"8575",7364,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,70,NA,NA,NA,1.5,NA,NA,NA,NA
"8576",236,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"8577",6176,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8578",9719,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,0.072832,NA,NA,NA,NA,NA,NA
"8579",9534,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,1,NA,NA,0.110386,NA,NA,NA,NA,NA
"8580",10459,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,70,NA,NA,NA,1.5,NA,NA,NA,NA
"8581",9904,901132,"Crassostrea rhizophorae","Oysters",NA,9,2,NA,NA,"marine","Molluscs",23.038433,-23.038433,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
